avg.pvalue UserID.Trace Param1 Param2 Cluster distribution k Trace stats.attr
3.3416041124168e-09 U0 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.0734325732497903 U1 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
8.68378552872595e-06 U10 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.213911636672788 U100 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
7.00550728538474e-17 U104 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.0804647573589065 U105 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
1.09284339311344e-09 U106 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
4.3585687544212e-07 U107 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.00290616252286985 U109 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
4.53858772786475e-12 U11 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
7.7715611723761e-19 U110 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.000129520737103731 U111 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
3.36802218172798e-05 U112 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.00452808493287145 U114 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
5.07965357026685e-07 U115 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
8.26947246179444e-06 U118 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.000961529824650469 U119 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.0117796633601265 U12 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.000255265476796226 U120 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
5.86142929774858e-06 U121 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.0165504315763333 U123 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.0074577796452151 U125 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.00568146823146027 U128 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
0.189746220402065 U132 13.0721017768614 3.9634340336077 1 normal 1 gwa-t3 task_runtime
