user1 user10 user109 user111 user112 user113 user114 user115 user116 user119 user12 user122 user123 user125 user127 user129 user134 user139 user142 user144 user147 user151 user158 user162 user165 user167 user180 user181 user183 user185 user187 user191 user196 user197 user200 user201 user203 user217 user219 user24 user240 user251 user255 user266 user267 user268 user275 user277 user284 user286 user288 user294 user296 user297 user3 user30 user303 user304 user306 user311 user316 user322 user33 user331 user332 user335 user34 user345 user349 user350 user351 user352 user372 user381 user389 user390 user391 user392 user393 user394 user396 user399 user4 user402 user403 user407 user410 user411 user412 user413 user414 user415 user418 user420 user422 user423 user428 user429 user430 user431 user433 user437 user453 user455 user456 user458 user460 user463 user467 user487 user488 user490 user491 user492 user493 user496 user498 user499 user5 user500 user501 user506 user508 user513 user535 user568 user569 user571 user572 user573 user575 user576 user577 user578 user579 user584 user585 user589 user590 user592 user595 user598 user599 user602 user609 user611 user621 user626 user627 user631 user636 user638 user67 user68 user69 user71 user72 user73 user75 user8 user81 user90 user96
user147 0.285937231768029 0.286411440799603 0.364312184866464 0.293349056603774 0.264695210449927 0.229845626072041 0.278463527890437 0.253879647203305 0.29502065423691 0.204587495375509 0.405517438536306 0.260486737763194 0.224515638850196 0.0935667839249547 0.348647321245856 0.160516502476763 0.281058083610803 0.262236806125239 0.271172196920408 0.308747855917667 0 0.3409238776838 0.131010346926354 0.4623447830995 0.491079182126786 0.32175655368175 0.688522012578616 0.343730594697874 0.366218953203283 0.248455750224618 0.255428545195795 0.217931841450929 0.235849056603774 0.757048941617704 0.356913654949851 0.383832778394377 0.386083798387811 0.182136335970785 0.0992550528179765 0.17478140819144 0.717902841032314 0.252276729559748 0.302091878589007 0.316473440933546 0.336813582916946 0.475849056603774 0.392733932450275 0.373799570669981 0.533750896856639 0.185817045154973 0.416883539362394 0.3044150525502 0.502292009623908 0.358925979680697 0.309409298310519 0.41073290983218 0.314796425024826 0.437617462079171 0.469935504546729 0.237072539384012 0.278737591876942 0.601440454453236 0.607762523554316 0.390710094515302 0.241168205539944 0.0743307174263928 0.346203280037016 0.261439039870752 0.400539083557952 0.533468104222821 0.16727682343002 0.234060181523745 0.481132075471698 0.535849056603774 0.315618448637317 0.815276115407109 0.820300707715571 0.576246726174568 0.578433612012122 0.188875786163522 0.404420485175202 0.459406748911466 0.344113519413691 0.415849056603774 0.648709913994266 0.668427672955975 0.666475399691723 0.608932556589282 0.640792930499164 0.56881954523464 0.585442552538733 0.605939691044861 0.473349056603774 0.581682389937107 0.460208030962748 0.596943789308176 0.611285367305249 0.34010437575271 0.540976523116808 0.394540273492168 0.586912886391008 0.591194968553459 0.554039313978045 0.281820904462414 0.524145097911863 0.166825030541604 0.379716981132075 0.794198705558119 0.398161586840832 0.366088577561857 0.285144831251661 0.382907880133185 0.251103293891909 0.390235306874864 0.531720465452633 0.5651173492867 0.339714055872459 0.536734012355986 0.203113723064233 0.357962052745626 0.560708299308033 0.566120489904005 0.391586761521806 0.282980204144757 0.392241110903543 0.253916523727845 0.369529841227954 0.227405630541931 0.489403558973442 0.132843631475347 0.169576206430377 0.15269855199649 0.0742395071236042 0.290619374624975 0.278533869471079 0.627992843201041 0.408873579764536 0.544939965694683 0.253392916252896 0.506340859882462 0.23509767907831 0.49358101536666 0.113454186706129 0.423747145775748 0.639724630290668 0.412131107885825 0.295829991048489 0.451366297983084 0.421332927571515 0.349710442742387 0.191030567184722 0.078250694749159 0.184411500449236 0.188485301859086 0.217384292855991 0.140813289164146 0.324348607367475 0.476174922184222 0.296458520515124 0.344690285507443 0.206393168311119 0.205651128375879 0.444182389937107
user151 0.155878326345512 0.210509371870082 0.159006544886197 0.0831034482758621 0.127984084880637 0.140282131661442 0.167096358362875 0.152570903897164 0.144511324219547 0.271387662570099 0.215256008359457 0.166291854072964 0.160553112705392 0.277030976037405 0.176078988705214 0.215669819957278 0.125456389452333 0.19527736131934 0.189655172413793 0.13844135014945 0.3409238776838 0 0.252224694104561 0.182950191570881 0.249747511181648 0.330256332010986 0.452553675992193 0.189786119598429 0.167884278199883 0.208282019704433 0.178139944626227 0.225273990911521 0.145961265942371 0.67663759961113 0.188398512114205 0.1526369168357 0.153715395823215 0.189933259176863 0.373200535654503 0.20946173254836 0.530172413793103 0.184344827586207 0.137306346826587 0.164416285832987 0.116225977920131 0.265862068965517 0.165252588152876 0.198017757588272 0.309051281142574 0.196985339665497 0.155172413793103 0.178285026921755 0.23759546401296 0.166710875331565 0.155116069416272 0.200485184543407 0.154264972776769 0.209979716024341 0.239182956292554 0.189544295376428 0.130037390943083 0.310530218761587 0.373339594794043 0.20602966673088 0.128209831254585 0.33910588953311 0.115099126186226 0.18585890540968 0.214860426929393 0.259646962233169 0.247898438840281 0.121773693991328 0.217306441119063 0.266551724137931 0.101787994891443 0.703571764673478 0.703869597203797 0.289025105011234 0.332846288720047 0.220007183908046 0.192433497536946 0.199436339522546 0.111028783129097 0.172519893899204 0.427683684659437 0.438620689655172 0.524597495527728 0.372186026802267 0.407551287647316 0.356911287945771 0.335085506027474 0.36594957808105 0.206681034482759 0.377442528735632 0.195623342175066 0.372306034482759 0.3872916482935 0.165223771093177 0.25230323769413 0.151821207358787 0.343927166010805 0.317664281067014 0.317215930779997 0.201833607006021 0.25025224048905 0.280451500868271 0.178639846743295 0.658015589032979 0.229708222811671 0.154604583935577 0.106847984458475 0.191488531752223 0.173904149620105 0.172413793103448 0.271656854499579 0.309595202398801 0.150862068965517 0.270445529447666 0.304974561899378 0.158215010141988 0.330400858796115 0.308983666061706 0.169163369135105 0.118075183719616 0.216456128371458 0.233699059561129 0.19893899204244 0.243293201596545 0.320885765647982 0.258949723611477 0.305107960038672 0.245121625233895 0.385292047853624 0.0872730595832826 0.289711701526286 0.432758620689655 0.133608944846378 0.333385579937304 0.130822746521476 0.214891383348139 0.175948530159699 0.204141485958052 0.294737435203967 0.21084998901823 0.395707679051856 0.171584880636605 0.125135445216394 0.181034482758621 0.186318131256952 0.126408330488221 0.202677916360968 0.370021384656509 0.253489326765189 0.305217985720796 0.235632183908046 0.314095814688076 0.142971703517012 0.208160685441393 0.178024083196497 0.117588687670553 0.226589686807972 0.400862068965517 0.185105363984674
user158 0.187344913151365 0.184647302904564 0.264598373389381 0.186693548387097 0.210090984284533 0.152981427174976 0.181790774796503 0.159795126296367 0.19039893109372 0.0997321129590356 0.310117302052786 0.142589995324918 0.164916648625244 0.144751230180426 0.250069974109579 0.0730564278237701 0.17865275142315 0.163510986442263 0.174499443826474 0.218168178408238 0.131010346926354 0.252224694104561 0 0.349393438103116 0.420637063031448 0.221738509848701 0.644004869141814 0.237443854634545 0.325041006014215 0.205501152073733 0.210030609842242 0.157914478619655 0.137207247017234 0.728512996467827 0.253174080692185 0.303605313092979 0.290625473269726 0.137096774193548 0.153225806451613 0.112273800157356 0.686874304783092 0.138967741935484 0.220196353436185 0.221142635056355 0.242923626163458 0.369354838709677 0.300152916332921 0.262265790998648 0.479229519610118 0.114351941278733 0.343159065628476 0.206676669167292 0.399696904091795 0.281885856079405 0.211996626607632 0.307059491003404 0.247877758913413 0.340322580645161 0.37302239572632 0.151099471009231 0.178682471822775 0.505376344086022 0.544621563951299 0.291493962876194 0.162491420727522 0.104981444476163 0.237760393776918 0.171278484758804 0.305529953917051 0.43010752688172 0.108128711282298 0.175391153177516 0.387401095556908 0.438709677419355 0.218757467144564 0.787178476873096 0.791498641518404 0.488074568217125 0.51753495274545 0.119287634408602 0.300709677419355 0.350728908188586 0.247560650493202 0.33727047146402 0.602815456514305 0.622322580645161 0.63735645449824 0.565284178187404 0.584320130665578 0.514578163771712 0.521144767899292 0.541565149595556 0.364314516129032 0.534072580645161 0.363937138130687 0.555443548387097 0.569589967824437 0.246533973919012 0.461216449150456 0.283663409149875 0.524677107381294 0.528910529519172 0.46905130341626 0.206221198156682 0.427377713619455 0.122360176375029 0.275836320191159 0.763623862013091 0.333634107827656 0.258885454896658 0.1873390882932 0.337833892862356 0.155549480590487 0.325917686318131 0.43022929077217 0.464543495364827 0.24774943735934 0.430416785612332 0.117662612374405 0.255963675792898 0.459548827981483 0.500070741369553 0.278027498677948 0.1795346377578 0.288965186841265 0.241642228739003 0.296131288066772 0.136622390891841 0.418743311420272 0.179943363703521 0.0994874886946036 0.0765816454113528 0.158920342330481 0.19468824803374 0.281993654151243 0.596357063403782 0.313703085171838 0.438709677419355 0.155772495755518 0.389117624839465 0.206846512513084 0.382524110409046 0.0867067257010331 0.381086911855352 0.584239443338652 0.362334574028122 0.210422753562698 0.336484983314794 0.314516129032258 0.247604599169594 0.0985390724580841 0.162603150787697 0.184331797235023 0.0928307517407987 0.213330576233802 0.108717064762374 0.22947701211017 0.36569542080021 0.197132616487455 0.246228823392899 0.138946433856171 0.157258064516129 0.330421146953405
user162 0.237386269644334 0.278859453133312 0.143646642938428 0.188183760683761 0.277777777777778 0.251165501165501 0.242231807652368 0.253780407626562 0.184418145956608 0.346907993966818 0.124320124320124 0.241025641025641 0.309872081684162 0.430320150659134 0.135602647533233 0.318810982527797 0.24947209653092 0.259383128948346 0.257478632478633 0.17487938418171 0.4623447830995 0.182950191570881 0.349393438103116 0 0.189017630440225 0.41093714545042 0.370101596516691 0.179032781564427 0.126249456757931 0.266407203907204 0.298334269137189 0.291393361160803 0.257259103149514 0.652237885044378 0.157583912685954 0.0965309200603319 0.0933550018057061 0.308105872622002 0.481661272923409 0.338711694809256 0.460064839375184 0.289777777777778 0.213582311408398 0.213314797652147 0.186480186480187 0.128717948717949 0.0821901950570123 0.246583755565792 0.251622877522158 0.30646399508675 0.078544061302682 0.255643581224977 0.137727298801124 0.122222222222222 0.235796882855706 0.0828930979684749 0.164642375168691 0.109562594268477 0.0671783983885894 0.278368648143568 0.213469261662033 0.23904052936311 0.326415910073498 0.190922981425775 0.235224586288416 0.437674911126239 0.1979785276788 0.251117384144907 0.199145299145299 0.112942612942613 0.365480290853425 0.287629868468192 0.143686502177068 0.135982905982906 0.180484330484331 0.621056829670289 0.619455630765716 0.201108931987119 0.248484095941723 0.34775641025641 0.0738852258852259 0.077190170940171 0.133672388217843 0.100854700854701 0.353900516444686 0.373948717948718 0.480222619757503 0.292803970223325 0.326777020447907 0.289529914529915 0.239368355222014 0.300152348490717 0.0825854700854701 0.309561965811966 0.138888888888889 0.302884615384615 0.30767044833541 0.139479905437352 0.172636523781562 0.115923099837309 0.271090611516143 0.253023705853894 0.351578515785158 0.275946275946276 0.154110949291672 0.390180163561459 0.0954415954415956 0.584845865744742 0.108780108780109 0.111853216643636 0.194293968941856 0.12569130216189 0.24780530204259 0.101274683171235 0.164835164835165 0.170509648240295 0.183574339097595 0.145469329097648 0.362337116435477 0.150901386195504 0.161828553628098 0.22165991902834 0.265868011769651 0.19645859604876 0.185199289159685 0.38943278943279 0.156954156954157 0.34700530336204 0.2800664317252 0.423566255627324 0.439851425832734 0.348240906380441 0.465515436944008 0.191779167044185 0.446966512540283 0.344768641320365 0.0847015533664036 0.283061383061383 0.22165991902834 0.144058127664685 0.321155737084941 0.120847651775487 0.398692810457516 0.164979040775219 0.32854116816381 0.106837606837607 0.183515806436324 0.106542882404951 0.0927074717397298 0.165693492426166 0.299820746629257 0.495527728085868 0.375610500610501 0.413193267818819 0.367521367521368 0.384223918575064 0.182553880228299 0.10876982261911 0.237637362637363 0.146897866322327 0.296988943777935 0.457202111613876 0.0966880341880343
user165 0.298467560243778 0.380466674768659 0.278939040146029 0.241234309623431 0.289762364553159 0.298339038924813 0.310073123997967 0.314183027572149 0.304201431011859 0.41630351377568 0.24226575377203 0.321023588624098 0.325362949650389 0.451865115949223 0.2274707521397 0.377945224077708 0.274009352695053 0.342934529945627 0.3246825854855 0.217798791653029 0.491079182126786 0.249747511181648 0.420637063031448 0.189017630440225 0 0.466230977154071 0.240388410831294 0.275456808431757 0.141089284447911 0.388374178123132 0.364795528815319 0.381401835814602 0.297529661259815 0.512644645775357 0.283055003232614 0.238698826811059 0.169004262675074 0.323356728303415 0.504996547101596 0.3601081743035 0.292400086567595 0.353154811715481 0.302498332423746 0.321217926097696 0.294673127491028 0.118326359832636 0.164922504415501 0.347555934156791 0.101792325852408 0.347042317039561 0.206968691386524 0.348295083334492 0.0666002078009604 0.149211457998069 0.308912407361829 0.1867040922885 0.216949276958086 0.265493477725818 0.211190469845162 0.332568714768125 0.277121036447043 0.133688756917263 0.159516793383586 0.325997522264557 0.277441467105849 0.471303736068427 0.323714842725708 0.339353575678477 0.306475393504682 0.157327156804144 0.393399113220508 0.298912634981084 0.108194521196811 0.0896094839609483 0.301789865178986 0.464673414293342 0.464027348120668 0.157917195111833 0.118669395280983 0.368179044630404 0.177948595337717 0.217502816221435 0.214983229018984 0.119195365304152 0.202219199550542 0.212753138075314 0.301004483499375 0.15807672778924 0.185027276097664 0.117074348245896 0.123528761438242 0.149970294151108 0.146901150627615 0.139470013947001 0.0920502092050209 0.155596234309623 0.172206230136224 0.182587020386362 0.106966048101185 0.144934770659697 0.120027840049206 0.127259808952396 0.370871867714493 0.375672444710102 0.0485348446985791 0.420186026910689 0.197737486440415 0.421796314783729 0.111967112385522 0.193151354195375 0.250908519457049 0.141691436793578 0.327799446847741 0.137768720242389 0.329946204423192 0.209870572418658 0.309854529531965 0.190700559114304 0.466115645791892 0.287929397700503 0.245012914478512 0.107364383762754 0.395328897729611 0.274512998148021 0.305190770123037 0.414530239634842 0.314656055241829 0.392757615936103 0.0973249519125901 0.430658915966655 0.457767958393618 0.390516039051604 0.519767739731876 0.278213108210003 0.446498388092462 0.191455056990333 0.162416061473214 0.248516546215291 0.27626073552081 0.0533056353071443 0.388386961405068 0.103761376870983 0.430757240134547 0.10090477840258 0.182509777480963 0.118321532024461 0.21575959597522 0.216923964795845 0.235895532460521 0.219147437756328 0.350981165189302 0.518487885569719 0.394725044829647 0.439395056494572 0.38329220755999 0.486537417356032 0.280126218045844 0.095889185250833 0.362107325496447 0.247283344872219 0.371463667421596 0.543502338173763 0.215626452812645
user167 0.200267902237642 0.180149083832115 0.304263080047131 0.264911504424779 0.253885863399138 0.204344328238134 0.177156562732611 0.193014609624548 0.255144787139341 0.15313715283094 0.314092249932958 0.201641657047582 0.223555265189761 0.317759112044398 0.286007716967731 0.176991150442478 0.228943258719417 0.171689966226326 0.168294171498322 0.276918183689124 0.32175655368175 0.330256332010986 0.221738509848701 0.41093714545042 0.466230977154071 0 0.693066455167808 0.269922706396326 0.372731363431828 0.144990518331226 0.171371358439377 0.140906908142965 0.192568796217723 0.782172104551543 0.280012384220439 0.368905084157557 0.357306078358054 0.206180416785612 0.358750751782799 0.208245197496223 0.741570033567287 0.179115044247788 0.221206874438887 0.230941464974944 0.235370247297912 0.449911504424779 0.381829441259314 0.201181707381697 0.525707373418585 0.169837316517408 0.390601159597193 0.187428336224385 0.477840470392588 0.34567733151804 0.212042339059518 0.34732660351907 0.296227293898463 0.394003123373243 0.391635195310298 0.159775773269214 0.21889327220386 0.587115805500048 0.60648737991116 0.269441835170811 0.223827904349463 0.29646017699115 0.281497914205107 0.187667451489811 0.227728613569322 0.463442899283607 0.192180689472989 0.223941497535902 0.468609116713976 0.467728613569322 0.249950835791544 0.853334032359821 0.854477060227188 0.562761663616536 0.5721999614305 0.217367256637168 0.351919089759798 0.412504254594963 0.316433847729101 0.385323349217155 0.655195597110604 0.67270796460177 0.699384172115187 0.611829316368283 0.637011313991262 0.564480750321458 0.579151377796964 0.603962249017459 0.439186946902655 0.592791297935103 0.424041297935103 0.60896017699115 0.620759115496911 0.310337036339672 0.51678713774235 0.366960070227052 0.569914927851286 0.582401068625814 0.25510237403259 0.156974294142436 0.501165217126407 0.267460367988795 0.362913798754507 0.824149407202475 0.386162510056315 0.314954162471517 0.262869250903652 0.388219276818965 0.178011099445028 0.370880378394873 0.508032438099349 0.531968205407333 0.261061946902655 0.52212389380531 0.179457420571594 0.282070350263999 0.480879714556413 0.561578171091445 0.252865225591179 0.246717684607573 0.270962937001665 0.296701528559936 0.3065164923572 0.199459286997699 0.480811978358428 0.309126528406404 0.290381275328757 0.197502915551897 0.324255011739209 0.255761593545764 0.364645292325548 0.651914861153494 0.385040148537532 0.506275140788415 0.221588262692129 0.445172120785061 0.256637168141593 0.450323875558799 0.300422233790271 0.436249365875655 0.635360774031671 0.405292716133424 0.269379876662359 0.321406774488862 0.373965172709106 0.306054499255235 0.162466040831697 0.368045551210812 0.264749262536873 0.249775837199329 0.284849860071099 0.212119165034115 0.246111780789698 0.430104716760089 0.189633375474083 0.296746673457694 0.136518632783957 0.231129619989589 0.406895280235988
user180 0.51583290416218 0.594729116104282 0.461986209845529 0.461556603773585 0.443045476536043 0.494882790165809 0.53302327631811 0.525714524952551 0.505861337501396 0.634985636874062 0.445797598627787 0.535261143013399 0.522745979485881 0.627830188679245 0.435644415339909 0.581915456113987 0.488956714761376 0.556890894175554 0.551268705270006 0.433526466951215 0.688522012578616 0.452553675992193 0.644004869141814 0.370101596516691 0.240388410831294 0.693066455167808 0 0.481149988058276 0.345442916533419 0.591189353099731 0.576601019143369 0.606512359221881 0.510836133367795 0.520074472286477 0.472008911381264 0.417101368849427 0.369000797236248 0.547519780888618 0.73219912071808 0.559790612057064 0.181278464541314 0.573301886792453 0.523612250478534 0.544726074107752 0.501247296591841 0.325094339622642 0.35574449508071 0.534103491130946 0.171229323818573 0.568379279177494 0.397836694860117 0.551899329279759 0.248686209953147 0.375798258345428 0.519768158835861 0.394340412755602 0.423477325388944 0.440704772475028 0.387177021992549 0.547717345143481 0.493413275744487 0.155513288699533 0.107402173115043 0.517581954253189 0.488508631071859 0.697829353815328 0.511798879235001 0.562731521550978 0.534254267744834 0.298674752920036 0.600887074063644 0.47626539374082 0.264622641509434 0.265660377358491 0.50462962962963 0.319033048696401 0.312972122483886 0.285003207012668 0.131595778701631 0.592767295597484 0.376730458221024 0.395908925979681 0.418571651333229 0.317489114658926 0.0469697979865325 0.134452830188679 0.225227832720154 0.086848245080138 0.0667124432768092 0.140009675858732 0.132117656082221 0.110469988029413 0.329716981132075 0.121580188679245 0.305841799709724 0.115477594339623 0.0826979684408627 0.405479727017262 0.234995679101253 0.363108907886084 0.126305609284333 0.155660377358491 0.533234700271531 0.575831087151842 0.222492936706394 0.627677480656984 0.396243885394829 0.475229146142239 0.322169811320755 0.403505253643656 0.465650190450881 0.324850593357808 0.547865366165654 0.34734873129473 0.500802051147196 0.354751495628164 0.50369679684072 0.339042411086993 0.689483451902258 0.478733946408752 0.406289308176101 0.161875206885137 0.588122486854315 0.492097123414785 0.510522137119372 0.572770154373928 0.4895962528038 0.617868139343382 0.234762586068139 0.602329684574392 0.661166460941633 0.599418604651163 0.740527531767424 0.475623374891659 0.630041756882153 0.0846128822381262 0.339762737134338 0.266295025728988 0.495779543197617 0.256228182581415 0.545811766015473 0.278433184205408 0.657766062399803 0.270009614229059 0.0902728199898011 0.292821722302854 0.439346249084505 0.418705270006506 0.415489957395009 0.431827946945638 0.567381143545335 0.736470674272342 0.607277628032345 0.668566619566121 0.585062893081761 0.70487541408613 0.492017175452893 0.285364869538485 0.554552261156035 0.434617211890865 0.59051410766834 0.770283018867924 0.411844863731656
user181 0.0899016867167133 0.163664057986239 0.0957202280632553 0.14879746835443 0.28202693930542 0.207988108937476 0.160215308174613 0.101889995755624 0.100404464085087 0.227541500591301 0.139739163789797 0.171197945331132 0.317373205335146 0.369073160266037 0.0774925176418902 0.22361375602106 0.181831720029784 0.160300862227114 0.142645133129638 0.0625926619744695 0.343730594697874 0.189786119598429 0.237443854634545 0.179032781564427 0.275456808431757 0.269922706396326 0.481149988058276 0 0.169019523707359 0.1375452079566 0.126360528504112 0.22557158276911 0.199211028264262 0.665264042017458 0.0687160940325497 0.144601638123604 0.129827063647709 0.293242139648836 0.369816885830159 0.189564680456931 0.551909646442601 0.154835443037975 0.105512749954137 0.0965685526917797 0.106048931805674 0.217215189873418 0.135474469240221 0.0933525354354582 0.326688956249106 0.215417266732358 0.176080314273243 0.136507001976534 0.23953784725172 0.156767283349562 0.159576404401423 0.145830417912347 0.126804352653786 0.162025316455696 0.206708054502943 0.189214050225894 0.133673936251334 0.344780182387369 0.391016105994188 0.102333639770879 0.153824400754107 0.276688697210709 0.103093850239713 0.174114504703286 0.134779987944545 0.257760699216395 0.211461678947037 0.191222618055029 0.240840697396704 0.25 0.119221753398969 0.719634619322103 0.723655625921222 0.322379603399433 0.361393937536396 0.189174578059072 0.119406871609403 0.170636562804284 0.10053352861178 0.177487828627069 0.449800957194615 0.467949367088608 0.546006657457938 0.40204164965292 0.425316455696203 0.378594612138916 0.357005763095606 0.389445103063215 0.20371835443038 0.401133966244726 0.213388510223953 0.39404667721519 0.41301434167503 0.116563425801239 0.299758430766258 0.153310482913089 0.364850770021791 0.367375208980177 0.285907795786819 0.125035161744023 0.263870672563672 0.23095346507604 0.112447257383966 0.681738853982782 0.185535983004337 0.0966080497233382 0.114696618529744 0.21473165702503 0.136236859043124 0.166171977302488 0.258016142548406 0.297944883686591 0.0721739770385634 0.264881819200179 0.2146088400083 0.0947346027018402 0.290391472756456 0.336181434599156 0.131189043369994 0.141497198588919 0.126482015290137 0.395166858457998 0.116190138974949 0.169870055004444 0.332365468834363 0.405198569910136 0.264131077723885 0.247571386517515 0.325600619994833 0.157740305049873 0.454907657190288 0.456121780881711 0.156244610768116 0.331242807825086 0.14941150344215 0.242694097767764 0.31087711437213 0.216025055461308 0.286423430131546 0.235241473836975 0.421830763173013 0.195829276209023 0.104667867755446 0.154583151462244 0.152817476521029 0.120491289635293 0.230564426147513 0.331056814836621 0.336814345991561 0.246060335693972 0.379898301417289 0.275466228621123 0.0609613524538458 0.199131196988837 0.0949166164356038 0.0860213095346508 0.16809894321217 0.307911392405063 0.151371308016878
user183 0.199099970559785 0.284408186229693 0.175361309838191 0.146822033898305 0.253368100825728 0.192154596815614 0.217329320449865 0.216561361281048 0.194865108815565 0.322121869685062 0.144838212634823 0.21997052321297 0.292173814128086 0.364406779661017 0.12886503180264 0.28133593320334 0.172681954137587 0.247605011053795 0.231297486849795 0.120184899845917 0.366218953203283 0.167884278199883 0.325041006014215 0.126249456757931 0.141089284447911 0.372731363431828 0.345442916533419 0.169019523707359 0 0.285260290556901 0.261474699987628 0.288004204440941 0.197933596470861 0.542066382370758 0.170628057518407 0.13094051179794 0.115341768122861 0.274876981957354 0.416077011683396 0.255642827614717 0.411309175920514 0.252949152542373 0.205354949643822 0.23044721257913 0.200174181014269 0.146779661016949 0.0736886406244022 0.244595554653405 0.197118818262581 0.251446260022328 0.0955581531268264 0.249338363646602 0.161142077124332 0.084354628422425 0.207820981499945 0.0930641910115549 0.102438299137675 0.163489531405783 0.122422541293318 0.23221973949534 0.176791913416377 0.261618370694369 0.26350326452549 0.222990247135688 0.177335016227912 0.38195590220489 0.217544912945088 0.246695692738299 0.211702986279257 0.194309927360775 0.277763723754111 0.187963056936973 0.152062679884874 0.190112994350283 0.199215317011927 0.587953838013351 0.587174642638787 0.233975128439045 0.234866828087167 0.279396186440678 0.0778498789346247 0.131885593220339 0.122846337021992 0.0683181225554107 0.309606516140624 0.327254237288136 0.402565113247021 0.268530813090682 0.301330186655224 0.240221642764016 0.247226815488494 0.264785703313022 0.138029661016949 0.250706214689266 0.111907866145154 0.251191737288136 0.271229788894187 0.0954201226108907 0.200672790787941 0.0582541918480484 0.246238074943448 0.245442916533419 0.268715992244668 0.262980898574119 0.176142827970478 0.314108035605414 0.112209667294413 0.528565987430966 0.0865592035083561 0.120470922561656 0.151667064534097 0.0812945778050464 0.232203389830508 0.0607101110461718 0.222022087048958 0.223888779049913 0.211987583760347 0.192177891105445 0.371075298694082 0.204600484261501 0.218183339124616 0.22256913470116 0.28716310086135 0.17845234787441 0.206494378251384 0.36502311248074 0.205464027497926 0.302141961213135 0.202305406056711 0.382649760641739 0.344131157928085 0.280974904743135 0.417398823936354 0.176319099239384 0.41386496248958 0.305303915838691 0.100124694037778 0.222419106317411 0.179527207850134 0.151510340173858 0.279961001949903 0.143893063078805 0.347513016506037 0.0947047392853288 0.301221272439693 0.0686386353759235 0.125254550581159 0.114699006428989 0.191361399671952 0.116294680315489 0.254082736592654 0.421232426750756 0.314669087974173 0.347196296572837 0.343328987396784 0.389701125630741 0.173602117236331 0.128775587697193 0.253262039278988 0.142970369467138 0.278106048825999 0.458624127617149 0.133827683615819
user185 0.109269762495569 0.0783750740960284 0.163243626062323 0.159464285714286 0.266369047619048 0.134875541125541 0.092456608811749 0.0916455339532263 0.110154268808115 0.178710454770143 0.180330086580087 0.133035714285714 0.302163231064238 0.293129539951574 0.16928455221568 0.170459334176148 0.13702731092437 0.12627242926156 0.105449507389163 0.179071655089097 0.248455750224618 0.208282019704433 0.205501152073733 0.266407203907204 0.388374178123132 0.144990518331226 0.591189353099731 0.1375452079566 0.285260290556901 0 0.0625325860271116 0.150297619047619 0.141205968688845 0.733004820894612 0.15625 0.252626050420168 0.23945757880617 0.20838133640553 0.309769417475728 0.135213414634146 0.666256157635468 0.115964285714286 0.118530020703934 0.106443631669535 0.127717391304348 0.313928571428571 0.245414785553047 0.166007271171942 0.44594681397739 0.140317579127459 0.279094827586207 0.0691445182724252 0.350844918504314 0.256936813186813 0.140114379084967 0.214592306771955 0.197838345864662 0.249254201680672 0.252957233848954 0.118999770326137 0.126075731497418 0.460877496159754 0.507729988882713 0.181813647246608 0.120060790273556 0.213574589127686 0.138186064616582 0.0940776539973787 0.158630952380952 0.337797619047619 0.128353766879886 0.156757912745937 0.355205525606469 0.338095238095238 0.122916666666667 0.799413518319529 0.803898857975201 0.428596721974909 0.472079297820823 0.124255952380952 0.226107142857143 0.271978021978022 0.190503246753247 0.29418956043956 0.569141216557294 0.582 0.63895987733197 0.512720814132104 0.541941681735986 0.481684981684982 0.471508420441347 0.502764889943893 0.307142857142857 0.513095238095238 0.334478021978022 0.516741071428571 0.531912221410303 0.217173252279635 0.398718647764449 0.266504691689008 0.483084070185134 0.477931266846361 0.317985635213495 0.103174603174603 0.379033993115318 0.208087101747174 0.225859788359788 0.777319776225097 0.295398351648352 0.209206586826347 0.161992790073776 0.323691014867486 0.0824455205811138 0.285252463054187 0.375217770034843 0.407883275261324 0.140261627906977 0.377212389380531 0.118486533957845 0.165178571428571 0.343848302418918 0.452145989974937 0.171326112412178 0.132903981264637 0.148249646393211 0.383116883116883 0.170454545454545 0.109997628083491 0.423324306025728 0.33993320610687 0.219584445927904 0.196601605758582 0.242729591836735 0.143708985360929 0.428571428571428 0.571459359605911 0.265509439470611 0.412337662337662 0.130404135338346 0.355459601873536 0.251303729456384 0.32630706921944 0.225840336134454 0.356460418562329 0.537899759597873 0.313988095238095 0.192962767362028 0.252463054187192 0.237759216589862 0.21088224893918 0.193009118541033 0.305544019933555 0.302083333333333 0.189761642542479 0.355921855921856 0.198643675027263 0.127076411960133 0.319164605760838 0.0882936507936508 0.196781860226105 0.0798247051114023 0.205357142857143 0.261904761904762
