U0 U1 U10 U100 U102 U103 U105 U11 U111 U112 U114 U115 U117 U118 U119 U12 U120 U121 U122 U123 U125 U126 U128 U129 U13 U130 U131 U132 U133 U134 U135 U136 U137 U138 U139 U14 U142 U143 U144 U146 U147 U149 U15 U150 U151 U152 U153 U154 U155 U156 U157 U158 U159 U16 U162 U163 U164 U165 U166 U168 U17 U171 U173 U174 U175 U176 U177 U178 U179 U180 U182 U183 U184 U185 U187 U188 U189 U19 U190 U191 U193 U194 U195 U196 U197 U2 U201 U203 U204 U205 U206 U208 U21 U210 U211 U212 U213 U215 U216 U219 U221 U222 U223 U226 U227 U229 U23 U230 U232 U233 U235 U236 U239 U24 U242 U248 U250 U251 U253 U254 U259 U267 U271 U272 U276 U288 U297 U30 U303 U309 U312 U313 U318 U321 U325 U331 U38 U4 U41 U42 U47 U48 U49 U5 U50 U54 U56 U58 U59 U6 U60 U61 U63 U65 U66 U69 U72 U73 U74 U75 U76 U78 U8 U80 U82 U83 U84 U85 U86 U9 U91 U92 U94 U96 U98 U99
U0 0 0.864426878326248 0.197595778534477 0.259884257527002 0.347657295850067 0.343608881453719 0.260873823541972 0.13974892733638 0.273407354909835 0.10971203108172 0.681148837775344 0.312844451398668 0.437427872409177 0.674652210796789 0.196189399858347 0.261045692642813 0.127019324742734 0.313657731702002 0.261258955234859 0.300873524190584 0.347204293363932 0.253670047421324 0.612759685048842 0.19285277958807 0.900640721194459 0.568793235338728 0.656912574224977 0.447263106957293 0.492315190099877 0.117285993792018 0.235322241346338 0.475357963088703 0.89814235296163 0.383181416932315 0.505895001543771 0.313685139353501 0.321343553132634 0.456639119802411 0.40967148315748 0.24620296584958 0.132262382864793 0.192327752568716 0.277006072281167 0.439623504369445 0.246995307236271 0.280754609611501 0.190882649289411 0.299872054590042 0.492214094473131 0.325488621151272 0.27085211594678 0.409253658769071 0.135216461082425 0.447555179432809 0.274653615501724 0.258820062490259 0.302557046559605 0.491489768598202 0.476663062506436 0.374847188633981 0.672882004207305 0.704806683178708 0.78038592880986 0.447886785236183 0.657412985274431 0.483709338120531 0.257956998060268 0.377020359893557 0.623243449990438 0.564900924743521 0.276643830222852 0.268190858672786 0.168395686512932 0.728455290730883 0.270928034482251 0.598460508701472 0.266781411359725 0.325588066551922 0.329809260986484 0.587784354607746 0.521408468098418 0.17773632310823 0.539041319338981 0.529690361929064 0.651011371493299 0.277528431220992 0.691439751680716 0.716194870668083 0.739598393574297 0.38360008177208 0.689629450791747 0.662001866249893 0.409195989983205 0.647827608727813 0.480427977574458 0.687505944996641 0.738848541669582 0.651462994836489 0.557631888096604 0.430714648413028 0.396178119069685 0.622566252853359 0.320896063729466 0.237261426659017 0.585382758262195 0.542296670747482 0.348236571477924 0.703993675048627 0.596720214190094 0.699498948173647 0.659367974946994 0.382002356584556 0.558468409358728 0.251009317410446 0.623518837253777 0.411354362711192 0.467361720613137 0.663858928877481 0.594423241620727 0.662719160559579 0.318274339594402 0.210897160068847 0.433103843947217 0.633424041294053 0.356888547096186 0.54175906407868 0.655879063499072 0.455305817105959 0.733297334998256 0.489865528650807 0.538996761844357 0.178518837253777 0.505238029292869 0.356832845165122 0.466586217175165 0.572188871630541 0.138776465313001 0.184883439779677 0.636582961884167 0.57152419200612 0.580052296413067 0.443655574679671 0.42935217058711 0.22860387766691 0.259009299822203 0.717752916427615 0.639628109507628 0.314841764430464 0.455429149816455 0.145815453745188 0.137616596500018 0.586750812774909 0.643834597649859 0.124490280630972 0.447597660790485 0.33645879429012 0.37221444875081 0.611910424871005 0.738457589757526 0.575408552448789 0.156415481301231 0.228906678166806 0.726564867528723 0.199821924693269 0.455345190284949 0.445994673025702 0.658298625718602 0.221314131259646 0.425085520126817 0.145961403562071 0.144274065960813 0.263146499039637 0.176192054394183 0.207982111596569 0.328737170905846 0.172008194886944
U1 0.864426878326248 0 0.849681609044811 0.86503757342102 0.606359671573947 0.945354629831797 0.785952039363735 0.948140368271207 0.840651682601546 0.835259641148162 0.264591449828658 0.95978845577527 0.818843194140353 0.931849132293449 0.795463630320155 0.802852403541952 0.885606021303418 0.799406749025263 0.807263425982073 0.862491716898096 0.682604295888461 0.839199257609142 0.715558210040079 0.851562979547996 0.979731891066864 0.758358745236813 0.426519976425207 0.735772797389689 0.546963062967261 0.936248405934518 0.74129770544777 0.670305972573055 0.236354515485947 0.63938180986344 0.851468216557646 0.689237549626943 0.701192541582634 0.66126899224097 0.680634668119564 0.918248578206636 0.806961096111161 0.725551921682064 0.741774820736991 0.858578808632089 0.795261159812354 0.827861929615426 0.736467155408282 0.837999317606142 0.806249616085505 0.861317901676939 0.776716629989629 0.778342901349138 0.927255401676939 0.982329111907227 0.707544063995674 0.696425010086522 0.640714560230137 0.692677300245023 0.549048522067011 0.919796147558978 0.645086005481004 0.647845709071968 0.994647895296803 0.680603615962653 0.29259770197315 0.726180491661542 0.757970552417613 0.979718434240371 0.654573957288233 0.399268680040872 0.723971199487391 0.866494195212842 0.850039254779564 0.91370890352122 0.884054475694866 0.569122013145232 0.860886450036515 0.943263936429991 0.914047993286801 0.666544896063838 0.967808770346953 0.7903133106011 0.70855078451045 0.584202141228348 0.596484419502909 0.934581316385179 0.589474083955953 0.603477688087607 0.531549786031655 0.764867816915679 0.421769783976699 0.534315336598578 0.766039034877186 0.597826435492514 0.625509380445524 0.46047484367109 0.418541293052317 0.648286711414959 0.551775074369722 0.738731694780387 0.831964366434769 0.44276559150278 0.823737353768293 0.868890162916249 0.725785490773616 0.555891743286998 0.605165358990601 0.537775105427706 0.529645024126893 0.381264870288089 0.512285952262734 0.646912666965652 0.954508815351677 0.819152633807945 0.442342936314557 0.535294204321543 0.574674403218902 0.519969469631558 0.451080168468357 0.514715466722195 0.643816016601131 0.752565970729221 0.991214216325296 0.93193325156933 0.870109522304119 0.875310611270096 0.662661234707607 0.764622976896076 0.167670665801078 0.541425741330124 0.476603236779792 0.739188285318427 0.486889434743715 0.562034655220537 0.670938750867776 0.89637962597198 0.861819958510107 0.859856815039641 0.574516818998688 0.675039198057687 0.630391714297579 0.678868663704553 0.685772538340261 0.751400745061835 0.786238974795209 0.546264870288089 0.538192032673902 0.951561718270659 0.703094138580772 0.954205942389407 0.956020889562688 0.452073957288233 0.409256516561471 0.899183723478526 0.953695950559189 0.942151476621879 0.895151901984217 0.959920552643383 0.506630809501897 0.628885745887431 0.947133826767895 0.825571652976751 0.961498954440047 0.897976193134225 0.615178187514077 0.968768358071439 0.978529754015225 0.915874406261155 0.975214308451197 0.924039070215611 0.816967252326289 0.92509770197315 0.869901706624587 0.822666372483241 0.93472733160278 0.831682519158695
U10 0.197595778534477 0.849681609044811 0 0.256689519511701 0.300559750065087 0.354184925557256 0.133999413583134 0.245615172615931 0.277175965758681 0.0950312516516494 0.67462139526706 0.346868830206503 0.432306088187728 0.686228064124445 0.0972743174346087 0.139351572570659 0.105990206836261 0.139919352397329 0.250450270028505 0.221632377720718 0.229498368330805 0.196970465847965 0.518310457388822 0.18337800268325 0.913614176771709 0.380681665155446 0.573414599629894 0.267725876685312 0.341962358592772 0.175101302411899 0.17739373032591 0.336118747745833 0.891408881841061 0.255297064954456 0.516494081389594 0.240569993588248 0.171152691887464 0.274211983064398 0.257410890858651 0.24999485409493 0.0914647790201032 0.156005775011242 0.161608670500978 0.300807081489195 0.0850230536989741 0.167763095230536 0.128706376992932 0.31465234210302 0.326484918362034 0.182492840406144 0.151521269794041 0.258096069553391 0.129353385620064 0.459294361808244 0.178573742964043 0.195232928850638 0.309453428656347 0.298635028080485 0.348649690585384 0.385016428343094 0.480207212604649 0.530002984487017 0.772912686514486 0.278302608034449 0.592500867829558 0.296841380352899 0.263777679777977 0.398611628371255 0.461713095548034 0.494692242443584 0.147914911864251 0.129450663889612 0.159043043050823 0.7368890206917 0.267766306851181 0.446340238777104 0.186287363161875 0.322851192025886 0.426718338886958 0.42440781215935 0.510860131759546 0.253753362839538 0.386418977900976 0.38060184763106 0.497491972576586 0.319386421999391 0.525671065894966 0.602529261550904 0.636667534496225 0.290420657934506 0.622613125117069 0.49133330041566 0.258788734467499 0.481213829226581 0.313316159443127 0.531695089220603 0.594340481285573 0.497289862391508 0.389469508188592 0.288121807359793 0.384659581770607 0.530894270663114 0.325313391208587 0.137327084960514 0.427085717680484 0.453214078518758 0.264008868658196 0.543536468949693 0.433207498047383 0.554990887789638 0.509436658137088 0.23142158879996 0.543614105054982 0.270953138807645 0.531720906014059 0.347502475747408 0.338589736737294 0.52241477628465 0.474039498642467 0.550986623962903 0.238896120801875 0.219709132459718 0.49373013806755 0.638192871764022 0.212248952603581 0.346828570509201 0.473551417538245 0.290567203189529 0.69056197068778 0.423860438741338 0.387023016947554 0.164894124793891 0.412559588469238 0.305345373326573 0.293904782128723 0.582432166420076 0.0602237263529176 0.0769659684652911 0.461456685291624 0.399562140541052 0.407341351429607 0.336349041048338 0.280566909658943 0.221192309108174 0.0912960722356356 0.560713355896902 0.515777808930634 0.3852336791399 0.35885780325427 0.191275808820461 0.265303563112599 0.44928478446833 0.546520485598851 0.241799010674304 0.444186036884267 0.34680562043228 0.363008733861648 0.624572720325495 0.639275225293121 0.407832407375569 0.226262403443274 0.162744251794048 0.737686833690479 0.213139244778959 0.374758247480195 0.459857065078005 0.6667170695122 0.225119685856755 0.487959664254893 0.17488544856036 0.163896374388434 0.264316584222859 0.175395304789324 0.206593461744762 0.329947351673465 0.185887706548051
U100 0.259884257527002 0.86503757342102 0.256689519511701 0 0.381228433402346 0.242606889701567 0.326731860606913 0.133022116641806 0.0780787258154528 0.275271512113617 0.692345818432775 0.237571607136825 0.328871278646391 0.521615260745695 0.249569101546379 0.386040414751974 0.203224563587327 0.386233416061525 0.136789297658863 0.468419445791355 0.474486714975845 0.446532383525751 0.649307410176975 0.163524224942545 0.856016252359471 0.621709978344161 0.691943792972117 0.496666794131518 0.585117656225651 0.288275733927908 0.282745937637242 0.534370429464167 0.89580588493632 0.436750167962376 0.396370746187714 0.35529601640113 0.36885776079882 0.51639428512694 0.478196883898007 0.0942679543518134 0.282687034860948 0.251383399209486 0.320467703485072 0.542512077294686 0.32488411664613 0.416271945328149 0.228545677410051 0.219806763285024 0.578951000690131 0.428913043478261 0.400226757369615 0.506179612612201 0.366130736714976 0.24414495048596 0.310064763833513 0.299138686884316 0.279958103544098 0.541959972394755 0.518162393162393 0.321439491224852 0.71634363541121 0.743584305408271 0.637413434052295 0.515182884748102 0.702113526570048 0.542465326476547 0.253426008084393 0.299690214683391 0.666763285024155 0.616506934704691 0.34208581983518 0.326328502415459 0.2074951330305 0.703698371564769 0.0664251207729469 0.641959972394755 0.425379572118703 0.129572118702553 0.188918576093704 0.641687286438082 0.298416637605465 0.395238508490266 0.581131003125888 0.574390903224681 0.695429208472687 0.137335315806959 0.732627276105537 0.753170932264364 0.778191856452726 0.525154089621856 0.732834939996065 0.703981342662002 0.490725034471129 0.704649921220881 0.553368929570303 0.727824569390697 0.77819017320608 0.693324020720563 0.627427782707286 0.53111777444611 0.187066723048732 0.664585260561209 0.209978344161253 0.28743961352657 0.671481373407256 0.592567233443646 0.387408446314477 0.742841993637328 0.677053140096618 0.738840579710145 0.701457658733901 0.453701106436029 0.345095011842715 0.122444424604946 0.666859903381643 0.454038557045465 0.519019739578334 0.71066312287916 0.640096618357488 0.707136997538966 0.367149758454106 0.196557971014493 0.273913043478261 0.54288626765691 0.456573131873779 0.586149107094393 0.698839062144321 0.498294970161978 0.772414038079 0.536165707100787 0.593197926584153 0.259420289855072 0.579776778277528 0.428273582506992 0.510377027501147 0.455402380110758 0.225632808467086 0.315956926089085 0.684782608695652 0.615942028985507 0.623414149623008 0.582246376811594 0.524251207729469 0.177875712910155 0.338775121333378 0.752608695652174 0.680973615756225 0.479328431022584 0.496616674241277 0.398003466460154 0.253704837721984 0.649468599033816 0.679280730005368 0.200132460651395 0.287286284657012 0.124900820552994 0.183279463385813 0.549669340087238 0.78044749555047 0.637544435329505 0.141191309107351 0.414340368965405 0.547491638795987 0.165598524021072 0.523378191856453 0.225271907807735 0.454171146864741 0.174366903597034 0.239992830085563 0.188794435097455 0.398080180688876 0.0766183574879227 0.169105576661507 0.131531700939768 0.116908212560386 0.247520300133621
U102 0.347657295850067 0.606359671573947 0.300559750065087 0.381228433402346 0 0.451001335113485 0.237309292649098 0.447249954619713 0.342998886301509 0.282581453634085 0.488961038961039 0.476623376623377 0.460837438423645 0.673361823361823 0.258255563531945 0.252439024390244 0.342652643879638 0.24726668680157 0.291025641025641 0.324260931138255 0.202001231527094 0.287167070217918 0.29977184977185 0.321451687471105 0.884295175023652 0.331034482758621 0.381090693538826 0.23245382585752 0.29815668202765 0.421062271062271 0.2 0.271559633027523 0.698268398268398 0.169252601702933 0.506819300837026 0.154482425024186 0.14997011356844 0.229888551165147 0.221192052980132 0.402594017624426 0.274517374517375 0.171645021645022 0.189742633345766 0.305900621118012 0.242895700790438 0.272822299651568 0.20863539445629 0.291782553729456 0.305357142857143 0.309285714285714 0.22687074829932 0.239116719242902 0.392559523809524 0.509619952494062 0.154865876481597 0.143746822572445 0.301327433628319 0.238095238095238 0.236538461538462 0.372423146473779 0.393201376936317 0.404529616724739 0.776246429824122 0.257142857142857 0.385119047619048 0.27741935483871 0.237414965986395 0.527578475336323 0.366785714285714 0.315322580645161 0.204621848739496 0.358571428571429 0.379317697228145 0.706527909176916 0.37967032967033 0.364285714285714 0.307142857142857 0.444099378881988 0.485155626496409 0.34924506387921 0.580937724838117 0.31226119190191 0.292156862745098 0.284476534296029 0.378388278388278 0.458672894185859 0.397191697191697 0.405775075987842 0.431428571428571 0.263628899835796 0.393083387201034 0.379802955665025 0.230937713894593 0.39811320754717 0.292105263157895 0.403814510097233 0.418466898954704 0.390189328743546 0.338775510204082 0.268965517241379 0.401724137931034 0.339817629179331 0.364696223316913 0.401904761904762 0.387440076701822 0.304049493813273 0.225576036866359 0.40418118466899 0.364285714285714 0.394285714285714 0.403439727300899 0.187096774193548 0.580429664508534 0.321281900850689 0.394285714285714 0.171295060080107 0.247682119205298 0.379683638161147 0.358385093167702 0.367385444743935 0.123291925465839 0.285912698412698 0.56031746031746 0.62083879423329 0.317359000337724 0.322632423756019 0.372400897531788 0.230392156862745 0.471638655462185 0.249315068493151 0.307450943217367 0.216666666666667 0.324137931034483 0.173684210526316 0.220231444533121 0.581707317073171 0.317899055854584 0.307824627648416 0.382234432234432 0.303030303030303 0.330173564753004 0.325 0.2625 0.255122900949136 0.236940669539277 0.412857142857143 0.371550671550672 0.490935960591133 0.232578397212544 0.43457288258815 0.480684104627767 0.351428571428571 0.321693121693122 0.357373271889401 0.478972079629398 0.476754776754777 0.396762589928058 0.616990291262136 0.42531328320802 0.345103324348607 0.407142857142857 0.301246404602109 0.741025641025641 0.345944005743001 0.230357142857143 0.533572758712423 0.71183757071331 0.405959963603276 0.536068895643364 0.394221381695923 0.264935064935065 0.394968944099379 0.348566805362922 0.296875413742884 0.417460317460317 0.321808510638298
U103 0.343608881453719 0.945354629831797 0.354184925557256 0.242606889701567 0.451001335113485 0 0.333313673895291 0.259031694949471 0.256963643468873 0.384072330358607 0.760565602621677 0.380955493105026 0.279660236637356 0.438943472588332 0.378246372047152 0.393645999544108 0.34805152609751 0.393736539487463 0.27871235721703 0.474970179156678 0.481612552368675 0.46229605575796 0.715031344003307 0.250486445069514 0.822770316271585 0.64055752497583 0.759743281498429 0.519389440978473 0.586101899306602 0.437646776899113 0.303366610025489 0.570402126382577 0.973732653639196 0.450306368756576 0.273087241219049 0.414356237210185 0.397275772624773 0.515543182872672 0.485678034288544 0.272087660465909 0.371861581207376 0.295610308694421 0.364366413703912 0.556318569687119 0.332094794859182 0.430613175290631 0.322569396010601 0.354627408816475 0.581041388518024 0.463457943925234 0.429444550405832 0.513647218373183 0.422283878504673 0.158616556041468 0.379108680569726 0.356703362490438 0.325010338268133 0.552558967512239 0.542918763479511 0.258085886667455 0.73996171602297 0.785798951447458 0.443734121819857 0.531523512831924 0.756892523364486 0.549110642146518 0.316835145273063 0.450094296131763 0.714205607476636 0.639772384684956 0.38301264431006 0.346168224299065 0.332856744315804 0.665005879804419 0.248831775700935 0.68064085447263 0.43179795282599 0.125767690253672 0.257531457212969 0.678101967935567 0.25162047811557 0.408082899621318 0.637603078614623 0.603917136205675 0.748430385813563 0.307419738907796 0.756977394360572 0.818830781467489 0.833938584779706 0.539263078741003 0.789191017888104 0.749460199806639 0.49805535831942 0.725490591228556 0.569060501721594 0.78538924499682 0.838788845832384 0.74867695079383 0.635062623180113 0.541185949081534 0.189997273110389 0.72424935374826 0.196825652594264 0.364922118380062 0.682249262999435 0.625483847229377 0.436328007235454 0.798184028569258 0.680140186915888 0.799439252336449 0.759198816064224 0.468977992161592 0.278601486305853 0.310953961887582 0.699252336448598 0.511214953271028 0.543720987807142 0.7556284965883 0.68408893016776 0.736148827367307 0.420479479886225 0.241218847352025 0.415709835336004 0.462392670349457 0.463100682706966 0.60429486506353 0.731364681704751 0.544218435037566 0.835568993952721 0.590538983484829 0.615425832098184 0.307943925233645 0.593747985820174 0.455828824397442 0.549788544875476 0.292211838006231 0.352536756853486 0.369972689969396 0.713982746225737 0.658397054658737 0.655140186915888 0.584890965732087 0.528224299065421 0.247719275899951 0.388273304855043 0.796168224299065 0.73908459142104 0.486267667234474 0.556921423686867 0.410427813845093 0.380913518494142 0.683497997329773 0.748678896965501 0.291845040699427 0.181565487842978 0.201674859618785 0.142540173468702 0.501996189093549 0.835432038039023 0.661053312173044 0.298674094194558 0.437815969390955 0.39352983465133 0.205551120086413 0.529572763684913 0.209833098383195 0.379491858765209 0.326820048812429 0.234615813646703 0.326909923799735 0.47196261682243 0.200604090478125 0.207331458125397 0.18801936718838 0.149965385946694 0.390589580433486
U105 0.260873823541972 0.785952039363735 0.133999413583134 0.326731860606913 0.237309292649098 0.333313673895291 0 0.314827722332564 0.322079293759848 0.154056257147724 0.619751607615685 0.42348670746729 0.404526758811995 0.621428373855558 0.138349514563107 0.128581577077907 0.154148549645601 0.133808165192225 0.254613725002074 0.164844022569507 0.162861985269501 0.170252591739345 0.480654087450204 0.192017259978425 0.781971323860348 0.381319049213257 0.525379688192402 0.259830417296411 0.29487942373943 0.221247199402539 0.132667696381289 0.327224547964728 0.829802883200942 0.198804089243233 0.454939935848714 0.194065177847422 0.141582375323286 0.217103904152035 0.231048672281875 0.315690028932207 0.157530831802676 0.164960282436011 0.129065375548176 0.242127479949346 0.135650459232473 0.162609519299077 0.144754383422692 0.238315147349429 0.264823162274619 0.174320388349515 0.156297470444489 0.21247434994334 0.166616100323625 0.469507414154925 0.14007716114809 0.138349514563107 0.258054815705817 0.239875173370319 0.294529499626587 0.31624062922453 0.480465551526494 0.53355434525219 0.724394097795698 0.221297580520881 0.529571197411003 0.293924209207642 0.139769500033023 0.456822238669511 0.465922330097087 0.421938615721892 0.146002284408909 0.130485436893204 0.22677872772062 0.607567671831801 0.335418222554145 0.425208044382802 0.243238557558946 0.374856781040825 0.488881054401475 0.425447943799826 0.562642276201911 0.313925546964324 0.386065105653912 0.3447478181627 0.50286283295992 0.389288098860564 0.512571570823998 0.573259657095641 0.585353675450763 0.222436112041067 0.572991257742828 0.491504854368932 0.2355697985819 0.473392562740429 0.278027593254982 0.532735220861079 0.595271923593023 0.499707568136624 0.378409616273694 0.226648811516572 0.354098529525379 0.482235075397645 0.329120633857828 0.171877022653722 0.380888773050108 0.407690543536427 0.204290635765738 0.550556476438551 0.379611650485437 0.555922330097087 0.516616473264116 0.218164735358597 0.530671954376361 0.338186040948147 0.466343042071197 0.277606387805099 0.305664502025333 0.498857795545403 0.438732436832901 0.510349880930573 0.18790628957366 0.265709277238403 0.57233780243489 0.569720317092723 0.172519451903877 0.313134067852078 0.453959741778072 0.287835522558538 0.631567675613935 0.364277164516558 0.346507560188377 0.152022653721683 0.359173083361232 0.243433827286663 0.295641915712969 0.534375246665088 0.131207385597007 0.117566970332036 0.462845407020164 0.389835245660488 0.391842845476817 0.271035598705502 0.245922330097087 0.220480971204578 0.14453292185705 0.541359223300971 0.479752717616795 0.446215027021857 0.326325225804269 0.263841498060723 0.329338164911801 0.427933425797503 0.510098285988254 0.298543689320388 0.456455028255867 0.411309367620047 0.347558846126982 0.580097087378641 0.604581842956907 0.389204371985101 0.295817590511263 0.16504854368932 0.689980084640279 0.178206566814656 0.315880721220527 0.531639276093363 0.68096720594279 0.287118916579061 0.563438062081509 0.24447223705227 0.191400832177531 0.31889404812157 0.181229773462783 0.240891872193779 0.397159295217548 0.258727535633134
U11 0.13974892733638 0.948140368271207 0.245615172615931 0.133022116641806 0.447249954619713 0.259031694949471 0.314827722332564 0 0.143315769993795 0.18000528640534 0.752781399032987 0.202959683264639 0.332020956303478 0.553374457440531 0.276129695491434 0.314104193138501 0.176191329970923 0.374354937931664 0.175892440187231 0.354202192064669 0.41242934758796 0.3239560226563 0.702468553802734 0.17016677426739 0.826771123471646 0.62487950751435 0.745237706084875 0.502507769727733 0.557593146698365 0.219708076760173 0.291519868314659 0.560233379574042 0.965740633783836 0.426643217179835 0.412459482844375 0.405276487848532 0.38004958540013 0.50177980841151 0.469306697409056 0.124854692400509 0.194051993543734 0.289938777867622 0.352430653471391 0.509618253135186 0.304127291153306 0.332420119626863 0.2653719964346 0.232522967244268 0.540926211653658 0.373411689961881 0.322303762674066 0.471995638911492 0.246886250529437 0.320966899769714 0.364362484255617 0.343961256539768 0.320945452092071 0.542711925939372 0.530043495259505 0.298352982806041 0.723794797997581 0.773328787925745 0.658267880772123 0.511899719650673 0.742969080897925 0.534131245644956 0.30569025577194 0.250482903231321 0.699081956797967 0.630948477271796 0.322154122131699 0.329402795425667 0.182010847920499 0.661401751979602 0.142324797185026 0.661807950626248 0.345797785442004 0.203387342451483 0.251158845200997 0.665359861984897 0.396388856694082 0.262544796049578 0.623663950967935 0.591667851687393 0.738376828592839 0.158169178118495 0.748542012836803 0.808662034658953 0.820867671083681 0.428040427054579 0.78333438741541 0.736948473031591 0.475858991987351 0.70820646831771 0.536246906975189 0.772647139046149 0.827202198324398 0.735934844843159 0.618321534458764 0.490890768084827 0.270354804026977 0.712326637649031 0.196665644306182 0.294798814061838 0.652985170087751 0.615904111096659 0.425134237816125 0.785281143789837 0.659995764506565 0.787852604828463 0.747276099964995 0.453678730991515 0.431128109591336 0.153456188734283 0.685921219822109 0.498652163070456 0.532376280114779 0.738769713730473 0.674035372947035 0.720529356764403 0.405972045743329 0.2311652901313 0.34122345253222 0.548262143181883 0.42290951363919 0.588229730308525 0.717397233845806 0.529623539377632 0.823006203752149 0.582009016379175 0.594745908336277 0.259635747564591 0.584734697454322 0.44516819367351 0.534169074272572 0.467691449468497 0.198655891403937 0.230167348637085 0.701471019450689 0.645177313156983 0.638102815613533 0.493064379500212 0.492109275730623 0.239577763875931 0.31970580518106 0.779402795425667 0.721858404196397 0.398518787438737 0.544833509689245 0.275845983232619 0.167081267784598 0.667845343982574 0.736042480430452 0.126716399557323 0.315723660859952 0.205212738884912 0.248196868172552 0.520283078998121 0.826902070933369 0.641429518991793 0.0638203316203579 0.29369025182709 0.599841983514156 0.192827543051982 0.525821383191142 0.323442627993536 0.54017559272328 0.0928463325213056 0.339903073798912 0.111251144057672 0.274468225548276 0.143470158186472 0.152315334542299 0.176127832608903 0.208099204668455 0.176914082565087
U111 0.273407354909835 0.840651682601546 0.277175965758681 0.0780787258154528 0.342998886301509 0.256963643468873 0.322079293759848 0.143315769993795 0 0.285099708875307 0.666238368293648 0.193921953312456 0.33757632675006 0.553271911174108 0.242213904390842 0.397103766572747 0.205843945975167 0.375364659733325 0.110845796458837 0.479563563679604 0.454228933991544 0.466130223786472 0.614308077809141 0.157890270390528 0.865249858021881 0.608290158606027 0.669064346230418 0.50415226013475 0.558299993141446 0.250822293699686 0.269703144127311 0.535845486641656 0.878320769709856 0.42590150238664 0.415684808920276 0.331743652341406 0.355498291467618 0.500962548567235 0.4795903520588 0.0811767538288279 0.293412760740897 0.229048815583188 0.305436767805364 0.553206175083968 0.334600607717844 0.434991616393839 0.214481102637063 0.20185897154469 0.558850106307583 0.438079376328845 0.409950325511731 0.506493593598741 0.376769947436806 0.28746479560831 0.296862765730273 0.282122418919975 0.265812861022434 0.526921129897742 0.504381780515728 0.33282347558514 0.699858256555634 0.729225078218181 0.65167679611093 0.514832438999696 0.688911528466808 0.539580713746828 0.267239425890838 0.264235522941145 0.647166902905741 0.60346414119476 0.337703756201276 0.321233167965982 0.198776669452172 0.704624497209719 0.0617946900725072 0.627629847119571 0.404289426614019 0.148898847123973 0.21486207729373 0.620450237103363 0.30752933720464 0.38166332112529 0.567918733758564 0.561188905121441 0.678943829617111 0.12029496059708 0.719135970730585 0.727113711416379 0.759611217981168 0.53636859812475 0.71634956114049 0.690779344558762 0.498662362943743 0.685702059864637 0.546047968965646 0.704438944567924 0.749194770473573 0.67363571934798 0.5968893581529 0.544837361616853 0.224520487943348 0.646975888535368 0.215311550461481 0.296139853531774 0.644266763064893 0.574468322572364 0.366050158889829 0.729350688262375 0.64029057406095 0.707501771793055 0.681696801240947 0.444932671863926 0.382498730858065 0.0604185069787545 0.652081266241436 0.436894361392795 0.535428820854122 0.695334973110435 0.626578656606697 0.690651618683391 0.380479462607463 0.19642786833609 0.268697197754604 0.562184595292743 0.46313748946558 0.570820957325668 0.68246871069124 0.481809591306402 0.744950389794472 0.540066794171044 0.575186338076456 0.264434207417907 0.583572423568513 0.436125927860047 0.496300020984365 0.476102400995661 0.24155044039837 0.333534188581223 0.67074179069218 0.599456650129931 0.610344622028521 0.579145995747697 0.521233167965982 0.146833048196393 0.34937868027316 0.740375620127569 0.655678521022249 0.481970582998467 0.483125368866324 0.417450745956435 0.26193988880127 0.615425736559684 0.648244393696791 0.183129100843602 0.302604595685565 0.152743541120579 0.204518454690535 0.55677191920165 0.755399306203141 0.61304931156368 0.159803514259879 0.425453888193913 0.574835086954151 0.159891947334119 0.491027133745064 0.232581987496486 0.492939010856137 0.140539302206954 0.259602223417925 0.140973141397506 0.395846180750504 0.088691749093561 0.176787102722713 0.107452434171073 0.126773761713521 0.207776663600585
