U0 U1 U10 U100 U104 U105 U106 U107 U109 U11 U110 U114 U12 U120 U123 U125 U128 U132 U133 U135 U136 U138 U14 U140 U142 U143 U144 U145 U16 U161 U162 U17 U174 U176 U199 U20 U200 U203 U204 U207 U209 U21 U213 U215 U216 U218 U220 U228 U24 U259 U26 U28 U283 U286 U29 U293 U3 U31 U318 U319 U32 U321 U36 U365 U37 U39 U4 U42 U44 U55 U58 U66 U7 U70 U71 U72 U73 U74 U75 U8 U87 U89 U9 U92
U136 0.595197152080128 0.172270736925909 0.655683269476373 0.204314327154439 0.545725628889929 0.282560413403768 0.430105079473465 0.669269531900716 0.357276320759808 0.747775829599325 0.864590412591476 0.0816085075355799 0.450319284802043 0.616858237547893 0.149639133921411 0.0986026594545865 0.273563218390805 0.417624521072797 0.79362591431557 0.591541964866623 0 0.601609195402299 0.766602809706258 0.277709359605911 0.269782274531397 0.206360153256705 0.0739133613526743 0.644828703238274 0.579786683234959 0.349280314797556 0.793103448275862 0.429464465762106 0.138805122153752 0.334537493158183 0.728607918263091 0.247887910995688 0.570855206239552 0.287036785829482 0.143200577256413 0.241727621037966 0.236771909403948 0.573020238347084 0.396647509578544 0.193196331127366 0.23328272970433 0.453486590038314 0.155899768475833 0.502579250412038 0.487023783705632 0.325269911418658 0.151791032716436 0.670385395537525 0.780385717505393 0.676104608246336 0.535963079066527 0.225521087590053 0.296343900141525 0.532407917447027 0.516508524261359 0.194074878571213 0.86394783377542 0.222341954022989 0.272553982390703 0.472620431357355 0.693132425383947 0.640394088669951 0.529877689360448 0.504871373836891 0.201536912703069 0.329889907366992 0.250169033130494 0.670743116813686 0.312117729014281 0.401645255803471 0.207675823105396 0.307369259093397 0.123744186702853 0.304283650524464 0.734473848347144 0.567803864025434 0.298084291187739 0.861567933981727 0.641941251596424 0.235607156833302
U138 0.275931758530184 0.578116883116883 0.263333333333333 0.550853391684902 0.816877828054299 0.427390300230947 0.824224422442244 0.320289855072464 0.695880281690141 0.221977401129943 0.49222793487575 0.600969479353681 0.487037037037037 0.219080459770115 0.578139534883721 0.55202614379085 0.423333333333333 0.323015873015873 0.264545454545454 0.0766037735849057 0.601609195402299 0 0.323333333333333 0.434285714285714 0.465169660678643 0.628571428571429 0.652387828777721 0.111749271137026 0.39954954954955 0.551621621621622 0.436293706293706 0.567619047619048 0.569049429657795 0.329047619047619 0.230740740740741 0.529483960948396 0.34661614697641 0.797369525308156 0.551901377719594 0.42020202020202 0.819113924050633 0.133026584867076 0.297777777777778 0.419191919191919 0.482452830188679 0.273333333333333 0.461711229946524 0.317206703910615 0.219559748427673 0.554665542439573 0.560068661108386 0.198627450980392 0.417478991596639 0.277232415902141 0.0845454545454545 0.667528957528958 0.685099144002601 0.152566560170394 0.109731543624161 0.611338582677165 0.476794871794872 0.38640625 0.538686534216336 0.378801498127341 0.19733893557423 0.316206896551724 0.103653846153846 0.124285714285714 0.470283553875236 0.368649789029536 0.749084967320262 0.207054263565891 0.679393939393939 0.529803921568628 0.659491525423729 0.708311688311688 0.620517618952817 0.743934426229508 0.343410852713178 0.223049645390071 0.578620689655172 0.912307692307692 0.198148148148148 0.545653206650831
U14 0.182560513269175 0.784030784030784 0.142592592592593 0.805737904206176 0.854575163398693 0.628025831836455 0.903557022368903 0.120571658615137 0.847157016171101 0.364720652856246 0.526302008949824 0.78296429283862 0.755555555555556 0.478927203065134 0.753789836347976 0.693355119825708 0.507407407407407 0.6005291005291 0.167171717171717 0.34622641509434 0.766602809706258 0.323333333333333 0 0.651455026455026 0.709248170326015 0.851746031746032 0.819661719481214 0.237069430946982 0.632132132132132 0.589089089089089 0.166407666407666 0.677248677248677 0.724405013378397 0.456613756613757 0.259259259259259 0.794669146133581 0.614756304608886 0.922414546726112 0.786955648373266 0.675084175084175 0.944444444444444 0.329811406498523 0.562962962962963 0.589225589225589 0.719776380153739 0.528518518518518 0.639285006932066 0.532122905027933 0.422781271837876 0.819811379676472 0.728280021070605 0.452505446623094 0.148926237161531 0.586009174311927 0.255681818181818 0.888102388102388 0.849752992780406 0.394982842267187 0.370805369127517 0.798337707786527 0.197649572649573 0.633101851851852 0.755549423595781 0.643986683312526 0.253345782757547 0.145046524356869 0.375356125356125 0.318518518518518 0.679829167541833 0.624003750586029 0.851851851851852 0.156546080964686 0.832895622895623 0.693028322440087 0.826741996233522 0.867652717652718 0.819810353853754 0.83682452944748 0.132428940568475 0.487391646966115 0.762771392081737 0.955270655270655 0.175925925925926 0.773093164423331
U140 0.48631421072366 0.247619047619048 0.551322751322751 0.198382306970928 0.697586726998492 0.125137468382272 0.616159830268741 0.580227743271222 0.327171361502347 0.653080441216034 0.761904761904762 0.298634265196204 0.23531746031746 0.375205254515599 0.255287929125138 0.231792717086835 0.279761904761905 0.182539682539683 0.67478354978355 0.429088050314465 0.277709359605911 0.434285714285714 0.651455026455026 0 0.0746720844026233 0.298571428571429 0.340059308922125 0.53935860058309 0.356338481338481 0.410875160875161 0.683483183483183 0.267857142857143 0.247895165670831 0.248809523809524 0.62037037037037 0.20155907551305 0.335978370394909 0.488268517477801 0.183083304389644 0.151875901875902 0.485608800482218 0.444529652351738 0.222619047619048 0.158068783068783 0.146114106019766 0.300952380952381 0.214190221543163 0.262536578877361 0.242924528301887 0.202581707219144 0.214411242672645 0.454831932773109 0.690826330532213 0.507645259938838 0.435876623376623 0.251447876447876 0.369044394223178 0.359653126426289 0.405560882070949 0.283698912635921 0.758241758241758 0.133184523809524 0.110059918006938 0.312399678972713 0.579831932773109 0.527093596059113 0.391025641025641 0.40952380952381 0.163662345845711 0.102471368294153 0.450396825396825 0.568936877076412 0.386168831168831 0.230042016806723 0.35956416464891 0.354220779220779 0.287078249575761 0.51951600312256 0.630121816168328 0.45871327254306 0.205049261083744 0.821611721611722 0.533544973544974 0.188878520529352
U142 0.550756754208119 0.233416284314488 0.59529829230428 0.156579619753928 0.726528842766955 0.144639128210093 0.650817177526136 0.638896120801875 0.295922240026988 0.655282655028925 0.821205917214414 0.321858975048109 0.239787092481703 0.406015555096703 0.284194401893887 0.25505851043012 0.309096093527231 0.159642619522859 0.717909635274905 0.435295446842165 0.269782274531397 0.465169660678643 0.709248170326015 0.0746720844026233 0 0.311240376390077 0.322256981652991 0.562385433215202 0.382748017478556 0.407266547985111 0.738411289309493 0.217279726261762 0.210377723640172 0.301881950384944 0.657518296739854 0.238251530411979 0.356620809480463 0.502197807375022 0.183196352759228 0.173017601161314 0.446651001793881 0.460159435729767 0.247022621423819 0.176898727796931 0.186043008322977 0.301836327345309 0.243096694311911 0.260763389422273 0.298045418596769 0.13620987367592 0.198383027960753 0.468650933427263 0.749459065063151 0.503357962973136 0.468086554164398 0.208185944712891 0.387872645650297 0.368311300721241 0.422999638307278 0.263685227969258 0.816731920773837 0.158893151197605 0.113722885355118 0.31561595909305 0.615206561666583 0.587475295713991 0.379404652233994 0.420074137439407 0.187417226039415 0.117701306248263 0.460862588548393 0.582509399805041 0.418481219379423 0.211799929552659 0.392672282553537 0.311439458744848 0.238712700023008 0.534545662772815 0.6766002877965 0.506529494203083 0.177782366301879 0.852970981114694 0.581840762918607 0.155503719402051
U143 0.690123734533183 0.126103896103896 0.745185185185185 0.252135042200688 0.445442792501616 0.307152754866381 0.356115040075436 0.764347826086957 0.382107645875252 0.796846919558784 0.963143591626882 0.189402410874583 0.474603174603175 0.639540229885057 0.146910299003322 0.206013071895425 0.365714285714286 0.428888888888889 0.85974025974026 0.628517520215633 0.206360153256705 0.628571428571429 0.851746031746032 0.298571428571429 0.311240376390077 0 0.19017019082001 0.703440233236152 0.605199485199485 0.314208494208494 0.89006993006993 0.453233082706767 0.256371537208039 0.428571428571429 0.821111111111111 0.284921299063558 0.601941162899381 0.226118916488704 0.17731758796655 0.30011544011544 0.208704038577456 0.597966695880806 0.42031746031746 0.267349687349687 0.259730458221024 0.48952380952381 0.229162210338681 0.524469273743017 0.525031446540881 0.370797398217297 0.171102080851958 0.700336134453782 0.864873949579832 0.703689384010485 0.613409090909091 0.254182754182754 0.124030462981595 0.56630762209037 0.563796740172579 0.115871766029246 0.956098901098901 0.296808035714286 0.306419110690634 0.499582664526485 0.763361344537815 0.709556650246305 0.553598901098901 0.585714285714286 0.222878746961923 0.351549125979506 0.173688141923436 0.72734219269103 0.121645021645022 0.473781512605042 0.118240516545601 0.369350649350649 0.107487272830693 0.252357533177205 0.828217054263566 0.662127659574468 0.320591133004926 0.731648351648352 0.728888888888889 0.292483881913811
U144 0.648771791612691 0.15914248206667 0.71054189826753 0.220870014659364 0.559881825543325 0.332081130365287 0.450979290812011 0.718419960983923 0.40973503475728 0.808987198052853 0.914388860237236 0.101654316621035 0.512226615475713 0.676483315845945 0.179411588327716 0.136263891838324 0.326181880694516 0.445487364620939 0.842632097144733 0.651405606858233 0.0739133613526743 0.652387828777721 0.819661719481214 0.340059308922125 0.322256981652991 0.19017019082001 0 0.697371883255623 0.643649322349683 0.333066176026465 0.857658586900464 0.485600282294183 0.139635302584336 0.379680247550284 0.777491261245774 0.308325115463765 0.625819043201171 0.288839096779063 0.201463796725893 0.300876219648783 0.187481911377173 0.622144106917423 0.448829579966764 0.256755278415928 0.29209765780844 0.512411896166409 0.204091088355263 0.549010173417733 0.549229486767802 0.354439406971657 0.169891347703789 0.727649182416649 0.829536146588599 0.72923773722386 0.59631253223311 0.252563548592429 0.278965093717915 0.59386363973393 0.571907957813998 0.182068847892208 0.910446502955528 0.281443398659103 0.331636861357496 0.523509164343951 0.748475563510603 0.695737226796607 0.590753560518903 0.565308578304968 0.25166344782404 0.384656060477474 0.220233460411842 0.727265912661765 0.293671995874162 0.442726693565513 0.220062178943657 0.349336583993624 0.112275692721167 0.310740565386361 0.791469270102466 0.620228128120439 0.334207109957141 0.840349902804777 0.690655358814203 0.276902473175315
U145 0.210892005846208 0.656619401007156 0.187733506100853 0.64931005224847 0.828568790153424 0.507349228044897 0.832943644218649 0.246672582076309 0.733741736131072 0.161404028923918 0.419915009705682 0.646445190027794 0.558103876471223 0.275828558024195 0.633751440775646 0.581832733093237 0.440038872691934 0.413637836086816 0.167479459316194 0.141272897299081 0.644828703238274 0.111749271137026 0.237069430946982 0.53935860058309 0.562385433215202 0.703440233236152 0.697371883255623 0 0.488810968402805 0.55907073254012 0.376806866602785 0.588921282798834 0.60568235985323 0.348250728862974 0.156948493683188 0.611321874834811 0.417186328753208 0.829605484994942 0.645466436861955 0.476705833848691 0.8516194904725 0.126419717755639 0.361807580174927 0.465500485908649 0.576709389955443 0.319319727891156 0.521725573346222 0.402674397771878 0.301061664558006 0.635514432224347 0.605493174639715 0.25801749271137 0.356885611387412 0.356009441784577 0.119931089318844 0.763139232526988 0.727377922362233 0.245438202665822 0.203171776860313 0.670806455315535 0.404490917246019 0.437932762390671 0.633775317127797 0.430618796475251 0.134453781512605 0.23725746456218 0.187233684682664 0.156268221574344 0.536873026283157 0.460050928147027 0.767592751386269 0.137873754152824 0.714007421150278 0.551106156748414 0.687651331719128 0.748157964484495 0.695836470022155 0.760347464512737 0.283748050715303 0.270733825445072 0.640997285613753 0.916505943036555 0.121390778533636 0.632509366148903
U16 0.481166205575654 0.557683982683983 0.536436436436436 0.511670313639679 0.873364314540785 0.406653766930903 0.857773615199358 0.585340775558167 0.648220403502094 0.565557082506235 0.75616619189884 0.607412619082278 0.191691691691692 0.253650201926064 0.563125916614289 0.537184243066596 0.447747747747748 0.308193908193908 0.643488943488943 0.372819989801122 0.579786683234959 0.39954954954955 0.632132132132132 0.356338481338481 0.382748017478556 0.605199485199485 0.643649322349683 0.488810968402805 0 0.612612612612613 0.685409185409185 0.565637065637066 0.562669133011338 0.3501287001287 0.590840840840841 0.393776621810095 0.137925432161218 0.794036759024957 0.489028115454149 0.43011193011193 0.80237199224541 0.378792903332781 0.227777777777778 0.432932932932933 0.386112527621962 0.220540540540541 0.461820108878932 0.26621873269918 0.234829168791433 0.421866216975829 0.525739078951438 0.254266030736619 0.691952456658339 0.342951896850979 0.398802211302211 0.487773487773488 0.671421556999626 0.252957430273724 0.353800108833666 0.591207349081365 0.755544005544006 0.387070664414414 0.411185191814331 0.157556432837332 0.54814898932546 0.5210136244619 0.317177754677755 0.363835263835264 0.459042218021424 0.313376667807048 0.75172231054584 0.524774774774775 0.67956592956593 0.527821939586645 0.660177126278821 0.673148473148473 0.596423120313226 0.771488701816571 0.619002723653886 0.440483036227717 0.526498912705809 0.971101871101871 0.517057057057057 0.502225503413152
U161 0.471270483081507 0.249809874809875 0.574274274274274 0.382863169515248 0.366821572703926 0.335133054532593 0.321960574435822 0.522865256560909 0.435104999365563 0.61388507151219 0.655086963570254 0.329119963769874 0.477977977977978 0.598633115874495 0.20990990990991 0.32688570923865 0.321750321750322 0.467395967395967 0.617035217035217 0.558201597824239 0.349280314797556 0.551621621621622 0.589089089089089 0.410875160875161 0.407266547985111 0.314208494208494 0.333066176026465 0.55907073254012 0.612612612612613 0 0.630630630630631 0.478764478764479 0.381135888740451 0.364478764478764 0.57982982982983 0.283764936484602 0.569394998543204 0.349699817835144 0.304098281936322 0.288561288561289 0.369654464591173 0.517327143094014 0.459459459459459 0.395349895349895 0.305966343702193 0.486126126126126 0.247169629522571 0.588102068548996 0.50212476627571 0.424319766646917 0.258486539506647 0.614361420243773 0.617722764781588 0.60663071328209 0.535217035217035 0.335907335907336 0.302700359911325 0.514305039864145 0.471763710018744 0.269507696673051 0.671431046431046 0.297402871621622 0.406993914444246 0.485676687923879 0.600916042092513 0.512825633515289 0.587664587664588 0.483268983268983 0.264267102641394 0.429923594480556 0.27256668433139 0.527288916823801 0.28044226044226 0.527503974562798 0.297144602229348 0.444307944307944 0.293566710249967 0.26650420912716 0.610622250157134 0.509104849530381 0.391643367505436 0.665072765072765 0.492792792792793 0.433796623226552
U162 0.231943909109263 0.815134865134865 0.218596218596219 0.850912763385411 0.891402714932127 0.674930150680728 0.947194719471947 0.168478260869565 0.892605633802817 0.516211660279457 0.666097398745214 0.812896259933962 0.814037814037814 0.573064866168314 0.781395348837209 0.741830065359477 0.556576756576757 0.679442779442779 0.244755244755245 0.49652988520913 0.793103448275862 0.436293706293706 0.166407666407666 0.683483183483183 0.738411289309493 0.89006993006993 0.857658586900464 0.376806866602785 0.685409185409185 0.630630630630631 0 0.714285714285714 0.764870110877715 0.478721278721279 0.41019166019166 0.837902683090968 0.694041103209185 0.979543666404406 0.834623950950863 0.761849261849262 1 0.411557767385988 0.615889665889666 0.657083657083657 0.756036416413775 0.637529137529138 0.68147538735774 0.608782279173341 0.497471082376743 0.874621162985413 0.761579274085404 0.546812011517894 0.0850326144443792 0.67586771027138 0.388111888111888 0.916470916470916 0.885519724613884 0.456198753323354 0.471417843901065 0.829056770001652 0.115384615384615 0.716236888111888 0.770672208586116 0.702954349021765 0.378445084327437 0.187192118226601 0.452797202797203 0.376356976356976 0.719869922138353 0.679251128618217 0.888888888888889 0.311026183119206 0.874825174825175 0.752817770464829 0.862273319900439 0.903896103896104 0.850635329233776 0.89344262295082 0.163495419309373 0.63260675494718 0.793103448275862 0.992307692307692 0.311276871276871 0.818040629204525
U17 0.522684664416948 0.36596035543404 0.610582010582011 0.314802323094388 0.774027829755384 0.231606730451996 0.72421151889625 0.594638770840144 0.301433601609658 0.687920365886468 0.776813499043238 0.443528030129183 0.447619047619048 0.605090311986864 0.359713236579822 0.385891198584697 0.335839598997494 0.274603174603175 0.696103896103896 0.536927223719677 0.429464465762106 0.567619047619048 0.677248677248677 0.267857142857143 0.217279726261762 0.453233082706767 0.485600282294183 0.588921282798834 0.565637065637066 0.478764478764479 0.714285714285714 0 0.383487235198262 0.273308270676692 0.64021164021164 0.271966527196653 0.559910791928681 0.645841590601208 0.316118517726896 0.286663628768892 0.452682338758288 0.548641542506573 0.383730158730159 0.281613123718387 0.247363692249492 0.414285714285714 0.322611341187193 0.401436552274541 0.424977538185085 0.237051312936642 0.329455320498401 0.643697478991597 0.703670942061035 0.643184796854522 0.515422077922078 0.254826254826255 0.516365135397818 0.528982199908717 0.479386385426654 0.391095849860873 0.779858299595142 0.238692434210526 0.262230493452173 0.43900481540931 0.647058823529412 0.536945812807882 0.51717032967033 0.457142857142857 0.263740637036826 0.26913803496082 0.607425426310875 0.598006644518272 0.526956026429711 0.321804511278195 0.505246166263115 0.459466848940533 0.4060569500598 0.649472040757632 0.68327796234773 0.533434650455927 0.210837438423645 0.876923076923077 0.543915343915344 0.285937527905274
U174 0.550951568316318 0.203715865883166 0.623320659062104 0.145801266317778 0.613904994580459 0.205446131420192 0.500872140445984 0.639754504876839 0.292527981577679 0.718989208967942 0.821292775665399 0.153101555726973 0.425151387128573 0.584852060661684 0.202617384384119 0.10522130271627 0.293499909469491 0.350666908081357 0.753024541997926 0.548475500394576 0.138805122153752 0.569049429657795 0.724405013378397 0.247895165670831 0.210377723640172 0.256371537208039 0.139635302584336 0.60568235985323 0.562669133011338 0.381135888740451 0.764870110877715 0.383487235198262 0 0.298370450841934 0.68736797634136 0.248771019934136 0.535915884699978 0.350174857077897 0.119945017318976 0.206206552214157 0.26194028653479 0.54046047260258 0.359410646387833 0.165802511810116 0.198818662266542 0.407173637515843 0.1868133357733 0.438048303842641 0.41222469330655 0.27139825210472 0.183538862895962 0.645605010064862 0.750870690481516 0.646684340879757 0.506653992395437 0.172037327930864 0.331533062214618 0.50230202018975 0.484841911858524 0.223788209933834 0.819281953787657 0.19477780418251 0.247913151864629 0.440060665612851 0.658210052081669 0.599880125119407 0.490092132202398 0.470939706681152 0.16057271413888 0.256437406747846 0.297025273987922 0.628747015651251 0.351609632446134 0.374569447550883 0.306072909282293 0.264332625549356 0.162358852699635 0.363943776101727 0.694491113272615 0.526433945473667 0.232411170840435 0.861713951447792 0.598034079707083 0.170459163859361
U176 0.285208098987627 0.374025974025974 0.369047619047619 0.412222569552985 0.65972850678733 0.258693500494886 0.61030174446016 0.34860248447205 0.414034205231388 0.44561474307237 0.542857142857143 0.374634521672224 0.368783068783069 0.361001642036125 0.309302325581395 0.26624649859944 0.266666666666667 0.284126984126984 0.475974025974026 0.360242587601078 0.334537493158183 0.329047619047619 0.456613756613757 0.248809523809524 0.301881950384944 0.428571428571429 0.379680247550284 0.348250728862974 0.3501287001287 0.364478764478764 0.478721278721279 0.273308270676692 0.298370450841934 0 0.41031746031746 0.399960151424587 0.338898682583721 0.512268180285489 0.394044724678725 0.316594516594517 0.521428571428571 0.313014899211218 0.202380952380952 0.234199134199134 0.325067385444744 0.232380952380952 0.264463967405144 0.279289704708699 0.253324348607368 0.431052758371477 0.32368107615778 0.397058823529412 0.456302521008403 0.400163826998689 0.299350649350649 0.453410553410553 0.416943485596644 0.291944317663167 0.244439117929051 0.385770528683914 0.533241758241758 0.295870535714286 0.334389782403027 0.279454253611557 0.402941176470588 0.33423645320197 0.301098901098901 0.254761904761905 0.285120172832838 0.248764315852923 0.470634920634921 0.354651162790698 0.397316017316017 0.34453781512605 0.411945117029863 0.427922077922078 0.40916356190097 0.523965651834504 0.432668881506091 0.28677811550152 0.339901477832512 0.840659340659341 0.328835978835979 0.376382762130981
U199 0.270997375328084 0.750565175565176 0.237037037037037 0.763311451495259 0.859100050276521 0.593276879651014 0.866519985331866 0.29609500805153 0.807902973395931 0.193188951663528 0.415190897838713 0.746209854378616 0.698148148148148 0.398148148148148 0.712144702842377 0.654139433551198 0.47037037037037 0.528835978835979 0.203367003367003 0.250489168413697 0.728607918263091 0.230740740740741 0.259259259259259 0.62037037037037 0.657518296739854 0.821111111111111 0.777491261245774 0.156948493683188 0.590840840840841 0.57982982982983 0.41019166019166 0.64021164021164 0.68736797634136 0.41031746031746 0 0.734425848442585 0.544377268900023 0.876118250429816 0.744692420117892 0.627104377104377 0.898968588842006 0.246932515337423 0.498148148148148 0.555555555555555 0.676100628930818 0.456666666666667 0.603683897801545 0.490482102213946 0.398672257162823 0.772625070264193 0.692223857010517 0.400544662309368 0.401182695300342 0.457568807339449 0.216961279461279 0.852852852852853 0.813691142654194 0.350905218317359 0.320842654735272 0.757582385535141 0.445512820512821 0.579427083333333 0.716703458425313 0.567935913441531 0.0902583255524432 0.289910600255428 0.287037037037037 0.262698412698413 0.644297416509137 0.578059071729958 0.811546840958606 0.126399655469423 0.796767676767677 0.633333333333333 0.79331450094162 0.829148629148629 0.78615774843129 0.795992714025501 0.319336778639104 0.291568163908589 0.716475095785441 0.946011396011396 0.127407407407407 0.736166094835929
U20 0.640321110488804 0.186633972721839 0.702990856965752 0.212259933042186 0.550445862284405 0.182956957556666 0.513636300868581 0.737834273239949 0.300017679297543 0.686330362700833 0.924385023286831 0.273015682238732 0.272121493878816 0.43663732987063 0.180733677143135 0.218926901304455 0.33213787607093 0.219007770472206 0.760529986052999 0.509428699244757 0.247887910995688 0.529483960948396 0.794669146133581 0.20155907551305 0.238251530411979 0.284921299063558 0.308325115463765 0.611321874834811 0.393776621810095 0.283764936484602 0.837902683090968 0.271966527196653 0.248771019934136 0.399960151424587 0.734425848442585 0 0.396325682147786 0.457422142044339 0.174558707955216 0.210219348294662 0.439259926204474 0.532886687031 0.300801952580195 0.255469619486356 0.177705849846057 0.307196652719665 0.179274905093266 0.322121190871337 0.397752690718665 0.203181703792032 0.165375594320786 0.470071375830667 0.848950458844626 0.472056414980871 0.552269557499683 0.284858079837159 0.340263311044426 0.406076080224221 0.463466344668782 0.223934482039117 0.92219182491149 0.199540184797768 0.238934763131887 0.27865011831445 0.697725115150663 0.678202142204451 0.470121231627508 0.489101414624427 0.159156641435513 0.197623713433257 0.434613175814259 0.691422594142259 0.353882338024597 0.275239970465174 0.33042573812732 0.31249252839211 0.237210088821546 0.440227953449025 0.774447796049431 0.607451259681296 0.190516039051604 0.633065121768051 0.68355803502247 0.256913869812527
U200 0.498551479773049 0.526744714765958 0.537098231197366 0.47722169430794 0.837848882756357 0.375222170059112 0.82694142949431 0.597880549559168 0.625854655865959 0.494338311919276 0.761217658876804 0.593620708894875 0.1895117196786 0.201189406952907 0.539501563452481 0.53358641895617 0.431465761177136 0.289724310776942 0.576450747066507 0.312667347450615 0.570855206239552 0.34661614697641 0.614756304608886 0.335978370394909 0.356620809480463 0.601941162899381 0.625819043201171 0.417186328753208 0.137925432161218 0.569394998543204 0.694041103209185 0.559910791928681 0.535915884699978 0.338898682583721 0.544377268900023 0.396325682147786 0 0.774649053791048 0.464120045255787 0.416138276215298 0.775900077455139 0.331360746815463 0.20786701542737 0.416316741754648 0.375218735049253 0.158369566717738 0.448576126718931 0.240663238076643 0.232893480230571 0.386849713313711 0.491471098457303 0.19691693481401 0.692075911071704 0.286756275356246 0.376900135145818 0.484525793399867 0.656773714527151 0.26952954613378 0.297531738777239 0.561771195429426 0.781257465669864 0.377758913412564 0.408016291791113 0.123348443953526 0.514238806624559 0.554741121775382 0.268719520158503 0.363059497682049 0.424224339425187 0.300198853356439 0.752906587290181 0.520035737432433 0.668769470346347 0.519362633454558 0.650641392316487 0.641394739262146 0.564846206188541 0.749518755033358 0.627982733809255 0.411083494933494 0.502126025065649 0.926600559984965 0.502140384618334 0.471433757111063
U203 0.764062438693983 0.335144890514678 0.849683830171635 0.472126050405701 0.30540672360453 0.495005841811379 0.205786353615692 0.812638969657579 0.579742716725214 0.940292724414396 0.991345397324941 0.274550213504683 0.660162601626016 0.822354558362046 0.339809342579547 0.340460653183382 0.432752613240418 0.640132129431893 0.947550246763465 0.797244778290753 0.287036785829482 0.797369525308156 0.922414546726112 0.488268517477801 0.502197807375022 0.226118916488704 0.288839096779063 0.829605484994942 0.794036759024957 0.349699817835144 0.979543666404406 0.645841590601208 0.350174857077897 0.512268180285489 0.876118250429816 0.457422142044339 0.774649053791048 0 0.36519209651154 0.423531141469772 0.330584575751842 0.776930391508546 0.605184019582131 0.394728825098613 0.433907832687578 0.672499344348282 0.352202078170514 0.724301016663077 0.692516663450262 0.560586862464392 0.367938881812524 0.873249409913454 0.939635964535303 0.881866297576856 0.733991667262714 0.450900040199804 0.175278402265496 0.743051558104986 0.711504443470501 0.322159376026069 0.985837922895358 0.426374409913454 0.505571302775621 0.669091841335231 0.896832375751245 0.797072240546019 0.750162652060764 0.714405604885542 0.414910784268523 0.57141126127472 0.221214318405044 0.847702779353375 0.154182581121999 0.677752580182348 0.209226242071059 0.582061369000787 0.318792406229535 0.10768273335827 0.926737782006477 0.749912114769741 0.531240673919531 0.604351510016341 0.802552670687997 0.490360518117479
U204 0.624353342591106 0.0876972522521429 0.691293837319646 0.113273194768821 0.597151360724117 0.16972587421407 0.503297552496974 0.733796277473756 0.228270031635483 0.749579907701205 0.906455485453487 0.169638908913503 0.356072286986818 0.51526691301815 0.151425054692699 0.14884102135337 0.329895713662312 0.277689017131695 0.796325892174031 0.524126736558324 0.143200577256413 0.551901377719594 0.786955648373266 0.183083304389644 0.183196352759228 0.17731758796655 0.201463796725893 0.645466436861955 0.489028115454149 0.304098281936322 0.834623950950863 0.316118517726896 0.119945017318976 0.394044724678725 0.744692420117892 0.174558707955216 0.464120045255787 0.36519209651154 0 0.245074647730343 0.325019195274135 0.544085841381154 0.328155455811151 0.207270006970774 0.136149936542327 0.389063025995886 0.165237341344889 0.363813886134657 0.392983545701875 0.211459294915968 0.0774755737955574 0.583356252544032 0.844175560630087 0.588091710519317 0.543627905197477 0.121600320029346 0.234293179367701 0.465983433426286 0.512141287280203 0.128841104512207 0.908501891786911 0.229893076725266 0.1774138063431 0.389706083217934 0.697813743039763 0.675078608602402 0.470169289752701 0.509065163375992 0.133928429382694 0.211958833337673 0.328091251462246 0.67966388455165 0.264953613184397 0.321477684022926 0.229024353906674 0.220796708434636 0.11039429955662 0.379456178378969 0.770461738307216 0.58814944948251 0.171749546958333 0.778525700968192 0.672881574299192 0.139726607634445
U207 0.529905352739998 0.250974025974026 0.607070707070707 0.239584024047919 0.556698203757027 0.146954533790561 0.509400940094009 0.656346069389548 0.331581661687296 0.564629344290361 0.832606268338916 0.243920352537947 0.301346801346801 0.444792755137583 0.233944092083627 0.18270944741533 0.254689754689755 0.286002886002886 0.615151515151515 0.434686487516676 0.241727621037966 0.42020202020202 0.675084175084175 0.151875901875902 0.173017601161314 0.30011544011544 0.300876219648783 0.476705833848691 0.43011193011193 0.288561288561289 0.761849261849262 0.286663628768892 0.206206552214157 0.316594516594517 0.627104377104377 0.210219348294662 0.416138276215298 0.423531141469772 0.245074647730343 0 0.445275540212249 0.409307801945839 0.227020202020202 0.198653198653199 0.166190203926053 0.306262626262626 0.120320855614973 0.377405338299193 0.336573279969506 0.232101793653227 0.208596509479295 0.482412358882947 0.764493676258382 0.479380965619498 0.441919191919192 0.356323856323856 0.329498802085215 0.373237163971988 0.356958850247441 0.265907102521276 0.816045066045066 0.0901199494949494 0.23450565255201 0.30053342412893 0.57961972667855 0.597999701447977 0.411033411033411 0.388023088023088 0.138177617383667 0.223756552870477 0.353535353535354 0.588853652807141 0.315050505050505 0.343612596553773 0.285653141585345 0.346753246753247 0.293422981557563 0.421468786222885 0.695442800093963 0.49344508918977 0.236677115987461 0.685470085470085 0.575959595959596 0.227974519542216
