U1002S0 U1003S0 U1004S0 U1005S0 U1006S0 U1007S0 U1008S0 U1009S0 U1011S0 U1012S0 U1013S0 U1014S0 U1016S0 U1017S0 U1018S0 U1019S0 U1020S0 U1021S0 U1023S0 U1025S0 U1030S0 U1031S0 U1032S0 U1033S0 U1034S0 U1035S0 U1036S0 U1037S0 U1039S0 U1040S0 U1041S0 U105 U109 U114 U116 U117 U120 U123 U125 U137 U140 U142 U147 U149 U150 U157 U159 U176 U178 U180 U182 U187 U2002S1 U2003S1 U2004S1 U2005S1 U2006S1 U2007S1 U2009S1 U2010S1 U2011S1 U2013S1 U2014S1 U2015S1 U2016S1 U2017S1 U2018S1 U2019S1 U2020S1 U2021S1 U2022S1 U2023S1 U2024S1 U2025S1 U2026S1 U2027S1 U2028S1 U203 U2031S1 U2032S1 U2033S1 U2035S1 U2036S1 U2037S1 U2038S1 U2039S1 U2042S1 U2043S1 U205 U215 U22 U224 U231 U234 U241 U245 U247 U248 U249 U25 U250 U253 U254 U256 U257 U276 U277 U279 U28 U280 U281 U282 U283 U298 U3001S2 U3002S2 U3003S2 U3004S2 U3005S2 U3006S2 U3008S2 U3009S2 U3010S2 U3011S2 U3012S2 U3013S2 U3014S2 U3015S2 U3016S2 U3017S2 U3018S2 U3019S2 U3020S2 U3022S2 U3027S2 U3028S2 U3029S2 U303 U3031S2 U3032S2 U3033S2 U3034S2 U3035S2 U304 U305 U316 U334 U335 U346 U351 U355 U356 U358 U40 U4002S4 U4003S4 U4004S4 U4007S4 U4008S4 U4009S4 U4012S4 U4013S4 U4016S4 U4017S4 U4018S4 U4021S4 U4024S4 U4026S4 U4027S4 U41 U45 U46 U5001S3 U5002S3 U5003S3 U5004S3 U5008S3 U5010S3 U5011S3 U6 U64 U66 U67 U68 U69 U70 U75 U81 U86 U87 U92
U1002S0 0 0.386483310717074 0.188902957562704 0.275179856115108 0.383725598706555 0.471454731149414 0.327146340497247 0.166331133190433 0.411358984161612 0.598326705362007 0.590725695426363 0.424655750512712 0.691959253110332 0.689798784262344 0.787954251983029 0.873277770356659 0.953301662904767 0.798317879119613 0.968834648880086 0.939494558199594 0.863947182653635 0.589885355340645 0.648551673688191 0.687591495579588 0.40483547588159 0.692761604241279 0.77956712612169 0.579620918649696 0.393045270743112 0.430690380742029 0.879620918649696 0.611402193977543 0.698948533480908 0.763502558277265 0.694078673712614 0.24676614983317 0.346888132331862 0.482925631732902 0.409064876899911 0.954824804124312 0.472400036342912 0.549809902327888 0.491400242705362 0.312072489659279 0.666850427703814 0.948311770384711 0.479428314281451 0.703827822978463 0.604091812090816 0.729485956610684 0.268631529477619 0.949008780058099 0.145437788406303 0.164059860305346 0.418428069469342 0.425349754222938 0.409749123777901 0.631379246735238 0.275316324648288 0.322060992924302 0.35314863273376 0.495007538642939 0.287400848551928 0.271957687579624 0.612964003430256 0.621080775803449 0.630598572280981 0.883816107648998 0.889872717210847 0.952820921330543 0.893053754470591 0.914075608271049 0.941237609629774 0.899772489700547 0.906233821875502 0.732732748712273 0.869312861777658 0.523008929684074 0.831584269435036 0.243903784711018 0.663542309009935 0.685126069185138 0.804709400072805 0.428250947628994 0.820315918755477 0.707767251994601 0.500952441958271 0.454648241531936 0.317598229109021 0.571316751172866 0.938608379031041 0.95324282709848 0.968324316358637 0.500276701715551 0.462043509329952 0.376812555032676 0.265146435889968 0.486367499407068 0.556956784903134 0.491857226469537 0.914391033592224 0.452077962906063 0.689120447359741 0.409178947141359 0.370150569752058 0.719703403735957 0.423408636706248 0.384674720435853 0.686330134507284 0.453913887007412 0.939580758110981 0.856150620433312 0.850537355797887 0.690335204363981 0.283037248466457 0.250934270472709 0.189915543948107 0.471892977826495 0.373083171180177 0.322131106303768 0.313839003090361 0.239268560470422 0.688605741912494 0.505440071130392 0.807415605976757 0.722853642386224 0.68254454633466 0.960154952960708 0.937847190601949 0.802620918649696 0.940795627623157 0.934685525282815 0.951657988600697 0.757899632006915 0.852271108032966 0.605149001645626 0.428162964134187 0.347575236514085 0.643280575539568 0.804200374830984 0.635082738406975 0.570330284275737 0.856581702963421 0.462999327585078 0.508116970033971 0.37292473713337 0.631864186160495 0.575602814451735 0.555056016546722 0.313272795576004 0.675238681472238 0.209202327594318 0.666127214582568 0.731904403571325 0.495390390029114 0.448331004779564 0.299732036233361 0.271939810788732 0.316047240223112 0.409296072844363 0.255059012929516 0.704620918649696 0.969170761629807 0.867210377721291 0.963356667675388 0.701464931459624 0.79935289646855 0.700171846328605 0.779795743824521 0.656457226994928 0.7027310698376 0.339893008669987 0.260063215381472 0.468804113037114 0.369424112033206 0.512648268780712 0.868326502406041 0.380914499169895 0.857943016216397 0.343995851866501 0.869354555205874 0.279557711297026 0.909807889951775 0.251476802642766 0.394539557609102 0.299688253910695 0.343960968061687 0.508323383691593 0.894827522597307 0.786206100481239 0.182427532774841
U1003S0 0.386483310717074 0 0.402809111274111 0.633028187565859 0.605157131345689 0.490189807964616 0.567051445103541 0.521666700692077 0.44051463613703 0.598608898800043 0.640500297796307 0.385627041011069 0.547867150606877 0.630483512913531 0.725765511684126 0.815162966461975 0.902098404391771 0.65623417279815 0.940624480062115 0.901756234632947 0.746100744256283 0.753279449919388 0.830521302430858 0.845286456576017 0.419997754322928 0.740304953350418 0.732280197109377 0.511829337899543 0.384786547800246 0.41070709532181 0.771618150684932 0.585177281230627 0.5896691558281 0.808516813635775 0.647911630405587 0.551542097252263 0.543433854494409 0.693681120609744 0.6964479133482 0.916560368254672 0.605745246370885 0.401814623732432 0.411285710395163 0.69689559008305 0.440955929949789 0.849565705889979 0.64856469767036 0.65167359386144 0.681435760872018 0.58033553947976 0.573211258995804 0.896636830287494 0.414296875581318 0.398362328235757 0.695772432326145 0.632336612925258 0.326830475460612 0.810085025980161 0.500391389432485 0.586398041877494 0.63839894531898 0.526066443236911 0.340291549645593 0.256380677721702 0.692487142680597 0.682714015988431 0.522445855973062 0.841765932102442 0.819493446338819 0.902668625870977 0.82577693723165 0.862892002371517 0.895506208978434 0.844280529212036 0.86820592134335 0.584189835454324 0.820392131402974 0.549063934837924 0.722149704750293 0.591594586764889 0.82310502283105 0.851141552511416 0.756893588207719 0.435498600677567 0.773217386510846 0.759122731638275 0.347752852798212 0.31748444844008 0.257639620653319 0.227834488108461 0.886659402241594 0.900192016820244 0.924471263921766 0.718383958705579 0.520601143769118 0.242791022189029 0.42757465780522 0.229623287671233 0.706433849629909 0.433544731946558 0.790269248937175 0.596182620769693 0.56585932429201 0.320127333111677 0.554498447507258 0.758614245509992 0.624832323889273 0.423488427019367 0.532643263004889 0.49832866134236 0.895250288055307 0.704700510341123 0.894129912634941 0.562915851272016 0.239215961462945 0.603288268556865 0.446244225479986 0.119609743205744 0.654583772391992 0.307639828902485 0.61010756752759 0.603700028635931 0.763445432087122 0.618474674438047 0.763299497388391 0.571525853195027 0.537287082747573 0.915068493150685 0.885833188833015 0.72958904109589 0.912025700084859 0.895189550812361 0.952084791520848 0.619380561943806 0.741875153801985 0.778864397601235 0.605544683626875 0.365068493150685 0.663178082191781 0.839763098432425 0.648424570058958 0.494690696467516 0.741760676873489 0.463426130505229 0.554925139841891 0.552458854833941 0.631474529498048 0.793737769080235 0.496246038920401 0.254004599540046 0.841788097366288 0.447864625302176 0.510302751237481 0.595768527595983 0.138082191780822 0.435972277135614 0.334784537740558 0.631245923026745 0.62158622542073 0.30054197847003 0.370376089663761 0.568724546464273 0.960934147549101 0.838565126538194 0.963783470595539 0.556259824837188 0.681801838300458 0.64923187843159 0.67373311619887 0.49022405008057 0.714444460881486 0.545050930804356 0.523867149906833 0.345142352124235 0.20307107128916 0.365984485888761 0.755044850844865 0.560530821917808 0.757157454417728 0.612255734080771 0.719883769198838 0.314047810905184 0.902035225048924 0.387584632341364 0.360095189775555 0.5171461745431 0.566447611995557 0.734807464135476 0.912511415525114 0.756710106102968 0.3843882853094
U1004S0 0.188902957562704 0.402809111274111 0 0.249301149084072 0.439100290381469 0.447663196913135 0.383670318742693 0.156987061188622 0.355858390952458 0.57344615338591 0.535757477152165 0.419166371705206 0.512869988991552 0.567582958509782 0.664839959138503 0.70863205637895 0.78629146634724 0.67557653647682 0.906083160329485 0.844273751654359 0.714326207595975 0.585977249965754 0.667320373769906 0.680570506559827 0.379205844595752 0.645848703995999 0.63425430756172 0.470614246663451 0.368034977296917 0.391452149037881 0.751406978613925 0.592365831762225 0.723428203891301 0.709865874006327 0.652803789147111 0.380937872902227 0.331652629551409 0.522949619586835 0.522553726950792 0.861174421079974 0.456144266607148 0.418989356037113 0.307336556317346 0.302166666127078 0.69082880974692 0.763267954163059 0.424260766522973 0.589118653295931 0.548298406885632 0.597146837075942 0.299558997210342 0.777921698412873 0.237418683033954 0.127876158687353 0.52747537835511 0.426938314628643 0.286723406839181 0.645038009215363 0.331850057919936 0.377649719183728 0.464788256059808 0.443058186180653 0.225326489681708 0.276731782141223 0.560306504021222 0.5657180082417 0.444268375612311 0.784300784062865 0.768962543424016 0.786133130361194 0.769587002277565 0.744587733747085 0.859430454520197 0.848819374868579 0.812015986389265 0.648241550278732 0.763076613557749 0.48524847894467 0.700365540831214 0.217045609668062 0.65795006087336 0.683936324167873 0.69414898657799 0.414953653994782 0.674975241382367 0.657319418707935 0.368893239881577 0.310083703966472 0.344253961185944 0.593121341312369 0.81266810653569 0.782474652978853 0.87196278242633 0.469196781252403 0.374018237252891 0.410903735324916 0.255515013705749 0.457782027427469 0.544161465383851 0.516026156402423 0.751490149763517 0.438362842482374 0.716150009282951 0.275690811791459 0.382817913955766 0.690306200022364 0.461226317549884 0.328739773414065 0.687254053416845 0.398890931452436 0.837214264997378 0.738676455540336 0.795518488465796 0.501914639468909 0.299088096642676 0.217864532499804 0.162160103587478 0.488370614065702 0.365310500878402 0.25122743193592 0.399502540398818 0.208013565466532 0.633288858002474 0.451212677209166 0.753906860040188 0.539480447296045 0.534028255085559 0.936040550073086 0.872800991652775 0.645679369673581 0.936445121786361 0.923973419790066 0.965706106668638 0.664013213568497 0.6997356950354 0.610898354520707 0.436737647302047 0.380379539659569 0.600106126386879 0.75557414259262 0.59949210151316 0.428265076905661 0.725206435685707 0.47704744565302 0.458790646489893 0.384375712165434 0.651547902642479 0.629995635494912 0.390272925574519 0.289574684596181 0.674591497347328 0.250304459352879 0.683254488481355 0.70441676984769 0.514030076134147 0.487602399241494 0.222541148224749 0.310564399421129 0.39066728376398 0.431749462816514 0.199563917028461 0.518613946797738 0.988753470224361 0.855723711643651 0.977404785743329 0.657932855158306 0.692478389670436 0.678036420971907 0.719890657662004 0.682033722477937 0.685136419187767 0.374988806016302 0.324632238684142 0.500588726535228 0.407881062235687 0.359369944805755 0.752050168837434 0.407390657662003 0.724714584338318 0.394145654086922 0.735228145744306 0.245609753790566 0.884931431327958 0.211563839402055 0.391493554059883 0.260296056213882 0.395431413521139 0.564768179303202 0.85159671972986 0.768377059695166 0.144410067035947
U1005S0 0.275179856115108 0.633028187565859 0.249301149084072 0 0.39894419306184 0.407020570892522 0.346085700267132 0.154240226986129 0.390696612164003 0.548952742993441 0.537180245168693 0.495028578232913 0.74537037037037 0.763149893584676 0.846012443438914 0.912798408488064 0.9894482857966 0.91156272160639 0.990384615384615 0.971153846153846 0.939790278619019 0.578592466574735 0.631326128690587 0.676108374384237 0.351395018915511 0.643528029422376 0.813104064610089 0.624599358974359 0.461780118030118 0.468360049522692 0.985576923076923 0.549429507716953 0.961538461538462 0.721069500674764 0.782616892911011 0.241846603688709 0.293422125577603 0.485613071139387 0.388360912343471 0.982287449392713 0.448586394948335 0.652722277722278 0.550929996941428 0.368869385647909 0.925928995972099 0.984075467119631 0.545795565899069 0.739038116282281 0.55495976428843 0.83411624891962 0.257481341342903 0.985918335795513 0.322524077633393 0.271392179387719 0.456716967243283 0.418124791023346 0.522727272727273 0.604636383731211 0.296703296703297 0.343035343035343 0.31923812325342 0.443569568792253 0.357066704216286 0.508041705950862 0.558903405754551 0.572493232573878 0.674218414267297 0.91565635451505 0.957387935805202 0.986924407772159 0.934414466130884 0.949382337480287 0.973690124566585 0.94284188034188 0.941997518610422 0.882951183431953 0.949929365658039 0.469432655722002 0.934223553497114 0.173483616081803 0.652857142857143 0.676121794871795 0.839053816905528 0.506720430107527 0.854569726048599 0.655292009650866 0.610243942490147 0.551932600704905 0.582211538461539 0.825626794376794 0.970498251748252 0.990384615384615 0.990384615384615 0.569711538461538 0.573749066467513 0.635881111356362 0.329828107406243 0.561813186813187 0.539996576767082 0.677429566318455 0.984637488947834 0.432892325148377 0.952900201419528 0.518168851810465 0.368286876833421 0.667311119696894 0.419517518831317 0.4748425066313 0.922960981944101 0.411828036828037 0.987980769230769 0.977204168380639 0.807636727434415 0.726098901098901 0.530205671514659 0.132616838103757 0.222943844654371 0.718069812020777 0.257676799007444 0.44779948312557 0.333210281020719 0.14781608765566 0.646062271062271 0.461537541758032 0.839305478693968 0.764951089373055 0.763654305122086 0.990384615384615 0.977726387536514 0.883961538461538 0.981535057862492 0.967128801431127 0.979435710275126 0.901319483436272 0.931503339474896 0.597839706047978 0.411630036630037 0.614125457875458 0.592557692307692 0.751734734337827 0.581334733274388 0.666293488757659 0.968561463046757 0.51302729528536 0.45717528656263 0.344822219147759 0.78065521894923 0.582554945054945 0.609109164946728 0.524564851207187 0.666410110501537 0.255669667761731 0.919083979745744 0.941726491593513 0.747370401337793 0.71839819772757 0.34628036437247 0.268223443223443 0.336740001040204 0.662401403043418 0.383991258741259 0.751494282744283 0.995180722891566 0.990384615384615 0.987363467348362 0.894243905002102 0.925854009668705 0.661310728744939 0.954545454545455 0.921282630086242 0.637678601096528 0.342051282051282 0.278720392089226 0.709090304856434 0.60545381556813 0.58677015755329 0.987980769230769 0.64217032967033 0.964379370629371 0.346167701174906 0.973549598549599 0.464639894419306 0.855453296703297 0.323183760683761 0.457939051689052 0.301905052974735 0.357163107163107 0.525230920654149 0.841891025641026 0.714675162582934 0.320098364279399
U1006S0 0.383725598706555 0.605157131345689 0.439100290381469 0.39894419306184 0 0.558140329302453 0.517422631703284 0.406314835919465 0.511532632376622 0.676356589147287 0.705495332569994 0.442724458204334 0.529830735713089 0.713477485856002 0.723039215686274 0.707572684246112 0.774454725710509 0.74170162970574 0.966222116376915 0.868401206636501 0.75391770881581 0.818333256919291 0.856316020384057 0.916304452815609 0.498360655737705 0.809372732938929 0.640906483075158 0.67218137254902 0.46031746031746 0.48559932232105 0.754901960784314 0.657589106928314 0.754901960784314 0.879534809875367 0.654411764705882 0.345373237014104 0.431892191505578 0.683657673595754 0.607957136342909 0.874255775184568 0.676763242610477 0.491851285968933 0.4727322340467 0.577707593104356 0.738299151078056 0.754901960784314 0.745098039215686 0.588059281163094 0.738136770358885 0.604340163031505 0.473292765382015 0.757113207051467 0.315557401667891 0.356599583200231 0.628473590393095 0.643737372218128 0.382044426162073 0.763184584178499 0.382753101240496 0.50853794971442 0.356671540509129 0.597084439476503 0.413159406021823 0.380281889251735 0.715386918126029 0.750020125352194 0.489538832292694 0.796968243819267 0.810339963323459 0.776239907727797 0.779741000877963 0.741681182723659 0.871665193623359 0.858974358974359 0.817836812144213 0.744358394245272 0.779713781247096 0.620081931077516 0.754029360435274 0.3407084888336 0.894005602240896 0.918266253869969 0.692593006784463 0.691334598355471 0.679409792085849 0.828756964040229 0.545857052498419 0.388502444679671 0.406636500754148 0.66916496328261 0.811608734402852 0.767085847651512 0.918291395878465 0.745098039215686 0.725680563487531 0.543758967001435 0.361487124191626 0.745098039215686 0.774783730526911 0.717320261437909 0.754901960784314 0.667011509596274 0.754901960784314 0.374801188182572 0.59934727392644 0.829470219714587 0.24841449933089 0.494506423258959 0.744294180694786 0.569346657581952 0.835757883311484 0.754901960784314 0.965147908874533 0.65952380952381 0.392412537818605 0.32922580369357 0.441061804838895 0.643811865582246 0.424463581958838 0.524064171122995 0.440876530576238 0.4109544644304 0.827067373133993 0.641238741526838 0.762589928057554 0.529468434772753 0.551780616781319 0.944723618090452 0.911392405063291 0.701098039215686 0.938053097345133 0.930232558139535 0.967153284671533 0.745098039215686 0.752506751203475 0.833241466425516 0.641456582633053 0.57843137254902 0.734196078431373 0.907936628259551 0.728607918263091 0.468795406174913 0.754901960784314 0.478494623655914 0.624546766642025 0.532462265481732 0.65315587820125 0.502521008403361 0.403197827354292 0.363031343924431 0.907747924663037 0.306204673650282 0.749299719887955 0.745230780900368 0.68770673486786 0.690768667399048 0.579423672302929 0.483473389355742 0.490872210953347 0.661613465712964 0.362196078431373 0.535638579756227 0.995180722891566 0.874576271186441 0.978851963746224 0.743731918997107 0.751205103113334 0.724696356275304 0.754901960784314 0.745098039215686 0.785277177825774 0.562503770739065 0.451244174799965 0.648323845667299 0.523759404358165 0.395700448854241 0.754901960784314 0.444634103641457 0.754901960784314 0.477407893993332 0.741731035848683 0.607843137254902 0.982857142857143 0.596179851250845 0.429349517584812 0.646435591351455 0.524997591174062 0.653581905203026 0.983529411764706 0.833262169086251 0.300709939148073
U1007S0 0.471454731149414 0.490189807964616 0.447663196913135 0.407020570892522 0.558140329302453 0 0.444767386825433 0.445494529460943 0.251479854343057 0.400163411933123 0.305737455357869 0.489160490897257 0.737147224952103 0.725886344126005 0.828943772631004 0.913122271616805 0.989772148925342 0.84951488317129 0.992467096446557 0.971477709282587 0.907047061190522 0.485984413345971 0.45659991883912 0.531238736032681 0.324315035890406 0.363334683000668 0.813083693659656 0.615708478513357 0.275519421860885 0.468048588636186 0.915708478513357 0.369579383762257 0.602787456445993 0.339977523546201 0.726002596160415 0.310552804776168 0.238201942847293 0.367137355584082 0.394734354320287 0.983772752707284 0.367621821207551 0.620578608383486 0.527487802569023 0.546001605749519 0.644603753098286 0.984399330248372 0.599303135888502 0.739361979411023 0.245647469418916 0.798798366153806 0.460842032355415 0.985795570965344 0.525628966229912 0.339934800766605 0.348697686566749 0.404506661131191 0.464381147307977 0.356982658496536 0.317487970798075 0.444942329088671 0.435628898763721 0.269540334527879 0.388985270605844 0.284077216094027 0.388207150635004 0.320379698979227 0.666686132144641 0.915980217643791 0.931355960527745 0.9872482709009 0.934738329259625 0.94742829628101 0.974013987695327 0.935152922957801 0.942321381739163 0.788045756619865 0.91013975813421 0.310321069312388 0.871162230694857 0.495685828675291 0.540487804878049 0.535228314689162 0.839187565965828 0.545539695028287 0.854390571068689 0.377951815232438 0.53909557528755 0.509535032271106 0.480550343964978 0.569890447939228 0.970822114876993 0.989142307800749 0.990849957062905 0.599303135888502 0.579885660160346 0.491664958666393 0.330086033570722 0.599303135888502 0.538596819046154 0.571525358110724 0.961972846329448 0.520052633798437 0.600464576074332 0.511198628697853 0.481670654701494 0.301781564940916 0.530650647752768 0.410428306099563 0.747943205201459 0.397658285463164 0.977049240555053 0.912277105964337 0.425590622545367 0.726422764227642 0.378548008658336 0.41846390250655 0.511098206220157 0.523643337030522 0.474495868673681 0.472839285140452 0.444810341067675 0.465526908203314 0.304269342177071 0.311695038292863 0.839629341822709 0.765274952501796 0.723405375888058 0.990708478513357 0.978050250665255 0.842708478513357 0.981858920991233 0.967452664559868 0.979759573403867 0.822825266834524 0.891307280908566 0.535394337001308 0.538908246225319 0.484973867595819 0.534262485481998 0.361896380377648 0.276100141953801 0.608306523175061 0.895120243219239 0.478494623655914 0.273096916657805 0.207464342115158 0.660601602126988 0.512891986062718 0.591143576410383 0.485325160863705 0.525457394179405 0.546282127953086 0.599303135888502 0.791482172904072 0.558099277887189 0.681370617732372 0.502655795210352 0.54274099883856 0.462297955346983 0.55150702660773 0.287757998099462 0.744086856891735 0.991783160516631 0.891741963424477 0.987687330477103 0.758468041354887 0.848379458180639 0.501135578157401 0.819379807184685 0.718574041593367 0.374893388319875 0.287293844367015 0.370030676604011 0.521786369937432 0.403282973471598 0.569021731525405 0.904414062269702 0.38381968641115 0.899799387604266 0.371214650547082 0.918879073350618 0.564022682243629 0.450917537746806 0.523595925614428 0.3346238224287 0.571816191441691 0.449043952092733 0.533632609948147 0.449779326364692 0.448079606756785 0.470984020185029
U1008S0 0.327146340497247 0.567051445103541 0.383670318742693 0.346085700267132 0.517422631703284 0.444767386825433 0 0.349459906778864 0.333047735129207 0.584932067531412 0.521470444480573 0.410561751650565 0.665375428309518 0.718038393985148 0.772797070635483 0.829040299127545 0.905690176436081 0.848715866978488 0.908752657689582 0.887750095404241 0.862942041440426 0.30687649041906 0.451351624987344 0.40431531981301 0.385690883108132 0.640581022554492 0.72935607978131 0.678006142215922 0.400235864091286 0.394152812760872 0.904854712969525 0.566785599842419 0.899184975194897 0.67793106218635 0.720794944483818 0.311079198113403 0.302071933545865 0.315646930934707 0.320315461572693 0.900655491697679 0.435713001258766 0.572445626662494 0.484071474765863 0.598307164703028 0.865521586005958 0.903260099220411 0.718296941982994 0.655811544838134 0.521126661895182 0.753407018689431 0.264041969093412 0.901536419170627 0.345850924546831 0.359253378227921 0.268563813373392 0.311588631965557 0.444863782567539 0.584504345984343 0.343771243437134 0.0455093647864732 0.173966476636498 0.421241904883752 0.401629160006998 0.444625143774555 0.545765869536029 0.540403948032946 0.611788263801179 0.831898245154531 0.880259930963805 0.903875015633468 0.850479177464908 0.86491551089794 0.889932015206066 0.861233773707197 0.858593767860817 0.820667284522706 0.889838976760121 0.491611163558746 0.86181343792169 0.241584250633242 0.380399581519355 0.403442251980056 0.755459952087482 0.663159278480145 0.770308598579428 0.642115455527341 0.537819208522896 0.480542159565223 0.520667284522706 0.766941260385626 0.90148830616584 0.905917788802268 0.906626506024096 0.73830616583983 0.693729228736763 0.547643947382068 0.245826881776004 0.727782980662144 0.276248647001653 0.707984443219501 0.903968816442239 0.322152318448842 0.891008216524599 0.443922581963693 0.210673476274276 0.701761642276475 0.341785715036792 0.397340630269557 0.863037548339756 0.363771552254897 0.905031892274982 0.900049395442733 0.766700259043655 0.654677533664068 0.464335160830696 0.284104183491833 0.464898120172468 0.655546908648401 0.445923381161487 0.521517131067866 0.187224532414566 0.369020564513767 0.597698918925 0.425275721099774 0.775465382477859 0.681370159317993 0.681042575468235 0.908398299078668 0.896399447379989 0.821590361445783 0.897776948501972 0.890366390321889 0.946954843849421 0.839497535009079 0.859624761815844 0.322167906835334 0.177668657824576 0.57008074314063 0.586385542168675 0.747264984741878 0.608196138169989 0.604193793413457 0.899716513111269 0.458296182833802 0.459814298557273 0.285364479500737 0.718833270522037 0.540525125712936 0.546562053357824 0.462043536964518 0.393149676273603 0.494194343854062 0.851000641220344 0.880182237654681 0.688862046652082 0.643186989443844 0.526346060593888 0.524138571091087 0.113958878108784 0.606032649869254 0.31239430449069 0.668545405788496 0.907335223245925 0.905917788802268 0.958653522924112 0.831813754535984 0.853443894093281 0.668734236780415 0.891306071674605 0.858337790590503 0.669684072333037 0.189705791491759 0.160513062537674 0.668640406026383 0.52359244016177 0.502303330970943 0.905031892274982 0.583141389085755 0.900070871722183 0.118656393670971 0.888905592661794 0.568627450980392 0.892318517768553 0.574654941605502 0.384200355733547 0.608435034543466 0.110035531633689 0.22706225550651 0.846517836050083 0.749475119546857 0.280344501739208
U1009S0 0.166331133190433 0.521666700692077 0.156987061188622 0.154240226986129 0.406314835919465 0.445494529460943 0.349459906778864 0 0.344126103035583 0.576754005938146 0.522093702196411 0.402006924034026 0.657034829165977 0.657206419145122 0.755869933666462 0.845487092519314 0.926840703963563 0.78022656227968 0.956246945461786 0.927662501432993 0.828456567742743 0.590183874960845 0.661280848324103 0.68840345635145 0.381395926477894 0.633400354703287 0.752997341719443 0.542536015896672 0.367843146531671 0.401117324430591 0.880278191753602 0.571236303236014 0.831346249379036 0.705922636466209 0.668334745721438 0.243165041266853 0.305563308459676 0.497030112539172 0.421663258586629 0.942076904975956 0.455071883503496 0.546093251011284 0.455554304574935 0.340134761633276 0.802572550452709 0.912220409608836 0.511780117136701 0.673074744858599 0.540697369896333 0.724500298620763 0.282778068316591 0.922513044398547 0.194864963829621 0.150079756986878 0.441966690197924 0.415587990259681 0.401572471244602 0.624955033660517 0.288238693390918 0.334640527263478 0.320951577651575 0.426583501775278 0.250372578241431 0.377838569843959 0.547361994364873 0.554297069051167 0.594010440516531 0.864958611417093 0.856770917096427 0.926263886811848 0.862051515892964 0.888268396651831 0.91733282909834 0.872858471219127 0.892380975273625 0.753374515354339 0.844318799838962 0.475509585480609 0.821531771235659 0.168917144302217 0.66585622028245 0.691374486887861 0.778213664413253 0.473927535535151 0.794090424314391 0.640103396190445 0.497925250577131 0.437924472330126 0.44920707707593 0.712647712647713 0.911807625434675 0.926747091438928 0.954344213040168 0.545454545454545 0.473584323258046 0.514903486020921 0.228999011371359 0.531309878645944 0.54731558972134 0.568394939068892 0.87800846223684 0.440696835922029 0.821654259780256 0.390520132178824 0.381232600508513 0.689717420049007 0.452013691421193 0.356372426212378 0.79168164167637 0.39896291863505 0.917566193573548 0.861006399579206 0.794744564952089 0.653250301610957 0.41824392612255 0.17128472342564 0.156710911240678 0.606956710641282 0.319278905476684 0.297360634138966 0.325747518156577 0.0940344976901477 0.632482096436274 0.447408185040968 0.79379715303763 0.688873478459378 0.657921600290238 0.935419771485345 0.91545775245713 0.768739195230999 0.914988416003939 0.908822883813353 0.936353483379928 0.774200361881348 0.818811557213442 0.610506597307836 0.439855226740473 0.492530693350365 0.582771982116244 0.740205417364451 0.591605712295367 0.537065457152661 0.848912217644137 0.447694822364309 0.450837212219912 0.353923418642135 0.651751666196342 0.604797388403946 0.522958817000591 0.416526156624278 0.682927059093133 0.207547996844043 0.806977336389101 0.812262844700933 0.62762219486382 0.61210872959043 0.275767631850462 0.283060109289617 0.328296095662172 0.541498409160782 0.246583209140586 0.669672466803614 0.960406753691368 0.885245901639344 0.949664041734766 0.762667660208644 0.81316222740725 0.660290098167579 0.824391455538997 0.788596844364154 0.67144178391213 0.338473766670488 0.283247456554815 0.597977203476939 0.468403192370862 0.490881559022977 0.881023348236463 0.511891455538997 0.844071229317131 0.366651348368172 0.866920571838605 0.35274831243973 0.887228727556596 0.227996471212978 0.37628431071054 0.262182731560262 0.366642163773311 0.531339110740815 0.839622454048684 0.752202167550546 0.20873803038868
