U0 U1 U10 U100 U104 U105 U106 U107 U109 U11 U110 U114 U12 U120 U123 U125 U128 U132 U133 U135 U136 U138 U14 U140 U142 U143 U144 U145 U16 U161 U162 U17 U174 U176 U199 U20 U200 U203 U204 U207 U209 U21 U213 U215 U216 U218 U220 U228 U24 U259 U26 U28 U283 U286 U29 U293 U3 U31 U318 U319 U32 U321 U36 U365 U37 U39 U4 U42 U44 U55 U58 U66 U7 U70 U71 U72 U73 U74 U75 U8 U87 U89 U9 U92
U136 0.163157894736842 0.231217678067305 0.161595866819747 0.154385964912281 0.197202797202797 0.164280626780627 0.250101884870097 0.152480033627575 0.231396136902745 0.111099833248749 0.140800951625694 0.316906474820144 0.186854190585534 0.262916851934193 0.219086987778577 0.319230769230769 0.353846153846154 0.229576861929803 0.0878263937896965 0.192832167832168 0 0.244648829431438 0.20039539899353 0.228212805158913 0.162187210379981 0.465329512893983 0.119504643962848 0.112573099415205 0.126923076923077 0.117420814479638 0.309154929577465 0.0743589743589743 0.322342924251321 0.0806032097399004 0.136628324946082 0.133240223463687 0.304355831347715 0.173319200484555 0.30166479610924 0.347422881686841 0.108344198174707 0.310161443494777 0.201424898221556 0.232016632016632 0.12429406037001 0.270908621579763 0.206456043956044 0.18180639585134 0.198198636806232 0.120426195426195 0.242500188721975 0.161242603550296 0.112059973924381 0.189265212399541 0.0910989010989011 0.187113402061856 0.17557267180154 0.206410256410256 0.180536130536131 0.113609467455621 0.175989544436146 0.202262443438914 0.280332674781722 0.286614515428075 0.371773142112125 0.186519421172887 0.300947603121516 0.305769230769231 0.256002331002331 0.0959342982598797 0.279886506935687 0.374358974358974 0.168231631963066 0.105917159763314 0.295804195804196 0.617668269230769 0.170676714762736 0.168110070504051 0.2859375 0.403722747840395 0.105982905982906 0.548688133571855 0.0992467473179639 0.178906714200832
U138 0.13618201020947 0.112502321802349 0.178879848250387 0.113418999002523 0.111249619945272 0.336608138238573 0.219561895058584 0.144726501818448 0.404794248080975 0.250243507261087 0.333387925387029 0.208879718967301 0.137972345629711 0.0873431670114254 0.120432594630075 0.232830747299742 0.287207357859532 0.0830643746244769 0.254610168451413 0.116866828823351 0.244648829431438 0 0.229518957271903 0.14917990106743 0.138050529878712 0.331237841515654 0.145181219821144 0.234407087953999 0.349793429077317 0.230572496557151 0.491261952988836 0.233809668592277 0.27639204472925 0.205240489882342 0.172193917419435 0.252685861624409 0.479837684335671 0.352711136860401 0.517192236999 0.215557781437278 0.24827107306842 0.188240637516 0.0722743406526863 0.120548223809093 0.205473942678125 0.12861664160176 0.0755016722408027 0.345590169478787 0.0745099699420008 0.279603181777095 0.123788486974902 0.174170311294057 0.285499688226291 0.327210103329506 0.190826564739608 0.365875943867876 0.272880414849092 0.0976867335562988 0.106043714739367 0.192350570276992 0.179368120271455 0.0678601875532822 0.484902727401196 0.161555467377133 0.341250496003628 0.0925030630153316 0.111111111111111 0.283026755852843 0.396561771561772 0.216252907860592 0.509885410384341 0.293844980343836 0.260782379579907 0.197581682531515 0.478488902401946 0.527940356744705 0.177706386215035 0.173867291335917 0.100491220735786 0.348773988160177 0.159675771088815 0.499883332037023 0.167209193850918 0.120037677582435
U14 0.130275454992622 0.315444084588697 0.124354861207979 0.265699294966388 0.137468139337298 0.354383004499827 0.162313548307235 0.157703896634493 0.396492239285273 0.287200401666564 0.314962905867617 0.190126403550057 0.179662435486121 0.211495867322133 0.196261682242991 0.196598743680098 0.17667145938174 0.246021722657237 0.254565720655063 0.176578872840555 0.20039539899353 0.229518957271903 0 0.204432256981364 0.205382276770634 0.318158691053209 0.274987220662982 0.289446357326338 0.31179430794604 0.296612678140991 0.47584572857707 0.243769470404985 0.164728543910965 0.226383379277886 0.289719626168224 0.283480394716233 0.47503208407964 0.343285009934506 0.483243651467951 0.192940841595901 0.284848724853477 0.126398984654436 0.187827037721605 0.191304622379389 0.225245474979297 0.179451797026908 0.276151535380507 0.345741888060485 0.206849639181356 0.288472467794898 0.279598837049334 0.269811425095393 0.263662284175511 0.37181454338659 0.144245660881175 0.362643318238751 0.356601606650219 0.150820752456266 0.21564555209415 0.279765525631809 0.178840395608384 0.215209822246656 0.464246722777567 0.242568245419505 0.201568192618406 0.205514944017766 0.188270350805905 0.127336448598131 0.360060889266497 0.202367074351426 0.466676880649609 0.208722741433022 0.338366483188052 0.269811425095393 0.441376380628717 0.442026869158878 0.346750931415789 0.207640282802971 0.155227803738318 0.227797491128992 0.195158359293873 0.398174309932623 0.222496464128234 0.305390352119324
U140 0.158257169870785 0.221552996637449 0.158101707033694 0.208123227229751 0.0930048992923245 0.376885118651586 0.166276718087005 0.147802755145447 0.421398612466697 0.299412485114596 0.345777517130687 0.135624434584069 0.123603539190276 0.150150565920183 0.0897084336000896 0.145459899872386 0.272109626900046 0.11746618051655 0.294786573641707 0.0944928325167846 0.228212805158913 0.14917990106743 0.204432256981364 0 0.117992929803045 0.319647238474341 0.122596911440277 0.321567391532724 0.268079226163059 0.29644782832525 0.464999578308172 0.216702957720922 0.23467568679435 0.239176323611769 0.304102076221389 0.227452915398254 0.481898799717114 0.35954076099769 0.459610520821432 0.194382807988085 0.224068811529483 0.168293043542545 0.119743799309459 0.106064897232562 0.163609489880997 0.14720893782904 0.113173652694611 0.379028459934064 0.154892746153263 0.254683201165237 0.117133740370094 0.278071076781349 0.265705876382828 0.40310882253862 0.15606501283148 0.351387431322921 0.359923196519834 0.0921618301857823 0.0663319824996472 0.26039046168019 0.189407592581827 0.115134437008336 0.428131309874038 0.127067898102101 0.32589059169796 0.19502579000415 0.199109028320171 0.247984799631506 0.314314552712756 0.148523249484118 0.416629037007951 0.24838043211822 0.367875948618071 0.254756758672005 0.367344855743059 0.402226796407186 0.30682839816186 0.0760175954520507 0.182728293413174 0.293509238208076 0.156728210246174 0.373299911804298 0.219504610956129 0.130277768882912
U142 0.116074825618263 0.162157561718129 0.157885272433016 0.121776580004227 0.0923329682365828 0.312472110664882 0.200630335913189 0.0819013759957864 0.362862905365957 0.231425229665126 0.280958887094771 0.167764583513912 0.0650062938320446 0.149035448150985 0.117835829298502 0.217440252814537 0.246061167747915 0.131170149596797 0.221620426660772 0.100127783862724 0.162187210379981 0.138050529878712 0.205382276770634 0.117992929803045 0 0.348655366451479 0.107283623658721 0.245085605580216 0.228261462138145 0.207490595867633 0.429492618360767 0.172690763052209 0.261243447070726 0.170061541128543 0.213376871973877 0.177794978797873 0.436012062162847 0.302324257660563 0.42185351957775 0.227509020854994 0.153257096181335 0.200059497248252 0.0870389636540592 0.117184956040378 0.130318743327741 0.169402441982696 0.122461273666093 0.304995261946663 0.0847186213207259 0.181414848583523 0.127156319093843 0.197048549226492 0.220032673065142 0.329257327818738 0.104061962134251 0.310178859768973 0.280519999373306 0.0995134383688601 0.0790840128189527 0.185214229699865 0.128377588021991 0.111315851641862 0.403569539134167 0.147471240895787 0.315907698590974 0.118394369557438 0.194691810721145 0.252201112140871 0.324616648411829 0.14729106701648 0.401659095397985 0.272599168604242 0.289448792441667 0.185641976188779 0.410186199342826 0.47496234939759 0.224854015824349 0.107922799268208 0.170839608433735 0.329875652341988 0.0859270414993306 0.480853647146726 0.129580637088413 0.151690541130655
U143 0.398778464786608 0.35175525861018 0.391117478510029 0.404130850047755 0.29615785360771 0.614778998195904 0.306552306495379 0.393317362644245 0.68363227850498 0.531041969920792 0.600456384958497 0.224768609181423 0.329683958431339 0.323119731023403 0.292370725437164 0.258800319413782 0.357174344280361 0.301606679998725 0.523014642096685 0.34075714161674 0.465329512893983 0.331237841515654 0.318158691053209 0.319647238474341 0.348655366451479 0 0.382685603271621 0.546674709696878 0.543453175848254 0.520232338031091 0.768775979660196 0.504753842146392 0.330005030731206 0.459586485539362 0.465361647430576 0.422131869187303 0.763479911130645 0.621519301491325 0.757610596037849 0.219350428344945 0.475984653489389 0.257508224556935 0.300907487369404 0.251064818400062 0.402578796561605 0.22541874194727 0.308186655751126 0.638308489745984 0.366435747705923 0.51575447223728 0.283494689720525 0.489683118292331 0.5324413578748 0.623608867717836 0.396774457634056 0.644846837798718 0.585806185981869 0.291611564176034 0.333555227538036 0.472824581927513 0.454224274626533 0.299713467048711 0.728593709569061 0.204879154323086 0.411539021902773 0.39063519532469 0.280483922317733 0.33692417897289 0.586290917773726 0.422663363157799 0.709136173610785 0.334623569429783 0.562563458059271 0.483765958529018 0.63553334201615 0.296494448424069 0.493303390582868 0.360855130350934 0.284339183381089 0.401437261541762 0.404130850047755 0.491192998822772 0.418844005339546 0.314765725687688
U144 0.158875128998968 0.133140509413112 0.227022780832679 0.100232198142415 0.146556900272071 0.270424836601307 0.233127618422761 0.14819232265814 0.319246418715875 0.185583921549174 0.236054812592427 0.200924709149089 0.134890562666543 0.173419352529573 0.15997318750422 0.205885736520665 0.333670715249663 0.138816835411263 0.187453252667557 0.14420911905432 0.119504643962848 0.145181219821144 0.274987220662982 0.122596911440277 0.107283623658721 0.382685603271621 0 0.207774337805298 0.212391839326824 0.17849487973327 0.390267300396808 0.134581105169341 0.29902157729303 0.13070286804612 0.18747046285312 0.159797291454071 0.390907557848035 0.260382080722882 0.382759483378678 0.260570057571519 0.115674905109234 0.234338569735887 0.11314251547269 0.155757537723482 0.124616268892634 0.180986417880469 0.110994397759104 0.261279437854385 0.116765293725751 0.142289348171701 0.127265140858265 0.165796496113238 0.173549526858022 0.290207689819538 0.1459354268023 0.266279137808135 0.240135353299488 0.134268079701516 0.0837946023704537 0.146548934117403 0.117291372348633 0.118059855521156 0.367330920507565 0.190813524339263 0.390547655279775 0.0902584066456181 0.211072224465683 0.31842899102961 0.289872408293461 0.100585377135165 0.369197584124245 0.311661506707946 0.249018450410748 0.149620483509505 0.359742940238296 0.505740454076367 0.188589401679052 0.115883072935416 0.19624774251806 0.37203302373581 0.0870958032335741 0.468164254685962 0.102652555634154 0.0718016074053225
U145 0.174561403508772 0.257762925230148 0.253556777515929 0.154239766081871 0.272248803827751 0.16703216374269 0.344041671507687 0.186751030581919 0.231694875956411 0.0895188804559309 0.170932055223971 0.404571079978123 0.276075761543161 0.305225974377176 0.266081871345029 0.406135557472917 0.435784975258659 0.279595384858543 0.097752025323247 0.266081871345029 0.112573099415205 0.234407087953999 0.289446357326338 0.321567391532724 0.245085605580216 0.546674709696878 0.207774337805298 0 0.182014236193803 0.0767113863089095 0.320649040441479 0.130648591174907 0.419981250837016 0.111405612352223 0.148057058534186 0.17598582116371 0.310537261933477 0.192310171754846 0.357118947762223 0.416881883219046 0.143200515412826 0.339506172839506 0.273045659645865 0.310000790263948 0.20430823895181 0.334353781545587 0.254876775271512 0.174912937775149 0.235361610778 0.12385411727517 0.329419394085475 0.108083324682515 0.18341758350679 0.125287865664928 0.194001670843776 0.163200096461084 0.0963543448999612 0.279183535762483 0.26227184121921 0.0934980449150489 0.176176687673877 0.258685930512556 0.32313454168423 0.363960749330954 0.468629200118941 0.186671298708818 0.326722603610475 0.35138326585695 0.312998405103668 0.179741107525685 0.354299683635318 0.45906432748538 0.10050449453937 0.106353161009031 0.367756512493355 0.702850877192982 0.0757404263346539 0.254109967120263 0.278965643274854 0.498358194952622 0.183114035087719 0.649326805385557 0.138572197060406 0.266378959877412
U16 0.244141462252917 0.341941248480805 0.222698723576687 0.244879733269826 0.306355409296586 0.143340455840456 0.288094453267807 0.22134856464654 0.185911057069388 0.114862184995799 0.112329150534123 0.37803151144243 0.246775173904235 0.370099129024665 0.330781917367954 0.38509012684519 0.418552036199095 0.344258285434756 0.124496658225746 0.300253667900727 0.126923076923077 0.349793429077317 0.31179430794604 0.268079226163059 0.228261462138145 0.543453175848254 0.212391839326824 0.182014236193803 0 0.144796380090498 0.235740233254732 0.129062114356232 0.34516942419951 0.164816563039161 0.229458282234533 0.164267296948861 0.252129402620492 0.127965226066199 0.230509384104155 0.441693272389003 0.120695605491219 0.426903524942741 0.29888201262935 0.33497920997921 0.180479981671344 0.389383218439673 0.318002585649645 0.148990797701967 0.300733146228306 0.0773740369328605 0.312037353629457 0.255830142707971 0.114962803896004 0.17052745323158 0.19371687136393 0.12086579278817 0.242993486281179 0.318627450980392 0.256897786309551 0.171017519433809 0.222685937705926 0.328506787330317 0.192976865719202 0.347598230948181 0.415944474269499 0.284709466421755 0.417010951537806 0.423076923076923 0.226827094474153 0.156610831029436 0.239715154662117 0.421079092905718 0.134503942645447 0.169161155586495 0.278383381324558 0.631469174208145 0.177875267375584 0.205829737977481 0.383448812217195 0.447963800904977 0.20808195072901 0.576730155389526 0.198920472092055 0.267928150281092
U161 0.171278875922839 0.242839024834707 0.248497332342811 0.137364054933714 0.242348827642945 0.138522289257583 0.32651104252195 0.172563855302525 0.19865648733231 0.047419620353035 0.132049727107338 0.360029623360135 0.24295941108935 0.296210080297126 0.241256819046814 0.375921667532082 0.399321266968326 0.230157759569524 0.0677072522728216 0.239459070341423 0.117420814479638 0.230572496557151 0.296612678140991 0.29644782832525 0.207490595867633 0.520232338031091 0.17849487973327 0.0767113863089095 0.144796380090498 0 0.280893505831368 0.115830248183189 0.401557804566336 0.0798528597936131 0.117393326849072 0.127884931368336 0.278219081875943 0.149695371788934 0.311392795052926 0.391483106323357 0.103688933200399 0.314116529802804 0.237915779125021 0.280206677265501 0.180651812818604 0.309453673054147 0.217186489980608 0.132874065788805 0.202245260324188 0.0863168032285679 0.288806788662472 0.142359902540898 0.160211672674285 0.138312960086446 0.169489334195217 0.159274851891589 0.156291004948543 0.238876319758673 0.236406295229825 0.0696136442742778 0.165883231559988 0.229260935143288 0.279714486011089 0.334125827645269 0.445547971470205 0.158505443304511 0.305593809430127 0.335972850678733 0.267233991498697 0.152152908650857 0.310540761071137 0.431372549019608 0.0947729944217293 0.0633484162895928 0.33751542575072 0.669588989441931 0.0748561532875257 0.228138482584447 0.262089932126697 0.4648292883587 0.163178733031674 0.626503911045635 0.105294251916699 0.230266465560583
U162 0.384025203854707 0.501349441239839 0.389005675846122 0.393316036570299 0.488924455825864 0.171850547730829 0.47341665889376 0.407180789655969 0.192169758639945 0.255253481302518 0.175475533614055 0.571233154321613 0.461109943241539 0.556053081494749 0.49006186652626 0.591272223504964 0.60590465872156 0.484863073512618 0.280527199896627 0.458173282116944 0.309154929577465 0.491261952988836 0.47584572857707 0.464999578308172 0.429492618360767 0.768775979660196 0.390267300396808 0.320649040441479 0.235740233254732 0.280893505831368 0 0.275288092189501 0.552628749596818 0.320954504002432 0.374819007502962 0.35234872924699 0.159934511824967 0.153598757901741 0.288184400077984 0.647923071423465 0.302578180950107 0.574421839680056 0.470654007611126 0.522459078797107 0.380281690140845 0.55780319500898 0.475427565392354 0.169014084507042 0.4548047780353 0.257256376094404 0.510483904407801 0.395407950662555 0.264502267844354 0.252251742371566 0.391911468812877 0.174640627268767 0.390513867775356 0.496975442397978 0.442263005643287 0.324374253410006 0.360248871872009 0.477961888980944 0.153686826843413 0.576589480385136 0.595010742420625 0.424905870868777 0.56610192556304 0.57204767063922 0.321862996158771 0.354554387636602 0.248118217501732 0.638250555967383 0.236437418082304 0.330277523126927 0.298735595390525 0.843053110328638 0.316284404956221 0.420839675536117 0.520576584507042 0.654251713489493 0.387030516431925 0.769625504967791 0.357295105947256 0.460968424928657
U17 0.151913875598086 0.25942110287677 0.199909543193125 0.162878787878788 0.231818181818182 0.175925925925926 0.24287577764399 0.153874813710879 0.221619276465091 0.124503755747865 0.145657606997813 0.321342925659472 0.211216644052465 0.304081275179541 0.230458793542906 0.329185295578738 0.358974358974359 0.248253601194778 0.100430914651098 0.212121212121212 0.0743589743589743 0.233809668592277 0.243769470404985 0.216702957720922 0.172690763052209 0.504753842146392 0.134581105169341 0.130648591174907 0.129062114356232 0.115830248183189 0.275288092189501 0 0.315116817025214 0.079354698059734 0.13678844519966 0.14419332994752 0.281512742130599 0.158064900978287 0.294986906098017 0.375057683433318 0.107986646122239 0.330808080808081 0.213640584114122 0.268325143325143 0.113636363636364 0.300589790522676 0.232900432900433 0.195778004766769 0.208668968162639 0.101453726453726 0.253025842329081 0.157701273085888 0.151386748844376 0.203153811362767 0.122337662337662 0.156591690096845 0.195531386688734 0.238344988344988 0.185185185185185 0.0974090012551551 0.161665195645778 0.23065953654189 0.260450402952474 0.310477657935285 0.364663585002568 0.187218721872187 0.329380764163373 0.33537296037296 0.28219696969697 0.0993657505285412 0.289269746646796 0.382509303561935 0.184521021062397 0.0836022951407566 0.335227272727273 0.607954545454546 0.183456428080084 0.172822617419061 0.298295454545455 0.404634581105169 0.118686868686869 0.533650458069063 0.108398525312472 0.200831847890671
U174 0.254760948171957 0.37235867697701 0.207872849492993 0.347545868488014 0.195975017349063 0.471232683064744 0.149436327789293 0.24569307137196 0.516124693143222 0.399759696671007 0.44211851735264 0.145230380581031 0.261364931069842 0.301504655164806 0.187236926589142 0.189901138781129 0.131092190252496 0.27678733965218 0.390503536662231 0.17470506592644 0.322342924251321 0.27639204472925 0.164728543910965 0.23467568679435 0.261243447070726 0.330005030731206 0.29902157729303 0.419981250837016 0.34516942419951 0.401557804566336 0.552628749596818 0.315116817025214 0 0.330852874951947 0.413248198615966 0.353725105548211 0.565424475277772 0.454595179419367 0.542598732590251 0.139206416863642 0.334681071289947 0.1258128357365 0.223202704714113 0.17766144006602 0.280075369600928 0.192965828167427 0.310496183206107 0.477442319238357 0.263213837085709 0.353427377759439 0.321000232228873 0.401689326527847 0.368288264976064 0.498978974767969 0.260174482006543 0.452427795703156 0.462864431848639 0.224358974358974 0.223648700747937 0.360833822665884 0.268806047580227 0.237254901960784 0.514871898657323 0.241967481778583 0.195303402768793 0.316945053283954 0.254877014418999 0.179169113329419 0.372397640527412 0.256628955989865 0.497296959078964 0.131556626936297 0.469747945826748 0.346899137269073 0.441360166551006 0.311187977099237 0.428082847683931 0.210022869435365 0.204377385496183 0.131444666693881 0.255142069550466 0.248357890999467 0.332582055405803 0.342715434543005
U176 0.137012495266944 0.195067070734449 0.184473316868893 0.118405275779377 0.19404839764552 0.177208233413269 0.259397779789414 0.110940755592248 0.244566285297753 0.0899043253615768 0.166932433434695 0.327338129496403 0.178406528508536 0.243356759678962 0.185167753647549 0.328623658450289 0.346845600442723 0.200306527433062 0.0857369150551119 0.200866579463702 0.0806032097399004 0.205240489882342 0.226383379277886 0.239176323611769 0.170061541128543 0.459586485539362 0.13070286804612 0.111405612352223 0.164816563039161 0.0798528597936131 0.320954504002432 0.079354698059734 0.330852874951947 0 0.0952060781281517 0.16401069088863 0.322298464028181 0.186597178949754 0.344897146256059 0.334842785669941 0.0811791244970125 0.264943600675016 0.191338850924831 0.217674509041416 0.124260085602404 0.252909082130269 0.170786228160329 0.184463665023038 0.157772516164284 0.111632315769006 0.230240537697418 0.12162104635818 0.17016217534447 0.194690630962509 0.105652620760534 0.207205369724839 0.151632660061807 0.18458310274857 0.190344693941816 0.0638258623870135 0.125584968918069 0.171053745239103 0.316397751724056 0.277201967239768 0.381721741251067 0.144988959327587 0.259687901852431 0.279053680132817 0.300046326575104 0.108993566246369 0.331996697723788 0.378896882494005 0.153586981884635 0.0801583585202844 0.344383584041857 0.626292715827338 0.125790407100843 0.180082473009281 0.254440197841727 0.407417381602739 0.108063549160672 0.560481847080475 0.0643746130691886 0.188760221769109
U199 0.17560255779636 0.203455424597742 0.247872785604687 0.107620101656009 0.227994902293968 0.221400138456213 0.333323017886984 0.187681936571166 0.289983119930833 0.146115021096303 0.225407071972252 0.358434747529079 0.214186078951039 0.249473286154179 0.233644859813084 0.384403248046576 0.410316319194824 0.228028468270359 0.140615622052645 0.250460209572359 0.136628324946082 0.172193917419435 0.289719626168224 0.304102076221389 0.213376871973877 0.465361647430576 0.18747046285312 0.148057058534186 0.229458282234533 0.117393326849072 0.374819007502962 0.13678844519966 0.413248198615966 0.0952060781281517 0 0.188664961102699 0.36265691785392 0.239929354625064 0.408594424689959 0.36130746240334 0.129653096784413 0.322776047075112 0.225340379559003 0.269165193230614 0.183485153200047 0.282631876058458 0.204272363150868 0.217841016486401 0.16993966639063 0.171997347815105 0.238501187713811 0.0976054858154068 0.198796134959607 0.238999109413393 0.191241655540721 0.222119182965604 0.189498438316542 0.233225497244189 0.25038547468454 0.0836697450644252 0.170492695762635 0.223346160894264 0.374404757295837 0.290247637150853 0.458023126881039 0.120570000925326 0.272156756512709 0.328271028037383 0.32761611441518 0.162138665507498 0.401256319901946 0.441165218341805 0.17447654769358 0.107725488027429 0.382540356839422 0.674138434579439 0.0967983861662889 0.236022859480676 0.249050817757009 0.480133939727123 0.179257528556594 0.642758820546258 0.096023184225852 0.239270106229974
U20 0.190885033813584 0.233477458581379 0.25362711581756 0.192639419778497 0.195251396648045 0.208540244154769 0.29023456287691 0.211939432792991 0.273809465213004 0.146401887120299 0.187395611357484 0.284906153289659 0.175727507712832 0.246706171085349 0.193076802589673 0.310774796226761 0.356037816931672 0.215081578456537 0.123225360053303 0.21715760961571 0.133240223463687 0.252685861624409 0.283480394716233 0.227452915398254 0.177794978797873 0.422131869187303 0.159797291454071 0.17598582116371 0.164267296948861 0.127884931368336 0.35234872924699 0.14419332994752 0.353725105548211 0.16401069088863 0.188664961102699 0 0.350566293702799 0.216724585404478 0.350280165612257 0.301278960950571 0.124088627970836 0.269587557762604 0.236352531084172 0.211176959081987 0.111590410862032 0.257958081811706 0.222466081404629 0.223447994476178 0.232444664450888 0.116035029442851 0.201414740050767 0.216191200290899 0.131190228198087 0.225213105080528 0.161532322426177 0.231210044347175 0.208022462604703 0.191627274029509 0.179368169591633 0.182768062763765 0.233918207951402 0.245645744331252 0.334844922310729 0.238850487643216 0.409786005113152 0.215360362851928 0.315460286616468 0.329984959174903 0.189108261384798 0.112715107420837 0.315610403883139 0.363079486425561 0.17716262419118 0.135697993454762 0.252221940071102 0.604312150837989 0.139276012361253 0.159408937019007 0.293907122905028 0.422273175395095 0.187810366232154 0.569399333073492 0.17765197354243 0.15965106205001
U200 0.383109421723931 0.490921376745535 0.380652642040749 0.385731338035332 0.478399114551177 0.165142500874239 0.49136505895762 0.404202092560359 0.0867337906697246 0.250351273961373 0.17216213077773 0.583223896284662 0.475222446653596 0.548898842494406 0.489358457734934 0.59492786287837 0.62157719702858 0.481764611077476 0.281019720895457 0.450468324122457 0.304355831347715 0.479837684335671 0.47503208407964 0.481898799717114 0.436012062162847 0.763479911130645 0.390907557848035 0.310537261933477 0.252129402620492 0.278219081875943 0.159934511824967 0.281512742130599 0.565424475277772 0.322298464028181 0.36265691785392 0.350566293702799 0 0.147332134253468 0.129570030205924 0.638174783421019 0.321694185292392 0.573547485976397 0.466406209987344 0.521319542998357 0.378623488487659 0.554822164882553 0.468769078776119 0.152438241332011 0.447208459227171 0.258707564612816 0.510958388270695 0.383085371961661 0.253249733985058 0.219236969039184 0.385662699070021 0.169815988688312 0.359285579556038 0.485551173744813 0.449113184743465 0.324383755793906 0.342901621232175 0.474453452078198 0.0938725827570633 0.574207172530226 0.618804097893499 0.408943118098459 0.564717855030852 0.571698882532078 0.210797305504942 0.354260250653038 0.149283109350264 0.649174389510301 0.229230470901804 0.325722884421805 0.205061213426295 0.866963620175584 0.312521377695635 0.431611367384032 0.509936123074375 0.662878160434894 0.380324802606151 0.79809167754917 0.353732226934891 0.454346001204102
U203 0.261790302527973 0.359304969145827 0.285732753555059 0.253215223097113 0.34201861130995 0.0758785360163313 0.378761015800177 0.261456047502259 0.119469978147005 0.162273000512071 0.0522769705333225 0.454452500991333 0.34395346104125 0.416763005780347 0.346743689749062 0.463198657544856 0.492307692307692 0.344951992288722 0.147966481254063 0.317424242424242 0.173319200484555 0.352711136860401 0.343285009934506 0.35954076099769 0.302324257660563 0.621519301491325 0.260382080722882 0.192310171754846 0.127965226066199 0.149695371788934 0.153598757901741 0.158064900978287 0.454595179419367 0.186597178949754 0.239929354625064 0.216724585404478 0.147332134253468 0 0.213458881612862 0.498513130021184 0.192679834512211 0.444988820841839 0.331118812098348 0.379559480740583 0.248370377753414 0.413697616656978 0.335714285714286 0.139679731044855 0.313894149307286 0.128059161523728 0.381863491303038 0.261333457578158 0.1259709061791 0.138082754007069 0.244026996625422 0.102171442487215 0.273812498080133 0.35294770845952 0.320093321668125 0.190804329932131 0.257809036006422 0.3352323606608 0.138741201260364 0.437159126295654 0.50488455892166 0.283854369688937 0.431788961162463 0.437734706238643 0.273765211166786 0.226510296149556 0.203459403640119 0.516369664318276 0.0997909173144809 0.193486465079439 0.28965640658554 0.744652230971129 0.179930510478305 0.303086054051725 0.389788385826772 0.538296349319971 0.245231846019248 0.680516388939755 0.212930208649735 0.323214076850019
U204 0.42583239805462 0.507107692954469 0.389151325303896 0.421389824167602 0.479854096520763 0.236625514403292 0.469760147464342 0.414484860750799 0.137901943237234 0.325222412980293 0.216660688596542 0.564774443071805 0.458691391527212 0.555520955649408 0.497968609598931 0.580120574291795 0.606039022705689 0.510685968202308 0.290365427980107 0.466096146651702 0.30166479610924 0.517192236999 0.483243651467951 0.459610520821432 0.42185351957775 0.757610596037849 0.382759483378678 0.357118947762223 0.230509384104155 0.311392795052926 0.288184400077984 0.294986906098017 0.542598732590251 0.344897146256059 0.408594424689959 0.350280165612257 0.129570030205924 0.213458881612862 0 0.636944743543728 0.304028990469668 0.597643097643098 0.470631206316753 0.51280699891811 0.370744481855593 0.556952824290632 0.483711453155898 0.204109341437681 0.467374163576695 0.248353783076005 0.498019668938871 0.424318796113668 0.264870931537598 0.298298501449414 0.382719256052589 0.263735580316336 0.43624585692206 0.491970991970992 0.434343434343434 0.341871487170632 0.422656990618156 0.49149666600647 0.193482122461226 0.564499356401428 0.596352730062711 0.455830768262011 0.58498023715415 0.5890241445797 0.182519640852974 0.342464263652894 0.0931108289942534 0.633774391084333 0.265766406330887 0.347096872737898 0.252618780396558 0.844965862326973 0.34370587596394 0.412826394358542 0.557697928357651 0.647818049778834 0.378483913206135 0.77583326808133 0.368558094407089 0.448735723245527
U207 0.277397809243922 0.272894983703259 0.273657095234487 0.288226912458812 0.174526995846793 0.49432459108855 0.214593068208559 0.270394718593104 0.562342628412979 0.408493089078879 0.477759171071223 0.0802870394040098 0.207099022653231 0.207446964584373 0.172470231035628 0.0822667887159858 0.186108941819602 0.175752342369243 0.405951660224468 0.220966005229965 0.347422881686841 0.215557781437278 0.192940841595901 0.194382807988085 0.227509020854994 0.219350428344945 0.260570057571519 0.416881883219046 0.441693272389003 0.391483106323357 0.647923071423465 0.375057683433318 0.139206416863642 0.334842785669941 0.36130746240334 0.301278960950571 0.638174783421019 0.498513130021184 0.636944743543728 0 0.353759786629958 0.107225668985398 0.180054579132673 0.128001097544245 0.281725888324873 0.107927639423568 0.201559100797679 0.513688473164889 0.231896163978667 0.394901564000549 0.209207793048824 0.361517436097678 0.407166824399897 0.508773974718364 0.276983321247281 0.523993929561987 0.464424648883667 0.167935702199662 0.212702319301304 0.352846944803212 0.329160711645557 0.177804319697422 0.60774080133233 0.138116952020419 0.232556138690527 0.267804191586671 0.176242673925305 0.172784068723155 0.465438009536994 0.301810454921068 0.596421735874178 0.154451272004037 0.436791336553301 0.360736491154297 0.529533917858791 0.334985723350254 0.364631155908925 0.241696584193824 0.156725888324873 0.217052580146041 0.279046813310773 0.323141699130366 0.295779421289671 0.217767402300099
