U1002S0 U1003S0 U1004S0 U1007S0 U1008S0 U1009S0 U1011S0 U1012S0 U1013S0 U1014S0 U1016S0 U1017S0 U1018S0 U1019S0 U1020S0 U1021S0 U1023S0 U1025S0 U1030S0 U1031S0 U1033S0 U1034S0 U1035S0 U1036S0 U1037S0 U1039S0 U1040S0 U1041S0 U105 U109 U114 U116 U117 U120 U123 U137 U147 U149 U150 U157 U159 U176 U178 U180 U182 U187 U2002S1 U2003S1 U2004S1 U2005S1 U2006S1 U2009S1 U2010S1 U2011S1 U2013S1 U2014S1 U2015S1 U2016S1 U2017S1 U2018S1 U2019S1 U2020S1 U2021S1 U2022S1 U2023S1 U2024S1 U2025S1 U2027S1 U2028S1 U203 U2031S1 U2035S1 U2036S1 U2037S1 U2038S1 U2039S1 U2042S1 U2043S1 U215 U22 U224 U231 U245 U247 U25 U250 U253 U256 U257 U276 U277 U279 U28 U280 U281 U282 U283 U3001S2 U3002S2 U3003S2 U3004S2 U3006S2 U3008S2 U3009S2 U3010S2 U3011S2 U3013S2 U3014S2 U3015S2 U3016S2 U3017S2 U3020S2 U3022S2 U3027S2 U3028S2 U3031S2 U3032S2 U3033S2 U3034S2 U3035S2 U305 U316 U334 U346 U351 U355 U356 U358 U40 U4002S4 U4003S4 U4004S4 U4007S4 U4008S4 U4009S4 U4012S4 U4013S4 U4016S4 U4017S4 U4018S4 U4021S4 U4024S4 U4026S4 U4027S4 U41 U45 U46 U5001S3 U5002S3 U5003S3 U5004S3 U5008S3 U5011S3 U6 U64 U66 U68 U69 U70 U75 U81 U87 U92
U1040S0 0.476558500761796 0.406213058448788 0.473210483409785 0.493049036390745 0.477888411839417 0.281705819283209 0.386649761310837 0.357901875271331 0.382963801005618 0.290326215796591 0.440173906429023 0.451902368987796 0.609417745096137 0.746149417526103 0.549109575415805 0.457110029214969 0.980634118142145 0.930669832679883 0.470570661138887 0.357394988881691 0.505088467547823 0.292297229350919 0.270919192234464 0.401250137431042 0.443777086490654 0.332615458243599 0 0.496051687006461 0.489893122464376 0.506906259043911 0.464995069418411 0.408449254358044 0.301826907314978 0.334030400449452 0.513450970111405 0.757770053273888 0.360943505956546 0.53039119040177 0.437708952927905 0.48896523433494 0.502917814880856 0.440474495089676 0.42377787555288 0.430959960610833 0.486762256100083 0.495166111588387 0.377299618427347 0.257860664699657 0.474777032864078 0.451281521184925 0.358593563053362 0.334519821328867 0.45632634718307 0.253775276793594 0.409903767506204 0.384414250606526 0.415213760287007 0.199827779844653 0.424269057848587 0.444786674686172 0.803540990035135 0.90372335942291 0.586151489785182 0.60271649016257 0.501216692707234 0.814111569467295 0.808108623474515 0.457531933208145 0.891360373295047 0.422330241468305 0.464510089505143 0.46143696348948 0.384791811544218 0.428510556122299 0.420239798804809 0.349564368605618 0.340005013730785 0.111140025524448 0.454055994256999 0.505185048296646 0.522124581660819 0.981412526005178 0.312832961801489 0.259621205333714 0.401543431442929 0.576912512874934 0.351348512185581 0.426922347586992 0.384598008314944 0.487652680661926 0.461010668536738 0.330276151552897 0.462224927649395 0.210766237201043 0.861413777970245 0.474874371859296 0.507792622882205 0.475298379953233 0.466869868468023 0.413680552294181 0.411314905920889 0.272657085968928 0.479788721934797 0.418723297486043 0.429829570634917 0.450125934283122 0.309643455372099 0.451902368987796 0.956262458048036 0.940361694945874 0.670856232764133 0.95326038746965 0.45908111988514 0.463502851702844 0.457749337822116 0.300251256281407 0.491922376545663 0.260119141246359 0.150836798349553 0.477571681939107 0.291207264461431 0.314192490228922 0.448538345913572 0.162628464305242 0.464465183058148 0.500879628060597 0.41950040082946 0.456209619526202 0.457211961006635 0.446554775404908 0.47954055994257 0.480895159024938 0.486713122261554 0.486395886550369 0.415398853129676 0.409964520653262 0.434337586550263 0.982415495110549 0.949404898611627 0.951272653996801 0.457709377772657 0.460768325387168 0.348544821091038 0.474515434314429 0.455850681981335 0.45498333431626 0.375711219598174 0.427544468373614 0.421902368987796 0.388999982174659 0.414496726054515 0.49748743718593 0.4770279971285 0.468163602824248 0.467329315197689 0.447499401770759 0.393368648073651 0.338478104809763 0.43216811063679 0.449386472388479 0.429714711121746 0.48920549294356 0.432833296201863
U1041S0 0.958900316455696 0.762406437125749 0.967213983050847 0.971153846153846 0.95625 0.769797421731123 0.823988309352518 0.384226778656126 0.864092468279729 0.661264534883721 0.440066225165563 0.366340361445783 0.672550675675676 0.822308168316832 0.794377510040161 0.295914093298292 0.997971602434077 0.974358974358974 0.0876356015779093 0.848780487804878 0.983193277310924 0.726088056680162 0.733913043478261 0.596326683826684 0.466666666666667 0.764583333333333 0.496051687006461 0 0.966921119592875 0.984293193717278 0.929555895865237 0.524528301886793 0.763779527559055 0.819875776397516 0.993174061433447 0.926480263157895 0.536075949367089 0.997607655502392 0.722448979591837 0.80484693877551 0.967741935483871 0.49854504048583 0.86899275839368 0.567539267015707 0.970457902511078 0.607494145199063 0.745471471127406 0.746942615239887 0.940677966101695 0.921378091872792 0.800446428571429 0.819444444444445 0.936701509872242 0.74910394265233 0.846398905996759 0.449954379562044 0.716723815461347 0.607671836982968 0.915407854984894 0.372297297297297 0.829474118942731 0.917004048582996 0.783935018050542 0.67204092920354 0.730637254901961 0.851674641148325 0.828125 0.31291392331526 0.925625 0.895180084745763 0.0901137357830272 0.929577464788732 0.579420632333768 0.754385964912281 0.631344069837447 0.815827338129496 0.678635204081633 0.528819444444445 0.867071869070209 0.751980198019802 0.744894366197183 0.994334277620397 0.741235902255639 0.658208182288969 0.820588235294118 0.695380434782609 0.639921078592568 0.915768194070081 0.862990335417851 0.965009208103131 0.893442919075145 0.774004521586931 0.276262067578439 0.705263157894737 0.94811487854251 0.54669976635514 0.964664310954064 0.913536445279866 0.948087431693989 0.88785046728972 0.728435970636215 0.657252358490566 0.961206896551724 0.912621359223301 0.910164349670123 0.942388155777277 0.440844298245614 0.355978260869565 0.974619289340101 0.95364238410596 0.737687841530055 0.955414012738854 0.225184842883549 0.0688174460431656 0.948599137931035 0.598214285714286 0.955706984667802 0.64493410214168 0.501351640078138 0.225796568627451 0.780368810178817 0.752430555555556 0.928802588996764 0.572538860103627 0.9 0.976394849785408 0.841453912466844 0.902564102564103 0.580373831775701 0.803743315508021 0.921875 0.973913043478261 0.922413793103448 0.964664310954064 0.560240963855422 0.8717998346362 0.41804435483871 0.995215311004785 0.961608775137112 0.973684210526316 0.269671639231825 0.326270794824399 0.834862385321101 0.116411713286713 0.602695925741341 0.932483474976393 0.854219948849105 0.90625 0.40875 0.824118227990971 0.639299242424243 0.0360969387755103 0.107058566433566 0.956962025316456 0.388049853372434 0.636160714285714 0.818803533190578 0.699324324324324 0.913486005089059 0.939599458204334 0.8994708994709 0.966592427616927 0.913290229885057
U105 0.4349212484298 0.73962761499901 0.308680510630957 0.347915443335291 0.493741436680368 0.488423094766142 0.434716349058158 0.777197799434773 0.156069216601833 0.583200189360317 0.753146959203276 0.836291731812747 0.834880682208926 0.932267654246341 0.966921119592875 0.880276721736833 0.972010178117048 0.947690350362106 0.92550100124968 0.334307701855645 0.293069899715611 0.473354554913414 0.234747206549397 0.806045958717714 0.75340684195646 0.592875318066158 0.489893122464376 0.966921119592875 0 0.859904347015174 0.414388085524239 0.752623745739114 0.535974033780129 0.479288163987799 0.145541863151221 0.961657961698138 0.679775823751087 0.719273896051718 0.862943345277042 0.966921119592875 0.787531806615776 0.774113792996879 0.214897975935018 0.760081531513529 0.550526007193839 0.961651798749784 0.697199851666305 0.479597088273382 0.201600034502092 0.366427948462043 0.395606143220647 0.554778060503251 0.517736344211861 0.486442857533722 0.407638124224166 0.70469530655077 0.748853058194209 0.423710555153136 0.139003559266007 0.776124406849598 0.86846353028214 0.93655674712324 0.966921119592875 0.891699880654822 0.92402896273013 0.952567052607229 0.927858619592875 0.862351018895741 0.946921119592875 0.182278863156079 0.924458870122151 0.227914561158298 0.809945891431206 0.779697334940404 0.835674882386373 0.152532630384242 0.671885548112375 0.47636556403732 0.786259541984733 0.966921119592875 0.966921119592875 0.969177316927247 0.598002640188257 0.386626792272327 0.730773836252058 0.966921119592875 0.500101664026749 0.311579665713326 0.316190670445126 0.298862693827056 0.556648869670094 0.413849721348808 0.896441957915983 0.357432703897147 0.961860390847936 0.951630163373047 0.209429144300884 0.453299278731179 0.175822800650732 0.557775082637749 0.740582543616054 0.597580296701714 0.498425024129157 0.506756589836705 0.197763404345125 0.138545810125867 0.791482523101647 0.778107368071689 0.966921119592875 0.960298603036584 0.884953906478121 0.960551692841283 0.891135537337792 0.923810569864719 0.493656225322453 0.496773900399855 0.24868547104135 0.415617624742717 0.484420712625595 0.959568178416405 0.215064173237992 0.456424936386768 0.451851577361101 0.449524713575657 0.619592875318066 0.18346820430495 0.729593145294646 0.818986102955569 0.86298780052793 0.783919119347947 0.631793378340614 0.527624737249696 0.736509607791524 0.451127954755932 0.741078819093167 0.464957257110682 0.75803373553312 0.967225489121833 0.965092966027976 0.963238248292487 0.86904051351323 0.916966507222042 0.412447183509583 0.956431609103365 0.84096850629855 0.167016269129021 0.386153465700917 0.572519083969466 0.791679389312977 0.572941257560354 0.740804996530187 0.966921119592875 0.964590117261873 0.253064708345412 0.949325811674987 0.778007997091967 0.687758471320921 0.318100543291383 0.676844783715013 0.416377157532358 0.308069792802617 0.228661940302737 0.560410634377468
U109 0.886075949367089 0.641478822459792 0.807203389830509 0.894230769230769 0.842307692307692 0.571162727912605 0.549760191846523 0.794569873559175 0.758040719976394 0.600572263484719 0.742571339412642 0.652967892512458 0.772581482005566 0.949639728370743 0.987520763683004 0.890337871772468 0.989528795811518 0.965062424486508 0.942873075374082 0.726829268292683 0.949579831932773 0.561279860949191 0.699130434782609 0.823505629788352 0.517626527050611 0.510608983190962 0.506906259043911 0.984293193717278 0.859904347015174 0 0.918836140888208 0.467312061641806 0.755905511811024 0.71490358037137 0.972696245733788 0.979030035822541 0.481128636755252 0.772827475638167 0.855721765145849 0.984293193717278 0.841524517254968 0.572524747228522 0.820934825543121 0.672774869109948 0.805022156573117 0.979023872874186 0.490251030564207 0.649106302916275 0.915254237288136 0.895759717314488 0.595238095238095 0.685185185185185 0.797264838766563 0.518943872093678 0.623176661264182 0.560935529483701 0.481296758104738 0.576642335766423 0.825528700906344 0.649833734257818 0.863147819267938 0.953928821247642 0.985918687508269 0.909071954779224 0.941734678164459 0.969939126731632 0.945230693717278 0.877399313004652 0.964293193717278 0.72316384180791 0.904678145598292 0.915492957746479 0.827317965555609 0.649673923027464 0.854068229887376 0.761151079136691 0.626016549726348 0.492070971495055 0.637044616867183 0.979342698667773 0.984293193717278 0.986695934621717 0.489666574813998 0.607112031762472 0.615876193409301 0.984293193717278 0.637619204209142 0.721698113207547 0.773166571915861 0.942909760589319 0.641618497109827 0.700116686114353 0.892579597578902 0.631578947368421 0.979232464972338 0.965601604932231 0.964664310954064 0.635756056808689 0.893671501730896 0.767089103097324 0.695549311172416 0.59433962264151 0.838793103448276 0.707585692743015 0.845900094250707 0.845510138397168 0.800082667401488 0.742445367630321 0.989528795811518 0.977670677160986 0.902325980602523 0.983159369059926 0.908507611462194 0.927938277650131 0.848275862068966 0.589285714285714 0.950596252129472 0.599670510708402 0.501629999838065 0.976940252540807 0.707015130674003 0.6875 0.460783815381487 0.468911917098446 0.457575636465369 0.957081545064378 0.653183023872679 0.306591488790442 0.82915300680139 0.699088202629933 0.694186363223678 0.825722740723879 0.747833543961004 0.858721995078904 0.493329338295591 0.600639732017769 0.730260935652761 0.989528795811518 0.980636886587479 0.980756865986957 0.875239695774891 0.895568609613765 0.495412844036697 0.970307179731263 0.798646545324554 0.857412653446648 0.723785166240409 0.761961896451425 0.649293193717277 0.467363171143914 0.522171981596065 0.984293193717277 0.981962191386275 0.90126582278481 0.966697885799389 0.474769384193468 0.556958193661222 0.570945945945946 0.755725190839695 0.835321673447555 0.873015873015873 0.835521636213109 0.630528976349522
U114 0.394537383449319 0.858715188306389 0.288758532976873 0.526387089174225 0.48099673106373 0.557607754548352 0.383203697379003 0.750158889648869 0.342723982689695 0.555931479041276 0.873472409561575 0.900763851731582 0.897755335733896 0.899852925568208 0.933673438009311 0.91533365664989 0.944372827548932 0.919228805905682 0.928569702571352 0.371814888133567 0.271738710798255 0.555449467112238 0.324261269059192 0.771254737564079 0.871079348874142 0.636602992934096 0.464995069418411 0.929555895865237 0.414388085524239 0.918836140888208 0 0.761986766448034 0.654616488406024 0.565226903065641 0.312691750858469 0.926686547916499 0.617078915230581 0.833283263846655 0.896390286589368 0.929555895865237 0.908116385911179 0.890390660359227 0.268436456240353 0.875812801167387 0.529163207647467 0.924647008402939 0.787059092701948 0.547574765284763 0.377890829807667 0.271835886557828 0.410832786407059 0.659718677329703 0.492157166157091 0.582472953613595 0.320685478566695 0.822643386503616 0.864190977380439 0.370045792766308 0.334987138144654 0.896449857207897 0.916151142473572 0.917850345028551 0.932071361834576 0.891779262491699 0.917914677356394 0.915201828879591 0.898305895865237 0.916530153981564 0.918430321592649 0.367566180139181 0.927806114587897 0.260768285054893 0.775742885608694 0.867180713396559 0.798911705618398 0.329364196238721 0.792470127407778 0.474384464863025 0.906584992343032 0.929555895865237 0.931087289433384 0.942266896303398 0.656098515814805 0.478398309836368 0.850702639401856 0.929555895865237 0.50051642357913 0.299381250954541 0.269280628089014 0.479269781910378 0.604280820402057 0.222146774334773 0.925688603499659 0.292282582413154 0.92854375011625 0.929555895865237 0.237549986742353 0.478988435867617 0.318701411727295 0.601315281017876 0.860907993974354 0.717905747060013 0.485622062628716 0.583480773328972 0.252853862330461 0.348931992226218 0.762889229198571 0.898432818429989 0.937212863705972 0.922933379308946 0.886258462413911 0.93195540425864 0.917304747320061 0.925958773563079 0.491334424671278 0.367671187923868 0.457820151260987 0.329885385156835 0.495620334054698 0.929555895865237 0.321376526917349 0.398624936191935 0.558775281622782 0.459112585198645 0.709572963305004 0.288881293994703 0.831746763560145 0.91271056661562 0.915773353751914 0.895889805177257 0.709707972983739 0.562860376855982 0.854860854411998 0.459115038501291 0.856860827690548 0.482924915672059 0.876827792323272 0.942957421397012 0.929555895865237 0.933035114585852 0.91661887626382 0.924327644626111 0.440240527136575 0.929555895865237 0.91427821295949 0.42215705243613 0.4677134453222 0.588884635017866 0.868116385911179 0.68988070340398 0.861130446888487 0.929555895865237 0.929555895865237 0.236840676914727 0.922094281749471 0.897061182819223 0.795534364537254 0.374917221969289 0.712164252676042 0.450127774169231 0.304804038341557 0.475322053090584 0.57899878544648
U116 0.766451715627737 0.38060106202689 0.719291653341861 0.780406386066763 0.77408381712627 0.553674554362556 0.491529795031899 0.39604743083004 0.632087163241787 0.392145677928916 0.35364238410596 0.387224369174812 0.308312085670576 0.497422006351579 0.532837008411002 0.428939082141175 0.586650847717096 0.563038219641993 0.475561013732276 0.613989875747814 0.793657840494688 0.507127033840043 0.566136177194422 0.402486583618659 0.337106918238994 0.41009599470374 0.408449254358044 0.524528301886793 0.752623745739114 0.467312061641806 0.761986766448034 0 0.597741791709999 0.621446150240244 0.806658509884732 0.547964250248262 0.409374253642226 0.821630405344407 0.411320754716981 0.520754716981132 0.794157029823494 0.399725001909709 0.664160880420336 0.400849550528499 0.782759677823918 0.523878750386638 0.34236203586808 0.528223788139655 0.767093060441318 0.748273218214548 0.512320305480683 0.624423480083858 0.750632217912476 0.507039967539055 0.509305525824898 0.381132075471698 0.408826989130946 0.415470779966029 0.70444194265519 0.347131565527792 0.425376111711412 0.505683293866015 0.532238948300525 0.445533478043079 0.488054938956715 0.512936715717252 0.485465801886792 0.412411031378338 0.517358490566038 0.617361333191202 0.441413691213127 0.753228806803083 0.408713192787385 0.588348229063224 0.401967444026672 0.648350753359576 0.418867924528302 0.407154088050314 0.439525974723426 0.516981132075472 0.530314908317832 0.583013522903415 0.501198751595971 0.452467356503783 0.610044395116537 0.520754716981132 0.47223914675535 0.71711590296496 0.661392085983674 0.786080127871017 0.576093358054313 0.5504898615178 0.435726103917789 0.497815292949355 0.546994118096402 0.500625991888556 0.798866591106074 0.580772686433064 0.765656253221982 0.70581907952742 0.367884514758841 0.450943396226415 0.773828887443071 0.686181840385907 0.693043230843099 0.718449514486461 0.382456140350877 0.360295324036095 0.56329853462312 0.542321629388979 0.442561088772038 0.589592597043625 0.441195549820388 0.46097914121533 0.736109303838647 0.427021563342318 0.787965671305969 0.452500699387647 0.403832556768096 0.510950795412505 0.569349355064753 0.535351153039832 0.41235879587226 0.411320754716981 0.464150943396226 0.793189731962102 0.539027075721936 0.429124334784712 0.391006877093987 0.402408098745502 0.573846657214527 0.770467596390484 0.748828887443071 0.778711914127609 0.375903614457831 0.625241947378573 0.343396226415094 0.583894556287804 0.55028802042013 0.568586560741476 0.418215699976706 0.430258431276811 0.402146442790376 0.506491621585961 0.385904301585884 0.706490637304684 0.66797278386334 0.72164570230608 0.37877358490566 0.395519400315175 0.362264150943396 0.524528301886792 0.514650129744469 0.761905899211846 0.501693133403419 0.407547169811321 0.557625954506889 0.481030086690464 0.719631283306928 0.741468543723348 0.728142158330838 0.7250787914443 0.63495987855129
U117 0.432705405495199 0.62566599085294 0.481682904043774 0.58805269533616 0.451695941853422 0.209770739983469 0.2732113521781 0.585913914910834 0.476362850630688 0.391686504303241 0.538613964645148 0.733659045631344 0.732247996027524 0.757425742574257 0.763779527559055 0.72829989549598 0.993914807302231 0.935897435897436 0.76279333426517 0.398694065680814 0.681333950903196 0.373314418693615 0.434070523793221 0.608052371831899 0.645261009040537 0.430446194225722 0.301826907314978 0.763779527559055 0.535974033780129 0.755905511811024 0.654616488406024 0.597741791709999 0 0.235389054629041 0.665072156082879 0.776833816825528 0.431501046546397 0.260690200806239 0.735208098987627 0.763779527559055 0.433550644879068 0.441295546558704 0.544634109676383 0.645978480438636 0.429965456681283 0.758510206715964 0.375520543891684 0.229539040451552 0.545242226077672 0.524609777134749 0.287776527934008 0.129228638086906 0.398694065680814 0.287077018598482 0.339022958434896 0.536927409621243 0.317022404618375 0.297335095886737 0.532831196327045 0.463103851883379 0.817180616740088 0.917004048582996 0.763779527559055 0.701832624904188 0.756426586382585 0.827751196172249 0.8203125 0.721951487280202 0.905 0.478209291635156 0.762904636920385 0.65565043806144 0.612801691835457 0.679882119998158 0.633737384271879 0.485481221322155 0.535950863284947 0.311835083114611 0.643951052607988 0.763779527559055 0.763779527559055 0.994334277620397 0.289740098277189 0.273260832038667 0.402964335340435 0.763779527559055 0.380718112307648 0.384362332066982 0.452494035175677 0.675700758399675 0.328751536115789 0.441147015316201 0.762975022329771 0.374347285536676 0.87246963562753 0.763779527559055 0.709162238112462 0.309079786079372 0.578955294522611 0.133416734123188 0.640081694519017 0.180433813697816 0.411709204452892 0.202940651835996 0.572725181265631 0.553804084756544 0.597112860892388 0.551823005819925 0.969543147208122 0.95364238410596 0.706725183942171 0.955414012738854 0.715720377836319 0.761381446024283 0.505674721694271 0.337317210348706 0.690961649384968 0.347702006771394 0.31513879827369 0.763779527559055 0.414985540837657 0.358213035870516 0.309303570063451 0.29486761046061 0.328665023742261 0.695093102632557 0.224117045051066 0.714879870785383 0.756302892045036 0.684604264039188 0.236220472440945 0.287983567271482 0.236220472440945 0.425669847806127 0.526989849160421 0.208100340433994 0.521844043688087 0.990430622009569 0.961608775137112 0.964912280701754 0.728114232634501 0.760082669888075 0.278913530304125 0.763779527559055 0.736219491377433 0.575379387774828 0.279799424048976 0.323490813648294 0.673779527559055 0.41053305131441 0.362264376043904 0.763779527559055 0.763779527559055 0.590790391707366 0.759380700579583 0.449156355455568 0.256976175622587 0.347041923813577 0.213319709082166 0.456875746568831 0.544390284547765 0.578284201111832 0.18449633450991
U120 0.251565898786592 0.575798713132741 0.338904095167912 0.49617773530817 0.2652323220258 0.185706278668085 0.214047395623874 0.613777526821005 0.380175907072388 0.422938032644807 0.568220147258443 0.709384120332261 0.705416596720945 0.81520201709612 0.859525056748734 0.739183486912448 0.969070086805337 0.930880713489409 0.794044862606736 0.278775943038933 0.580928023383266 0.32184977493902 0.360248447204969 0.693246041072128 0.619415688980906 0.461697722567288 0.334030400449452 0.819875776397516 0.479288163987799 0.71490358037137 0.565226903065641 0.621446150240244 0.235389054629041 0 0.49640684289742 0.889571755475646 0.397594150483529 0.340426164224791 0.743744454303461 0.819875776397516 0.48467241033861 0.472024542962758 0.418095428914904 0.637654060030568 0.24351128930154 0.819646675491294 0.355682575106319 0.204694319954658 0.402463417201811 0.386217983890437 0.172489648033126 0.16571773636991 0.221633085896076 0.280104187537568 0.26021522695471 0.507276601532393 0.387741825560323 0.228634900485107 0.418710476440675 0.482037938559678 0.790133253071388 0.892159328086102 0.858734892481557 0.744654537459462 0.815643648763853 0.8322089809504 0.817886257763975 0.725317655435865 0.875310559006211 0.413166298206829 0.793281274623281 0.55524451054151 0.689643444249192 0.624750281500854 0.720859618354579 0.401215425175388 0.486345262742778 0.330031055900621 0.645467724256603 0.810159276797245 0.845797611757502 0.969489557123502 0.246322327558025 0.247207756630673 0.404786262331019 0.813664596273292 0.331945808934214 0.278331184811907 0.326505390202649 0.577788453839379 0.139230962553405 0.358465541358342 0.763655351958545 0.292808107224583 0.901450951794201 0.795031055900621 0.634615806685249 0.15940212850968 0.407511115636561 0.115255122772392 0.608371414386025 0.215164654869331 0.212963161276505 0.095981828780478 0.480722510698333 0.434374793843595 0.628364389233954 0.567158385093168 0.944698426711227 0.928797663609066 0.737908563282761 0.930569292241959 0.737729762000436 0.791433933598463 0.356992932105376 0.30473602484472 0.6167902906663 0.295322684621445 0.332390652189079 0.802718913652418 0.322501217459653 0.203523982056591 0.287463064584213 0.318347118076787 0.318382248352378 0.583957561378722 0.272031566634265 0.673260073260073 0.747094676960585 0.624882364012799 0.176749362725739 0.165217391304348 0.308524309273934 0.235157913219059 0.480842625159021 0.154666975420459 0.561811260268483 0.965585901512675 0.936764054640217 0.933856380080636 0.733988531895134 0.785788911723172 0.280984671491253 0.795031055900621 0.702462339013114 0.50065689534836 0.130800146145415 0.12178657694962 0.673975155279503 0.392650337198379 0.359730848861284 0.819875776397515 0.798896755418495 0.452409780643132 0.794949090180507 0.494616977225673 0.291114155372604 0.363354037267081 0.221800768100138 0.260494586850759 0.396365309408788 0.522154131333951 0.147818947669023
U123 0.32499531976786 0.859884326909321 0.207431885231677 0.315699658703072 0.396683840903124 0.479613322522455 0.425334135422038 0.800037771992068 0.219376682440782 0.606040161917612 0.789413014488168 0.954623956577162 0.945669218706761 0.958520596086912 0.99217004536919 0.967312185780341 0.993174061433447 0.973943292202678 0.972164441841523 0.279047698326813 0.19886999168268 0.600862223818933 0.27356581095118 0.831440899700285 0.866742510428517 0.674929644931441 0.513450970111405 0.993174061433447 0.145541863151221 0.972696245733788 0.312691750858469 0.806658509884732 0.665072156082879 0.49640684289742 0 0.984497934255434 0.646746878645181 0.789922759116221 0.950247266141952 0.989761092150171 0.899996330140556 0.885064459521079 0.155053059427008 0.874381287636474 0.444265757885875 0.987319260496679 0.697891216687574 0.497208300289926 0.200931335685775 0.250015074952665 0.402496749553064 0.602025660472759 0.414219912555049 0.538845462218797 0.351140330012557 0.824244538003537 0.81426978628514 0.405819486310755 0.155083880680119 0.81239046213449 0.968290959390176 0.970671954235813 0.989761092150171 0.916563472167689 0.966568794753396 0.975407025164525 0.954111561433447 0.96695949643502 0.969761092150171 0.253298882268628 0.971821355095118 0.153535547757535 0.835677320885859 0.910803744286769 0.860121683347956 0.216765290839001 0.799052726892805 0.524640690178233 0.863811516018936 0.989761092150171 0.993174061433447 0.993174061433447 0.586671456798994 0.419516551987835 0.818560530014053 0.989761092150171 0.418087053724244 0.287797944858928 0.220385845975936 0.302648036756988 0.505375919824814 0.300158103711256 0.971891740504504 0.343748877312736 0.985076895441544 0.982935153583618 0.189679084407675 0.388533905868197 0.124433503049292 0.552342827979969 0.860135071182402 0.651716143988666 0.394909968224079 0.49095949722213 0.128681165620688 0.138902467290089 0.819681456200227 0.841677177622793 0.993174061433447 0.983138575593879 0.931031910330293 0.986804634681855 0.969283276450512 0.970298164199016 0.430340120042368 0.418149683081424 0.220078376194103 0.385148242067798 0.532385428293476 0.986348122866894 0.268432146696649 0.360091960561244 0.567105161425715 0.503784328635343 0.594950889716802 0.0905755174383688 0.725824046496048 0.9419795221843 0.968957927976779 0.906894684650155 0.622028447986743 0.456699807093041 0.798105213604802 0.354816145877302 0.798007730581027 0.466316681682637 0.77661565562039 0.993174061433447 0.989761092150171 0.984402131608886 0.967911534338029 0.968999388062809 0.485393117700473 0.97927158166066 0.953010225300198 0.210571180874481 0.392089941778759 0.483432878270762 0.882696245733788 0.691253399486899 0.763419174681973 0.993174061433447 0.989761092150171 0.147310666609064 0.972165784232282 0.888168373151308 0.726640892780145 0.408507056544599 0.621629367167757 0.346902439797546 0.21425862722791 0.238109716700746 0.53518889019654
U137 0.959937819231623 0.899653324929089 0.970405887600357 0.970242914979757 0.950986842105263 0.814510031986042 0.92712356430645 0.567880174745163 0.933114876302589 0.885373317013464 0.502649006622517 0.567850348763475 0.4316737790422 0.562115685252736 0.871612766856901 0.819932222145377 0.822152236575211 0.731511470985155 0.944088030727707 0.84801026957638 0.989473684210526 0.9 0.737299771167048 0.710076994287521 0.537621832358674 0.917543859649123 0.757770053273888 0.926480263157895 0.961657961698138 0.979030035822541 0.926686547916499 0.547964250248262 0.776833816825528 0.889571755475646 0.984497934255434 0 0.936808794137242 0.992344497607656 0.883351235230934 0.960902255639098 0.978720996038483 0.429554655870445 0.974332143723364 0.79807109396528 0.968794215968281 0.904079871810674 0.866650586135366 0.758993909986632 0.947100802854594 0.938236935093918 0.897901002506266 0.82280701754386 0.937208875848157 0.800188643652141 0.941661690693508 0.550326546292739 0.909397558734742 0.820399538993469 0.943778820162188 0.573079658605974 0.646093206584744 0.782995951417004 0.825840775223257 0.467349790405217 0.884429824561404 0.755023923444976 0.791611842105263 0.934041338823433 0.601842105263158 0.953692139954406 0.936022470875351 0.940177909562639 0.739216359020106 0.796491228070175 0.710022497544282 0.825444907232109 0.908986752595775 0.754678362573099 0.972395885349046 0.305627931214174 0.892077464788732 0.653496347100045 0.903383458646617 0.70015899406725 0.972445820433437 0.345995423340961 0.636303847418612 0.951063980706483 0.897944406211663 0.967374236696714 0.954791603285671 0.893170791623165 0.885993140534361 0.792105263157895 0.490485829959514 0.432120019675357 0.96113074204947 0.987385129490393 0.956686798964625 0.886669945892769 0.87364986691852 0.735650446871897 0.961025408348457 0.91827627320729 0.948945880251997 0.961472396795013 0.768421052631579 0.585097254004577 0.908255410098851 0.779609620076682 0.290020132297958 0.950150854844117 0.935149333592762 0.92525558500568 0.941197822141561 0.62546992481203 0.965623599031651 0.912815399288997 0.759954419664659 0.869582043343653 0.821385651198147 0.895723684210526 0.924748765116675 0.848104717752932 0.989473684210526 0.983035915970183 0.975547954767556 0.902294197031039 0.930693556320708 0.937780279575945 0.989473684210526 0.98512585812357 0.989473684210526 0.95763436860703 0.828471781864299 0.931746684811849 0.553140916808149 0.96555023923445 0.903550466660252 0.924561403508772 0.901877120785503 0.886214612316373 0.891115403186866 0.921236658078763 0.924095374244232 0.938954326325729 0.869269080629964 0.926973684210526 0.774736842105263 0.934168943804206 0.805741626794258 0.927121374865736 0.918194086615139 0.961625582944703 0.636780367340639 0.904511278195489 0.946827454074158 0.872332859174964 0.969117450113834 0.972445820433437 0.894207741576163 0.96132926972219 0.937749546279492
