U0 U1 U10 U100 U102 U103 U105 U11 U111 U112 U114 U115 U117 U118 U119 U12 U120 U121 U122 U123 U124 U125 U126 U127 U128 U129 U13 U130 U131 U132 U133 U134 U135 U136 U137 U138 U139 U14 U142 U143 U144 U145 U146 U147 U149 U15 U150 U151 U152 U153 U154 U155 U156 U157 U158 U159 U16 U160 U162 U163 U164 U165 U166 U168 U17 U171 U173 U174 U175 U176 U177 U178 U179 U180 U182 U183 U184 U185 U187 U188 U189 U19 U190 U191 U192 U193 U194 U195 U196 U197 U198 U2 U20 U201 U203 U204 U205 U206 U208 U209 U21 U210 U211 U212 U213 U214 U215 U216 U219 U22 U221 U222 U223 U225 U226 U227 U229 U23 U230 U232 U233 U234 U235 U236 U239 U24 U242 U244 U245 U247 U248 U250 U251 U253 U254 U255 U258 U259 U26 U265 U267 U268 U27 U271 U272 U275 U276 U28 U282 U284 U288 U294 U297 U30 U301 U303 U305 U306 U309 U31 U312 U313 U317 U318 U32 U321 U325 U329 U33 U331 U34 U35 U36 U37 U38 U39 U4 U40 U41 U42 U44 U47 U48 U49 U5 U50 U52 U54 U55 U56 U58 U59 U6 U60 U61 U63 U65 U66 U69 U70 U72 U73 U74 U75 U76 U77 U78 U8 U80 U82 U83 U84 U85 U86 U87 U88 U89 U9 U90 U91 U92 U94 U95 U96 U98 U99
U0 0 0.766793803732096 0.449150808491705 0.248392192165761 0.39652221706228 0.604037077443722 0.184880084471835 0.264441029995978 0.292318964349459 0.497681960151531 0.714838093369341 0.645737372774266 0.728312668736915 0.601519537788248 0.24823377636792 0.166062450799432 0.347094652368592 0.329619071530292 0.457542316481915 0.310690015348986 0.339357353670056 0.145226154638967 0.0663500974874043 0.501429715988954 0.53390291095556 0.413749378829714 0.891597106331694 0.097979553943367 0.419080848765738 0.0756346415905326 0.299272368869028 0.594606608791219 0.171347071364441 0.171088008836199 0.963045127970428 0.378925974924294 0.637480191467038 0.180391630371689 0.220522351705325 0.131408180327426 0.190730538647016 0.740557438304077 0.412199590953139 0.229501217236205 0.488134984146622 0.132616827592544 0.265041641493813 0.225772236634394 0.209986148804234 0.349899846907141 0.0793896790111491 0.124706143251707 0.120665198713878 0.116223365234005 0.0898102358663114 0.166517925481859 0.677370556427769 0.11681851745623 0.331104710672061 0.266864424974356 0.596606605231311 0.114282944824169 0.532010401694382 0.643234054043178 0.150466304611156 0.282954300380342 0.746725249677548 0.211609893507862 0.546958814160264 0.181299882927562 0.2964364967949 0.7289987333006 0.155563932163247 0.40233071498671 0.283925941600218 0.336168041537739 0.390219883296586 0.729779627336627 0.67579928671873 0.234706092949363 0.357637174899318 0.539804844546115 0.246151378381581 0.274513255483799 0.381494067068344 0.738184680825414 0.51804202501101 0.16527576313877 0.356485720377029 0.159728777058249 0.456996444455787 0.574643004264776 0.1323594678664 0.380621573499334 0.30359259755865 0.440136940323555 0.17277257321983 0.395734908440255 0.212658189408542 0.435339967353889 0.114013159972991 0.177016866337309 0.294627811829262 0.364798759531653 0.430187623355416 0.202995837115342 0.192502851830124 0.195454007112106 0.113292903378227 0.348495034515159 0.415302207532081 0.334951376261926 0.618648290975651 0.837607339629559 0.338300163664769 0.346706962275712 0.298615972535218 0.33380204526569 0.316670500889131 0.41210953511988 0.464714323843502 0.430061284206194 0.37642077955894 0.130736592526544 0.209585539847545 0.563768845496594 0.586267392905463 0.358264247835135 0.521767138366179 0.537641450013497 0.189284649892876 0.447080431673186 0.459104967047158 0.544597260160796 0.360286263410043 0.46274457154816 0.560062858982105 0.240821213104333 0.257087045330316 0.743212057439327 0.507109338062068 0.27351553840436 0.361591165704881 0.803193515257531 0.681290623598918 0.427772528910793 0.280738782267926 0.433045526476525 0.420392892552459 0.359981875545412 0.301011750218887 0.677872876551848 0.385070041999927 0.0986201403483407 0.350467747384499 0.751989090520338 0.608587810732863 0.576115585820686 0.424031254927245 0.144477586674878 0.454654579070519 0.418327923815606 0.65625053226183 0.471427658677942 0.243227669693217 0.450632282049477 0.0718861290997005 0.0904110665594808 0.209801089635372 0.293987038492132 0.175001965060366 0.191033330832501 0.110619195850436 0.26335733598941 0.38429233988036 0.198596393649089 0.342804304760141 0.364802129091305 0.356188083492074 0.210778010389235 0.221120320317158 0.239609516208831 0.245867928072476 0.179634427760741 0.307789171645767 0.351804012090627 0.394949190527375 0.437712697899313 0.25864998614066 0.354934653853899 0.68244590031065 0.233356718846104 0.351639876083724 0.680841672991603 0.455896192315438 0.784932900085879 0.543242628077034 0.611945869160651 0.130812761686263 0.502764128025097 0.562972534862848 0.386090069788112 0.515703792303108 0.216908727138088 0.21588527016455 0.3087456124106 0.220289556754444 0.844722730176177 0.274739787379565 0.329293628212874 0.655073891818712 0.210570195971319 0.27397229671925 0.510433898292677 0.165724923621677 0.33236175894885 0.164446574327758 0.502113638281183 0.161466339503948 0.469410851557863 0.571327916958649 0.483614423828532 0.711888588171731 0.328112752707003 0.547303283597726 0.457096978197659
U1 0.766793803732096 0 0.858663646708228 0.806854075895145 0.676334155485853 0.936312068813298 0.785361969387173 0.891597437276851 0.712245088113292 0.855337954829017 0.181042510121458 0.941656466748266 0.870380715775453 0.863362285113241 0.670301870454556 0.662297627744286 0.773764638537649 0.74137518438314 0.659972179690704 0.836865300269905 0.848361665928811 0.626422177100568 0.706450078538085 0.516693670048183 0.383564402750866 0.820685884940271 0.972948639487807 0.830898454408881 0.571742969813838 0.729711340765548 0.483549096139704 0.950856008536547 0.898712637586683 0.692840657943633 0.443568484766391 0.417181121700572 0.94649862720262 0.706064936095896 0.634488205382035 0.635419405156247 0.596156101380559 0.982592262262663 0.878564912534015 0.741602677551584 0.718643118755442 0.712690611195145 0.925262483130904 0.599481334701868 0.760336784094394 0.848903290871876 0.769776758428446 0.721994685580977 0.840028650400167 0.744498145836351 0.676983567865784 0.877054319253567 0.975702207585554 0.826481413323518 0.486221703792088 0.634470394039772 0.321465214978496 0.669288026161798 0.270707149288557 0.953650387280418 0.625023931935241 0.642099400848001 0.991453111886788 0.591103115809163 0.221935958778064 0.585493920804533 0.565049922744431 0.952660967246369 0.70452786377709 0.371384994590736 0.589179438148205 0.6321204626331 0.570390755797454 0.857044575061379 0.953866642919613 0.673616000704101 0.565901033395218 0.908866527835534 0.564902030910803 0.68577015090173 0.578947368421053 0.96836785936346 0.698578308532113 0.713833392008449 0.636193678080686 0.688367553499132 0.662883667369313 0.859422178856105 0.816836207147642 0.619781315176052 0.711020092775713 0.691930499325236 0.616051533126196 0.605184629345246 0.657415172546751 0.515744845316797 0.863050230213543 0.595408250758643 0.482323597455176 0.560386401524172 0.463073210180457 0.632454184513681 0.756306129581031 0.614664186802135 0.671971192591427 0.815415355134522 0.763270950531412 0.449479258346535 0.858626528515738 0.984143049932523 0.618660563311593 0.72219865334367 0.577013447079237 0.613466148649215 0.50945604613334 0.38007041950211 0.310053981106613 0.663493340855291 0.424608968828123 0.643162605352278 0.582749726770422 0.792204470278013 0.300777641557849 0.723262483130904 0.478327276718209 0.274680922847216 0.616769496922215 0.413472540045767 0.438191424668033 0.343572874493927 0.476806631028654 0.596087362070334 0.250815339631129 0.545043394294755 0.682653267784847 0.985376020559798 0.742066767954426 0.802958380942976 0.780662898603466 0.98968865242085 0.894259717432232 0.634108052853143 0.771403087694345 0.737263832658569 0.502049669783717 0.497466261808367 0.884515923459047 0.970128793445426 0.471835938128639 0.858383940620783 0.743754286409593 0.205429974508922 0.496123191560373 0.501004884822526 0.349327589994665 0.809261867042187 0.388673290888944 0.773274793011635 0.159030253590348 0.319946181487082 0.808323932997496 0.370169678417432 0.752974757293097 0.738380895954708 0.713212273996027 0.636985692852967 0.850371120107962 0.868039726011862 0.741069229784174 0.905596892438998 0.852082193529562 0.882605552342394 0.768822507189003 0.822384878707087 0.583868443176036 0.600192181568227 0.73253552433119 0.65066914080072 0.563213168978754 0.649315148617582 0.7355266340743 0.80897213964419 0.581737068893107 0.582739847871427 0.674762111322262 0.482439271255061 0.924574283943974 0.810189756755867 0.960471809702218 0.949947560286807 0.528593117408907 0.488182044896519 0.907078093859202 0.963589689161124 0.649679980902732 0.885998009873759 0.858566413519974 0.550923914195476 0.58715955097534 0.56517518396863 0.651434448730346 0.558665229429202 0.792341780480566 0.97601761680709 0.8012069234946 0.472165991902834 0.919500551631746 0.905001652010094 0.787361756466983 0.887662730227888 0.780816015502948 0.577392166878097 0.757833057175162 0.860581002187456 0.752037956407994 0.89362177939556 0.928038523466947 0.846116824949777 0.24156182692791 0.534668073797245 0.896220509568639 0.80940620782726
U10 0.449150808491705 0.858663646708228 0 0.629588860512328 0.24444313095486 0.376300889648141 0.381322889758158 0.256291585350478 0.336743628954708 0.157947867498207 0.715192906133239 0.371483569559167 0.693979677473115 0.42021762637278 0.234934518183031 0.314368223953808 0.135966248178103 0.515867156036847 0.330161282879629 0.324387833956059 0.136345634741015 0.405502300301337 0.466880325292528 0.717833785103967 0.725822112321204 0.319033993629222 0.882626733330606 0.489404502671531 0.661354346830826 0.513957742747491 0.518942361522389 0.171865216337909 0.551731777174049 0.508601334564757 0.938857617950899 0.516855315891159 0.191289968496657 0.462904605760583 0.257316256448472 0.369295668477105 0.37430803615034 0.608874052064928 0.220398177270021 0.260200844296942 0.304890898750933 0.43852154958171 0.349182880079376 0.273708729624851 0.388383805814868 0.292659343783402 0.526308142543269 0.45069497541706 0.433579248355964 0.502259009242098 0.494279862936051 0.392080090052528 0.480620591400998 0.546149903855221 0.394550923481201 0.307399402072284 0.582223770511496 0.515485077454861 0.60259125706705 0.606669781970426 0.548617532124313 0.701474510722101 0.419491802710879 0.529601227813833 0.690451736961005 0.525934288711792 0.391649460075807 0.479954514343611 0.52435812746047 0.60216524229267 0.563591634016058 0.607945281081637 0.43840615227191 0.730845313332888 0.295991006345149 0.567297133803549 0.333813734438356 0.351301717657992 0.342590391771829 0.531302198004945 0.44122142708261 0.352623023983844 0.313778832510016 0.54161230168301 0.644907977710462 0.521781869289456 0.72613218444143 0.274161296047724 0.461356364779642 0.710563688780439 0.682466509866669 0.709168448112569 0.457940675806213 0.687029658624889 0.566189252050435 0.63192147822617 0.345077192949294 0.584027709774942 0.532495962072474 0.595302713156701 0.629233979395013 0.640119821927308 0.560205056153778 0.52746109703056 0.39945679326351 0.300997870391465 0.294142554547484 0.65014397651668 0.402537828651324 0.754005651363925 0.565536273800732 0.580597448881187 0.576271575468233 0.265022677404364 0.601557418882002 0.53064998546248 0.649623005867086 0.665408305626471 0.580803516358722 0.48374412531304 0.358438997443376 0.348322946074115 0.678454382090133 0.180482385671763 0.63454820499696 0.623565079630104 0.49596462756148 0.521279835504539 0.659965898539339 0.649675454207994 0.623531243062607 0.741519495093397 0.72085014460877 0.376940267520143 0.576628718325376 0.301969771503549 0.335203951807483 0.370157320066735 0.678184369389433 0.439548533156021 0.525615905898231 0.369422674208446 0.244511137624384 0.723906919172502 0.39620538253293 0.480794885671763 0.326872247835407 0.435168578115829 0.677056929821872 0.513658763777151 0.156457454901952 0.733753764588564 0.735100473354933 0.809349552789478 0.661485291665225 0.57104704311354 0.479597156608448 0.244870496257318 0.727406803083756 0.611347242576041 0.607533817176037 0.526753313467379 0.515664813200005 0.490910170906607 0.547970462649302 0.333371639278706 0.605320400070772 0.636240533285429 0.545031588033187 0.646976295738304 0.103257797101661 0.64509216485945 0.192855506432335 0.733504162940425 0.664937714085881 0.547335432094238 0.626043598335018 0.563015830063591 0.56681406664465 0.511752103774181 0.194733939449465 0.147874536589797 0.680054411808463 0.673546450843163 0.590398140043462 0.640513410280695 0.379034686083543 0.508835454678454 0.643257002612457 0.259625621870654 0.630765197797737 0.862896835821986 0.225917327410014 0.165132151900201 0.570899986759236 0.586824721822127 0.117792159633588 0.366408322182325 0.78880436074997 0.586602437606846 0.545300004865107 0.422940478105037 0.3204239090831 0.637300539614164 0.277055425365905 0.579345028083358 0.419617072252997 0.458907580160883 0.272726655729156 0.260982873805559 0.501734651983207 0.426719337935388 0.444138728673974 0.104679286616736 0.438070409756493 0.211623194918028 0.287782095001601 0.209208240974255 0.853588581946835 0.335711333455096 0.325784597127308 0.222032201325937
U100 0.248392192165761 0.806854075895145 0.629588860512328 0 0.444302525977214 0.750016120912807 0.394719100245352 0.512833222161739 0.450918867892299 0.681556390446903 0.726138592664945 0.787105465335653 0.754126027043056 0.716760540804752 0.446538558122885 0.342274413963838 0.535526475241109 0.508840846864244 0.506564402000308 0.515657509834486 0.497804069280705 0.245606816111973 0.268527538206656 0.534993356424361 0.545203410251163 0.595625297887782 0.899771244341787 0.286239690577853 0.442004831932691 0.208933647254605 0.339332641032077 0.756059698956745 0.29224135273267 0.295664946560755 0.974345627266032 0.411281897256774 0.795869860691521 0.220231139942496 0.408776216226238 0.297796002918633 0.311804982591718 0.808296406262648 0.601287400767228 0.409415423579173 0.558696991166689 0.342515159681037 0.50896341392706 0.377512200852026 0.417623866104474 0.531185467552648 0.25878141645944 0.352937574133778 0.30121653335665 0.149964900198924 0.217593483026736 0.376919670672621 0.823321641920853 0.299705350601159 0.362605523705462 0.382913401636025 0.607907104526915 0.147814268979848 0.564366324026862 0.774511265629926 0.19937633203548 0.212284837696103 0.878961035890789 0.24571948815203 0.587019086323313 0.221360155090611 0.3279373098283 0.841378484199057 0.212994351171835 0.442390987149759 0.42825029697758 0.48161842138438 0.461024136801742 0.738432770916681 0.820076067219254 0.230772963666019 0.402553795087111 0.699156802397054 0.311279273707522 0.272089288974439 0.468602843581101 0.850405004423829 0.577580373523689 0.355021289146695 0.304168599657201 0.163867007926844 0.422502512114935 0.69716493286498 0.186312039253621 0.313519772973591 0.174293850281535 0.415207746274714 0.35489690825907 0.419548227277907 0.241058900512719 0.461418716738849 0.300023565479418 0.331006561474219 0.334688083992311 0.390877508916613 0.456266372740376 0.193545527346491 0.145247183620094 0.229563601756273 0.292907293141164 0.547901080312947 0.508706664590934 0.369060970906093 0.736678894744945 0.879437226541071 0.490800943556432 0.500354548247059 0.332725567179385 0.450052345047316 0.316701806545768 0.44446545745236 0.49850233991183 0.35335867392476 0.407921592592341 0.233453890258191 0.285453525586284 0.645907040830601 0.626327665068512 0.502645840580971 0.561827410529228 0.569997372345977 0.254660327798019 0.487140703836235 0.499165239210207 0.582123981428208 0.400346535573092 0.491759180624763 0.597508596812824 0.289835461008132 0.212160127227095 0.868096682115701 0.601513268930294 0.489110967942918 0.195042225223341 0.908801391174285 0.771112202332876 0.469424057309556 0.472765947638512 0.313186623932875 0.431693391848063 0.392337797877892 0.533106271871499 0.845261654664992 0.407277111818276 0.174938450834259 0.537412065961579 0.763289589815942 0.64269740537703 0.599905936890887 0.458140849571412 0.135198370983233 0.478630253614856 0.521685322476764 0.68860645459431 0.507610543059348 0.0908515121780223 0.482988204381957 0.184553835449643 0.316052844821369 0.200234661388586 0.410113634601675 0.204735717694493 0.259381609662477 0.154721290786211 0.175440617169614 0.577087461806086 0.179791930687739 0.538599469787927 0.189198333538388 0.323260305664943 0.236856759774195 0.123462648235499 0.253360487814306 0.279977522716643 0.189276177373212 0.44669251870012 0.546070961423932 0.423196817920346 0.408177443244411 0.292759580784827 0.389044248498067 0.787195434222662 0.151315817384996 0.59408171892545 0.825012767882399 0.490005786959605 0.824993172248928 0.670084287621573 0.79189805230245 0.163860664646677 0.675621076642939 0.735419648619387 0.40643717687301 0.509673619127437 0.284362279029112 0.22853546594204 0.320046111706204 0.437665868644664 0.899577919303089 0.485464522343731 0.363403222857041 0.756270782732129 0.412938066662558 0.482278143326205 0.596865623514312 0.38240512164463 0.353066978241619 0.372752420934714 0.678074719092434 0.369772186110903 0.657969235974027 0.729025637456878 0.660110781111031 0.745998182815898 0.358655109253966 0.661521744282078 0.618890607977589
U102 0.39652221706228 0.676334155485853 0.24444313095486 0.444302525977214 0 0.387255058318182 0.369147764859922 0.258718188742434 0.315870005223624 0.249609601390946 0.582084536623786 0.351674736090166 0.700466768726154 0.372760351634262 0.18259385665529 0.366396353360307 0.223500962424987 0.440972497817287 0.45189692991139 0.372624868731951 0.270219544252311 0.416980616752947 0.415243878820223 0.514099586031482 0.544732326116371 0.411374790154504 0.894336852131122 0.449320625925687 0.470211634912441 0.431648648096299 0.429492550734708 0.342566870386539 0.499102836322013 0.409185339071079 0.84461051126872 0.365707078201513 0.360599455248293 0.238446095161614 0.336307199332385 0.351026106998803 0.379341497691227 0.583144662589126 0.260969629217964 0.424015462041965 0.421557201920142 0.390346493462474 0.413069397042093 0.365031696676677 0.41205654497756 0.407664301957773 0.40382859538439 0.445978957765608 0.438306473690935 0.442886546389055 0.429030536302266 0.39954958092452 0.474880291375885 0.422887578860275 0.433505241553337 0.237549243599507 0.468396542375044 0.45097928143543 0.505300649600017 0.620625041825604 0.484216493262633 0.510081572386416 0.443666501090584 0.428063113997324 0.489056520839797 0.466178033905892 0.312566981583156 0.410193115389844 0.471617788622406 0.43308041632584 0.457196168971504 0.472166560896267 0.471647909438787 0.731927710843373 0.384151908870302 0.456707226591482 0.447146745108392 0.331000501925055 0.403331659304356 0.482300510535075 0.465393721366418 0.414396430501424 0.428229685450302 0.488336548449325 0.464228754164756 0.467750922894755 0.502242405438186 0.265953789869129 0.46720848577111 0.514575526862216 0.502570637989578 0.523676905574516 0.432693070878641 0.501176885959751 0.482025028441411 0.515358361774744 0.36923120357358 0.504308638017838 0.445098701071397 0.512579380593624 0.518771331058021 0.499447659560436 0.515514002067793 0.47737005717267 0.411039689335375 0.340937262184269 0.22625009753405 0.50681480931889 0.30312620633452 0.744388290889997 0.479810292096981 0.511103042625808 0.416367016089712 0.25287770546711 0.514664554877322 0.453126134630746 0.516378986560413 0.445644267890114 0.517510297010101 0.462888788717883 0.306843067835462 0.236936057594676 0.486170263904245 0.153796928327645 0.44909330153378 0.504720063902404 0.430118487327023 0.404031641307201 0.496823457258295 0.459796972083661 0.466814672454356 0.545492872917085 0.510136810478108 0.320137757598657 0.428688444661141 0.430831384466388 0.190889370932755 0.383810395880653 0.501917398473751 0.471870380171926 0.416063896028502 0.36243696194794 0.348932724012264 0.510559929713108 0.246337853755776 0.291006825938567 0.382750029562757 0.407953068635905 0.511957021006913 0.380267130480441 0.298914563867286 0.60647200101125 0.538018520557329 0.576619959310458 0.47516667989523 0.442554533313548 0.416748654828707 0.226040033207269 0.525818008931452 0.452715983387475 0.477190422843446 0.39034101945115 0.414145780397228 0.394406060101557 0.477476522587073 0.165124475732579 0.474402730375427 0.498551639085668 0.464263471263795 0.46130430772069 0.218074658096214 0.501706484641638 0.209261935933042 0.527782402397403 0.498964919151793 0.45097622262625 0.474402730375427 0.450543546959929 0.454229819712602 0.418330560653095 0.159540453583856 0.242366163163378 0.507059606588022 0.491467576791809 0.437138677996796 0.480742977159359 0.355872207187899 0.352756735758484 0.471827439359618 0.392715000708764 0.479300669467052 0.680567344599611 0.276495716836562 0.367312752358256 0.453587795307337 0.51244221713397 0.299495490270435 0.374500413963988 0.555602957906712 0.499635091334493 0.364166509902986 0.379376920896309 0.419858949485222 0.488591032618336 0.269817987113036 0.423120679093375 0.334137166488129 0.348537231688128 0.264139727247796 0.236366748996921 0.444846080129121 0.378737236659596 0.404904660877357 0.254102928622264 0.377905313935973 0.378891776518354 0.320025538184279 0.243887157672586 0.668687718200221 0.299705524933107 0.281609504439391 0.193289024609305
U103 0.604037077443722 0.936312068813298 0.376300889648141 0.750016120912807 0.387255058318182 0 0.586655446698885 0.408946700844359 0.495017505564941 0.364300461411862 0.785712916367122 0.339565256159475 0.359431845413154 0.199867661218363 0.383039350153637 0.495441739444986 0.382712495017053 0.691553257653019 0.591068369581716 0.521610277378385 0.435431076617741 0.557035797951195 0.62144425718809 0.825548132617889 0.857222080802938 0.547816581953326 0.792400202854452 0.685453770645977 0.761518744330288 0.670386863122886 0.660855858376705 0.399532710280374 0.729982657929888 0.679229310578356 0.978404498025455 0.60619473307405 0.413760373414875 0.559400769653656 0.451662125606695 0.516901322976089 0.551905809052593 0.262823478609543 0.297751922005815 0.541344218308996 0.562129155701073 0.599735300339296 0.567433021806854 0.492217033963083 0.585858256729509 0.544942473231861 0.675233057959889 0.623360863580381 0.610675196161727 0.664105993302446 0.644551031331055 0.594888422658783 0.19261170781606 0.686321155480034 0.550841086114693 0.403072783913905 0.638785046728972 0.669937048383552 0.768325014440808 0.402124401162334 0.724142763207537 0.821043503236782 0.609544939500394 0.679096951964321 0.789436420277542 0.710149051193942 0.542643008713712 0.399532710280374 0.715999915422675 0.716678252362195 0.718825793098988 0.763179440164566 0.611312788033264 0.679324775738468 0.404984423676012 0.713040092103481 0.589240288463193 0.123218753264065 0.540690222933214 0.722410597049509 0.604087732592405 0.415257863067038 0.570596254425387 0.73592035757822 0.750941802704835 0.711361179986013 0.814982878916609 0.355767722270781 0.619567897084202 0.824546325948195 0.802893770267148 0.835576323987539 0.650076070419474 0.812761843377377 0.725745438362261 0.767035372057258 0.512843309052593 0.761811328548562 0.677630002396358 0.755490292526258 0.767560544153791 0.787360603187503 0.755309649202918 0.721769152925769 0.612479772794822 0.47900049455357 0.403186749705224 0.795648787755655 0.17765258924926 0.414420081476156 0.741587817573189 0.76491018757871 0.680003894080997 0.380841121495327 0.776337420918971 0.643378405249553 0.770193325284324 0.766048720698636 0.770545819534635 0.682251807441368 0.502602595690838 0.272551288260654 0.769823614584704 0.41588785046729 0.751632699020381 0.764151256048253 0.650416598490171 0.64187218037279 0.787181262259144 0.757931943445962 0.751822278680096 0.859299981674913 0.831915488457545 0.531012715481905 0.71411214953271 0.495768471039863 0.308948446084295 0.56078022729493 0.805969757429381 0.376947040498442 0.228690776850463 0.324324638489794 0.481615617604846 0.825329261898152 0.458543544785378 0.563878504672897 0.53454705836376 0.323208722741433 0.809192684700176 0.643466930265996 0.453820029620551 0.801644167532018 0.84834355006197 0.898200247264656 0.782628776352967 0.693688202627658 0.626185256064857 0.267723330807443 0.824812851629702 0.738991479938445 0.750612351668212 0.675575564166857 0.669023700715001 0.62453460983208 0.698186954586792 0.422711056461598 0.723100886652289 0.786643629414382 0.68644405029902 0.764060789761724 0.389290889512237 0.783622607921673 0.358675079953858 0.837778284324899 0.762486594147388 0.692886812045691 0.753413047461975 0.703271028037383 0.689238869886073 0.66124782792467 0.332977069822423 0.411027189417387 0.778625534830212 0.762885868026055 0.702524000254307 0.779043853342919 0.378489872638078 0.62143834055163 0.783602298887441 0.409498074109462 0.72301851186197 0.936997229877061 0.278362319737575 0.429239294151022 0.726682735154606 0.769371820655389 0.412462077250423 0.416103961768688 0.87832766921552 0.762975371774525 0.653966443446906 0.574499196697322 0.535877250811132 0.320920201294033 0.440323395738371 0.708303378864127 0.186282602269368 0.614141739243812 0.435415047900995 0.281684225734137 0.671076761352301 0.521705373912315 0.606827120845812 0.331018754768882 0.601977061905011 0.501521906885021 0.394165540182297 0.192041885154441 0.934179989109963 0.477296334200408 0.152914317225769 0.379867191342843
U105 0.184880084471835 0.785361969387173 0.381322889758158 0.394719100245352 0.369147764859922 0.586655446698885 0 0.192119897122656 0.150597678274503 0.452396375105982 0.64866222978899 0.651195485374981 0.689751562991 0.609640225975107 0.230073272398898 0.124384304703997 0.26848134621314 0.229577524778966 0.44099259127853 0.140751157586545 0.295944712118458 0.171202126216882 0.161507929459904 0.582526846758625 0.474776023194941 0.267438287947307 0.828505919236348 0.21089113296129 0.510129248023884 0.216986550038755 0.327987887404266 0.504952193782852 0.341056271561591 0.217391304347826 0.896598924401427 0.374566238007757 0.494731990352225 0.291273128969898 0.17488000100919 0.19687823913176 0.196670217382728 0.719677802790339 0.396257727815351 0.191893175381419 0.471293392282743 0.138179360337917 0.180099262240107 0.201277842493558 0.112372347291295 0.342486927304769 0.229580952178785 0.164234762580652 0.134200030844604 0.271038211095077 0.245338403401318 0.104830038431648 0.667222238906073 0.295073471129809 0.307520687250514 0.239644478440893 0.53016040166231 0.252140783845535 0.518609809942593 0.604055706789758 0.264556195303308 0.467542845726843 0.605003963602592 0.278764787305393 0.575387933662582 0.249661905861398 0.255810223660805 0.73747727454876 0.286749152532085 0.441958916030619 0.259802181021539 0.304155828087117 0.326051195449403 0.667505030181087 0.665394369075684 0.352396990639489 0.340785782836985 0.53606721042951 0.223869744996506 0.370290059918741 0.319937643881306 0.73210979442383 0.502819747101578 0.263998483655557 0.464890013884336 0.278528312733544 0.568424320024832 0.579209067353763 0.269883087493788 0.518904569608795 0.471505932440337 0.536144869215292 0.185976323054607 0.522708087606096 0.328906773977197 0.504592958595455 0.112750337811181 0.299843258445702 0.330482897384306 0.45566692206905 0.499927538429909 0.364243431604117 0.339013450955461 0.307646302443109 0.157043556983835 0.190617244853108 0.405511817731112 0.427835855713994 0.620396225347296 0.805480317804261 0.279619747470329 0.311408878804743 0.387638329979879 0.281456857084536 0.431712795596302 0.413941806869586 0.531568999322891 0.528295455794879 0.362848803624606 0.202400566923554 0.202612242616751 0.538088415328825 0.590207914151576 0.308654007377599 0.536500125249489 0.525628951011031 0.216540575412654 0.449080211480701 0.480854951381816 0.543729040912139 0.42982490411726 0.566193237858524 0.587318784501883 0.243003088099072 0.391683433936955 0.601375447841933 0.467369655387131 0.106590764096776 0.502656387764791 0.757532718593199 0.684974961796384 0.383555061713565 0.144390740953166 0.550504346209269 0.353946688983458 0.366234071093226 0.183552930486143 0.66161858457984 0.42152631861584 0.272448795336119 0.309600774043166 0.685922945077875 0.635843736252641 0.671892390255629 0.473909347558218 0.318053247018342 0.418373194768345 0.394329943625718 0.649699190165871 0.483378988792191 0.393966854562489 0.439257496196692 0.253082370877246 0.208650275637565 0.361181582247106 0.239413776025819 0.349515898811674 0.373693139227522 0.289875506077829 0.427266300505737 0.293903201093713 0.336955063715627 0.235533675073352 0.518742536519933 0.491605369924465 0.350984411139736 0.403055588432556 0.372401073105298 0.375107513476633 0.290463046284407 0.292417538072601 0.256900226157115 0.511422615916801 0.531077373330894 0.376544984190859 0.442165815405252 0.69001200119056 0.345283080597406 0.352873203014731 0.622160010113932 0.524980008254656 0.792373010906369 0.551920796300985 0.472402229675855 0.310406131637534 0.36139622545399 0.424545091902176 0.338249391637785 0.633162612035852 0.301007301671665 0.365035356495931 0.247054043327697 0.0810506190670997 0.836626690147817 0.168517257941101 0.399080379714183 0.659825620389001 0.155118127166364 0.17024643603999 0.491878016912965 0.20908207867897 0.291060218602203 0.149002120833107 0.362985505335706 0.144509515191709 0.320344082845698 0.561874841493448 0.437640334762196 0.755019131023005 0.286528023086471 0.558145288163954 0.413900949556991
