avg.pvalue UserID.Trace Param1 Param2 Cluster distribution k Trace stats.attr
1.16762777486948e-05 U0 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0996593030920488 U1 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
3.80741452184397e-06 U10 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.175923288881227 U100 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
3.14994281647163e-09 U104 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.366237341729841 U105 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
1.93646876529563e-08 U106 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
3.1983514809597e-08 U107 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0231906628925105 U109 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
3.74324815122229e-09 U11 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0 U110 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0177080652512123 U114 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.109725354033569 U12 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.000705830841459439 U120 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.090658397861411 U123 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0567586854254657 U125 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0177957991354662 U128 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.254723806047272 U132 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
7.2045148735711e-12 U133 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.000639556705980062 U135 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0334776002617844 U136 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.000298670718322822 U138 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
2.31646315462797e-11 U14 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.39865735798898 U140 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.460288422270735 U142 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.0130123263275673 U143 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
0.00824188475531537 U144 14.2234787665017 4.41818958603436 1 normal 1 gwa-t3 bot_runtime_sum
