U0 U1 U10 U100 U102 U103 U105 U11 U111 U112 U114 U115 U117 U118 U119 U12 U120 U121 U122 U123 U125 U126 U128 U129 U13 U130 U131 U132 U133 U134 U135 U136 U137 U138 U139 U14 U142 U143 U144 U146 U147 U149 U15 U150 U151 U152 U153 U154 U155 U156 U157 U158 U159 U16 U162 U163 U164 U165 U166 U168 U17 U171 U173 U174 U175 U176 U177 U178 U179 U180 U182 U184 U185 U187 U188 U189 U19 U190 U191 U193 U194 U195 U196 U197 U2 U201 U203 U204 U205 U206 U208 U21 U210 U211 U212 U213 U215 U216 U219 U221 U222 U223 U226 U227 U229 U23 U230 U232 U233 U235 U236 U239 U24 U242 U248 U250 U251 U253 U254 U259 U267 U271 U272 U276 U288 U297 U30 U303 U309 U312 U313 U318 U321 U325 U331 U38 U4 U41 U42 U47 U48 U49 U5 U50 U56 U58 U59 U6 U60 U61 U63 U65 U66 U69 U72 U73 U74 U75 U76 U78 U8 U80 U82 U83 U84 U85 U86 U9 U91 U92 U94 U96 U98 U99
U0 0 0.362680134491061 0.138893139505228 0.206182578071883 0.232864817556819 0.295789098493182 0.222071123670596 0.0980665860671935 0.122571315393924 0.107441376738321 0.0447430502422851 0.203926632705071 0.452477898899301 0.153671877643371 0.26267395674136 0.0857085305435182 0.122974337426468 0.0967952376904175 0.115442663843792 0.0590060962065306 0.0773356311422437 0.0871694468946405 0.234295438355803 0.07190927403696 0.819742412649834 0.0886344591394324 0.11040869676103 0.0855857950129321 0.16967328769165 0.280244095071205 0.256996393048421 0.0530588571287537 0.792471657439758 0.233784748788574 0.154979816901037 0.295273103061482 0.0534167119036729 0.118029292818887 0.0783703136954858 0.170145038421875 0.0788841821088448 0.0926534233482092 0.255880538541963 0.0981730888096678 0.0590955147955914 0.0510828471106306 0.10305975653895 0.161616084332228 0.0813193852285684 0.0950246642547089 0.0533404048132434 0.0816005346091639 0.0756276207047411 0.257984479178052 0.140430504655122 0.137821073341349 0.248702043939228 0.0748484491789772 0.236304142741474 0.368906524885599 0.0965825429883708 0.0591948332508214 0.142845810010873 0.104264728385616 0.12057940346957 0.133708105207723 0.151552231922944 0.304534786757563 0.127397203797558 0.0649097509827184 0.238043443814146 0.144504239631601 0.467663861259883 0.210229087586632 0.0938748618549689 0.142151427825298 0.239967396623862 0.143707444722342 0.0939165872929127 0.142875043589047 0.123455241009946 0.0708257895414637 0.0762810063981017 0.0478864796220194 0.15536242597163 0.0660942564139612 0.111508380253598 0.0822340360041861 0.060521159961258 0.11386589691869 0.0750247584601066 0.0586625231891501 0.153201058748113 0.101068833740787 0.106835662223654 0.103073613706774 0.100010433331015 0.135739065726174 0.0839868655955114 0.156906754138925 0.155420831475109 0.295343847912702 0.217032191144226 0.074763746148597 0.080385227286528 0.582547521338646 0.112334681385944 0.126079352934747 0.0639463576489947 0.103679185655833 0.175627738749391 0.434420124310251 0.339776165692173 0.112835891405596 0.211787761112154 0.162932925274165 0.0681745728130579 0.0952980238209307 0.118887310088534 0.088409571571284 0.175946858113242 0.16558934829334 0.440942371683264 0.325934541314178 0.0340988209113106 0.0705714170660009 0.227105380775262 0.0894613052225906 0.126086325620663 0.0937819748803816 0.346855651212283 0.105303706537448 0.119341113985337 0.169767830621154 0.182215560600549 0.0985643057303878 0.126323835876114 0.124929042130464 0.0550682204542759 0.0589460235885147 0.0658991982408878 0.0954499868646367 0.133286663522733 0.097034429104234 0.186983879903965 0.439201425633599 0.0987260635309603 0.594137539906642 0.0634609815033349 0.0810182131581493 0.177849087807173 0.227020235007247 0.0711799397990094 0.127538741037006 0.124466362840003 0.507979014099902 0.146677861210229 0.0724070971303497 0.286280273015825 0.125524721354867 0.360820279466838 0.205637605914396 0.0701834198391199 0.19317766561226 0.315474513910739 0.1605595072051 0.16104168928024 0.218764493033473 0.134426991913828 0.118938647597088 0.268669946008568 0.161559775889211 0.153398710809357 0.154516194848253
U1 0.362680134491061 0 0.332896120030581 0.308273818779572 0.198912200514818 0.144920228971602 0.24120760229023 0.324947985970073 0.459236531329299 0.294864517541838 0.359733371559633 0.332845546836673 0.406103812789536 0.27537740972922 0.244118012386477 0.312445774163033 0.297739791698 0.361665544148342 0.390189063089104 0.374291438067703 0.418970759973477 0.388931599271509 0.271080015365843 0.370706971882616 0.812404434250765 0.416120576671035 0.447668195718654 0.41483955558518 0.270318271178363 0.228102804084049 0.222368119266055 0.373388153722572 0.477827837757701 0.266670489296636 0.371807068287612 0.173753450745153 0.371803886269284 0.336525229357798 0.357494266055046 0.274025478659753 0.40127164603068 0.313217178829369 0.164436632403093 0.298024918873443 0.394772036945202 0.378269329983625 0.392928020106576 0.41398126911315 0.416538276903383 0.415569821584989 0.352470809007506 0.415756372662873 0.411568495939828 0.166998416339013 0.38508459137173 0.27449623197903 0.397710517693316 0.399556721947777 0.31842739600962 0.288100603342488 0.339816357853599 0.328754609642022 0.432667692741027 0.321534403669725 0.311304028636137 0.36114172524723 0.478886515018223 0.343952942995568 0.307424237198501 0.385007126806077 0.240768009337169 0.318184014534584 0.422941513761468 0.212108644339539 0.335793894478971 0.355472827281217 0.235590680050503 0.41488785881325 0.431429624602134 0.479231786216958 0.372838302752294 0.4064572168226 0.398748088685015 0.364238508464958 0.261147539710481 0.398108044257196 0.437881037795029 0.420495887377412 0.39698951317813 0.449846226021685 0.403707578736248 0.389042666834234 0.484944520208282 0.305102227614921 0.359165258329309 0.378618965257934 0.43973623853211 0.36613005843911 0.408416156982671 0.250234847745462 0.356076448511014 0.192026015916242 0.285587017425035 0.405502262583685 0.384693097422455 0.343009055165019 0.442979428009736 0.319874624161591 0.377854726614725 0.353268348623853 0.362645954962469 0.35027379756 0.237732779287953 0.395520980850933 0.249069586290462 0.30674120795107 0.371113659531091 0.423887686129926 0.383454838357361 0.354016640959897 0.387778006425215 0.492069334242499 0.218653305521443 0.219764989782164 0.373020942205706 0.365575205214872 0.242450778908166 0.398788438668026 0.317296741537488 0.321904850018885 0.243589064065993 0.395817405708461 0.372820949225766 0.355469251920952 0.245953338847947 0.303160367596194 0.257309831882925 0.331403521751998 0.37109603747804 0.397367794703133 0.343105533497803 0.387837426134143 0.291963018254769 0.350103680240886 0.263553859538121 0.624848740927846 0.431794123307885 0.487077611839943 0.390828279686933 0.333498101866498 0.2636733218417 0.21288785708958 0.384528967838212 0.299323656936721 0.335655996543013 0.398095883474324 0.335471299829504 0.390826413889211 0.269783529385049 0.453899857426234 0.264225004710815 0.2107482783751 0.35519464418547 0.32135552170341 0.400510355904832 0.330012080608109 0.34474580172058 0.294093167131127 0.463146286802183 0.408192334368957 0.162741197117706 0.240498565981856 0.323210455992238 0.339746559633027
U10 0.138893139505228 0.332896120030581 0 0.113421231840194 0.175895533573141 0.261884403258497 0.190676322992701 0.0525266380407125 0.187450132978723 0.0851287688442211 0.139322916666667 0.0754201024487756 0.40788727310231 0.0666417766286257 0.211159870906801 0.0887701469391906 0.0658896857923497 0.0535052910052911 0.153567351598174 0.12164301592225 0.16851402373247 0.133660098195329 0.114978448275862 0.08282656137509 0.79203125 0.156547619047619 0.174739583333333 0.143621683729635 0.108350243506493 0.250546034946237 0.224508928571429 0.117146697388633 0.763276299112801 0.160520833333333 0.0503887007389162 0.250179110105581 0.110498137802607 0.0857886904761905 0.07734375 0.116680253623188 0.166605267615176 0.0765260891590679 0.210390761343804 0.0856054403202329 0.124767736486487 0.112272055827221 0.209541853792415 0.0968055555555556 0.145093545020871 0.156681846733668 0.131628787878788 0.143654404008439 0.192390121845083 0.19828869047619 0.119082786287381 0.0703497023809524 0.182589285714286 0.115044070512821 0.14467536407767 0.322608147558386 0.11915518001007 0.107092524509804 0.190233004385965 0.0815520833333333 0.0764818688981869 0.0770021645021646 0.247217465753425 0.217638108614232 0.0392328477443609 0.126990553306343 0.174007642998028 0.0913857677902622 0.434479166666667 0.163984122168285 0.09287354390681 0.110594436127745 0.18554432665424 0.271432948179272 0.161213860544218 0.216913960432997 0.176260416666667 0.125371287128713 0.123629981884058 0.108574957044674 0.0939827878103838 0.14104859620887 0.21161858974359 0.15870150862069 0.145333574181118 0.190648674242424 0.172027191558442 0.124664668949772 0.219221565315315 0.0843186565523307 0.0768503289473684 0.127732240437159 0.225213068181818 0.105315353881279 0.135590277777778 0.10688164893617 0.0699323195187165 0.244097472382325 0.121871504474273 0.172522522522523 0.124888392857143 0.537016369047619 0.178608630952381 0.107578343837535 0.121106836264657 0.082710597826087 0.0887310606060606 0.384490945229682 0.274411651234568 0.127308794742729 0.180969929245283 0.0593749999999999 0.108940972222222 0.154646125389408 0.111123511904762 0.142132914847162 0.151642349012776 0.232896545442501 0.390237450787402 0.26822422985782 0.147617791842475 0.127014802631579 0.178617471122112 0.15775462962963 0.0879489942528736 0.0500944140106242 0.295977766106443 0.115798611111111 0.0651455026455026 0.0345894607843137 0.14468493852459 0.0494122115780799 0.0791781471956895 0.0774697580645161 0.142019693515704 0.168135809748428 0.131396621148459 0.0999295112781955 0.0461143968456948 0.0637055039659509 0.104974856321839 0.517356149816056 0.161873543123543 0.569806087133551 0.144575388418079 0.0860003591954023 0.137420742753623 0.155614837398374 0.0982441929626846 0.0897874046463246 0.0521739130434783 0.465966585497835 0.059619284660767 0.135456223628692 0.222728444719472 0.188400900900901 0.29600248716303 0.159629132101559 0.109740990990991 0.0937849813432836 0.261014953211937 0.0744442783094099 0.119372657151096 0.161716038554399 0.232669526143791 0.132304578017783 0.219685180499325 0.113456149505257 0.0524239525355597 0.0834583333333333
U100 0.206182578071883 0.308273818779572 0.113421231840194 0 0.154806905081262 0.227743336874316 0.178204697690037 0.148824156393053 0.27854309412189 0.150832856777836 0.206019219128329 0.0762415402468257 0.374415649797425 0.104123130912947 0.157824116710681 0.163051940665409 0.117597150001985 0.138767823513586 0.227329264652227 0.213865139780941 0.265743069758209 0.213450337492225 0.0778575603239543 0.171282665425507 0.780161420500404 0.255851493139629 0.275201775625504 0.244664007599771 0.0861765353290777 0.212731391080216 0.202421307506053 0.206826525033195 0.742034082434933 0.0926230831315577 0.116089170910912 0.215994872525281 0.204012065956958 0.183292978208232 0.167683615819209 0.0677481840193705 0.262334560391609 0.154963680387409 0.173313641722551 0.146388656861605 0.222609776847065 0.197345441844219 0.257166055298604 0.16651062684961 0.245323064794882 0.235390025186465 0.216514417785604 0.23783216354553 0.267722011139279 0.165254237288136 0.189084512639013 0.0896489104116222 0.123940677966102 0.212143788414975 0.0655633653823551 0.273160500300736 0.185782316408565 0.191841143236956 0.255543944607281 0.154808716707022 0.146119322844378 0.164869029275809 0.348502437891804 0.113377043828386 0.10577290684338 0.206340492691965 0.107483129647406 0.135130723399625 0.420129136400323 0.124191918004655 0.177527836357798 0.164561917327572 0.137772321875186 0.313440630489484 0.272224143894846 0.3069868143131 0.229554479418886 0.222952077290053 0.212610099308699 0.209368213474451 0.083647155920179 0.231603778486735 0.277808820181702 0.270560240460883 0.250528348892217 0.273332599603786 0.245285787658669 0.227155129523367 0.322498527583273 0.148121410363707 0.170689435453039 0.234211884253563 0.289925893315724 0.206126239676274 0.231150793650794 0.104328731131832 0.146650956222242 0.189999371995171 0.0588263971269318 0.258261893855114 0.226392251815981 0.478208232445521 0.276029055690073 0.188861985472155 0.220497158918077 0.181750710601116 0.121835791327317 0.329122425756552 0.215107763130362 0.227277897850074 0.146923112065421 0.131234866828087 0.206845238095238 0.250571383313344 0.202421307506053 0.215951024033327 0.241303962676431 0.332269600465014 0.335262117659021 0.224952090242475 0.21895975725626 0.192506690454951 0.116030973557404 0.256317819029683 0.147449277782416 0.136945358195949 0.240848881925652 0.215479553403282 0.134696439781185 0.117789488676827 0.134323026237447 0.118299876989198 0.107128179856358 0.141748027805983 0.22667559631137 0.234912513134451 0.204386839481555 0.188904464551208 0.117591325402674 0.154776777370401 0.0917383318026217 0.55529590630103 0.261848321170355 0.558152786869731 0.230831315577078 0.168016476023489 0.110853774081482 0.116104647729286 0.19457931525448 0.154411246150591 0.139330455837457 0.435560202509355 0.101330647753327 0.212753241180617 0.174525927168988 0.267832602578365 0.226490160912824 0.128857627362114 0.175490260236023 0.044315348198475 0.212564344685432 0.0609420315040297 0.195415015457828 0.117933788365228 0.324803367674754 0.197579113712997 0.189408985305506 0.0800132071318512 0.0778591868180246 0.0667441485068603
U102 0.232864817556819 0.198912200514818 0.175895533573141 0.154806905081262 0 0.106433094871156 0.12151446725831 0.180075786698885 0.347772845553345 0.166570261378837 0.264800659472422 0.17281646946311 0.262269392406867 0.168423321257402 0.121214866897414 0.197918541310941 0.141363958013917 0.211107304632485 0.276202325810584 0.259385543674242 0.300132709366487 0.302723426354458 0.133447921465783 0.212509905682366 0.640479616306954 0.309757388894079 0.331624700239808 0.306035752639632 0.118751751845277 0.0946391274077513 0.0780678314491264 0.230381593342837 0.612960582104659 0.119520383693046 0.215366622957791 0.109248347927992 0.249829186929786 0.216906474820144 0.221486810551559 0.115752267751017 0.277885009065918 0.182742559751591 0.0836566349015029 0.160975150010996 0.274907641454404 0.278376809554801 0.26907336406324 0.257074340527578 0.302377060784288 0.309786341780847 0.244440810987574 0.303934067935525 0.300279880534215 0.120280918122645 0.23862223131779 0.153648509763618 0.23445529290853 0.270752628666298 0.159390933854858 0.180864225816799 0.238192527548958 0.233671886020595 0.328665909377761 0.198791366906475 0.17835104301496 0.228066897131645 0.350596235340495 0.191625575943739 0.159914173924019 0.262924882765852 0.125324592397088 0.158003933931506 0.282062350119904 0.0962492142208563 0.210309172017225 0.197992504200233 0.123839791167997 0.341474719384157 0.317075319336368 0.368392855704238 0.262258992805755 0.286701332003704 0.289724741945574 0.25669361418082 0.100264709225847 0.282798653780838 0.334378650925414 0.295294798643844 0.280991391857612 0.331621975147155 0.275125354262045 0.278313787326303 0.371767450904142 0.194130711262125 0.219045815978796 0.259228682627668 0.317549596686287 0.257366709372228 0.283123501199041 0.131830705648247 0.239526026237833 0.104306180415898 0.139249674086234 0.284367100913864 0.261562178828366 0.397225077081192 0.322125972691235 0.1972673961671 0.247749539062218 0.221911166718799 0.212090068205176 0.245023768970689 0.153891701453652 0.286997247839312 0.129089181485001 0.167817745803357 0.25062450039968 0.305923485510657 0.258718739294279 0.225723351449844 0.261624846464292 0.39327012158159 0.250760021903737 0.125473081250639 0.258537473818414 0.226580840590685 0.167177149369613 0.305888622435385 0.171371868022823 0.205236607526728 0.16256574572275 0.274680255795364 0.220242853336378 0.192088346129819 0.127078664936903 0.168446701229869 0.138419169146681 0.16955210025528 0.281122214690254 0.272838333107099 0.225077081192189 0.260164800490435 0.174900488816108 0.22350175576312 0.125961299925577 0.58030075742323 0.315188408713589 0.420498617392731 0.269479331788806 0.209129248325478 0.154519862370973 0.117330525823244 0.270120192351003 0.158472944252088 0.197998123240538 0.318602261048304 0.168841917616349 0.296466624169019 0.118206424959043 0.342747423682676 0.175931142120963 0.124396410473431 0.202670296195476 0.174514120047246 0.268851868429384 0.168898374123668 0.252974782803515 0.146902306131555 0.328584191470353 0.286359720573787 0.113552558762706 0.109582093138105 0.164186276210942 0.180853717026379
U103 0.295789098493182 0.144920228971602 0.261884403258497 0.227743336874316 0.106433094871156 0 0.118012832330736 0.244596148215854 0.38606439371322 0.229837212253973 0.274358337231057 0.264802117182756 0.268586353490354 0.214294960159814 0.150428965604993 0.21928427233517 0.222850756797375 0.306283378126222 0.346928380127375 0.303019681667197 0.335037736020416 0.339392928287842 0.167533766191874 0.307906705162371 0.678166510757718 0.327833999489753 0.378617087620829 0.37167910848915 0.220809592652436 0.108615226772081 0.0893705732994788 0.301483362287852 0.552970510089028 0.164471468662301 0.305374481007525 0.0542309173795444 0.291362470015835 0.313049579045837 0.286909884627378 0.188820108187253 0.316847546398757 0.250985922701386 0.0647299673325857 0.215093075600181 0.326250853285465 0.33512342728277 0.280764943452664 0.349369088452344 0.336164238224412 0.351044276574641 0.270620375882303 0.35603190015512 0.350973433603548 0.0763107488084102 0.324624948570516 0.216791393826006 0.319933515969531 0.37063754767216 0.2150726111873 0.148933761536766 0.26498492252126 0.26760395458464 0.421756027111746 0.2413395696913 0.243061399423072 0.311718683561527 0.354844496841242 0.28757528300102 0.2378912669888 0.306381915066864 0.171215702337527 0.221527347130399 0.312909260991581 0.143015430444931 0.223063795259697 0.270682209015085 0.144442884870613 0.336962474419141 0.356675130295336 0.395791191650683 0.300082319925164 0.354527688503181 0.36171893005789 0.285482144407048 0.177578885353076 0.327525223123773 0.363095951964053 0.336064428029203 0.31623742139215 0.365133089548431 0.303601294246757 0.326380434921896 0.377273531716937 0.221937006202626 0.287853872285953 0.275230412979803 0.342154945148397 0.297160321386009 0.332930568547968 0.180253965726569 0.302481703626259 0.087406960098991 0.201511793622592 0.309502439764367 0.319316376379052 0.305662532042326 0.35693476642294 0.244577905998695 0.258542478529222 0.285118151868874 0.284535857033518 0.325728502469752 0.133635142262104 0.308762501491075 0.149919692182784 0.244801995634549 0.324430282714894 0.351949153283268 0.302516815893804 0.251878056053693 0.262239938983648 0.439391077645631 0.170916720068551 0.0863609964576895 0.277899478856247 0.311240214662006 0.176948939047319 0.330727921560475 0.233811812522177 0.257511270788377 0.121994167171078 0.34952837542875 0.318613548735158 0.267911842005277 0.170152893005567 0.234238067761999 0.19125182399724 0.218956516491143 0.293769423459131 0.308108442028346 0.273514082901636 0.329246877718149 0.233202306016969 0.288033413559029 0.184784361794781 0.546960918536622 0.364702650016027 0.395124347543901 0.261670709729247 0.253862778620045 0.157098118053094 0.127267334413288 0.327046840858312 0.228248755431405 0.238384783286561 0.275433406630787 0.246131940362757 0.336567950645937 0.188554122016505 0.38538796045812 0.160500557789783 0.119422962872036 0.295620222654834 0.227781229493319 0.366157584911231 0.24244811365091 0.251967851466785 0.200810655956731 0.339367926777821 0.360285013673789 0.0613695496566847 0.152163952578225 0.246012173046785 0.238405986903648
U105 0.222071123670596 0.24120760229023 0.190676322992701 0.178204697690037 0.12151446725831 0.118012832330736 0 0.180661577608143 0.306269089403116 0.148962574429324 0.195977798053528 0.191823796131131 0.254944472549445 0.133712353919149 0.129848560064229 0.146157603072314 0.17183698296837 0.224539450816823 0.262582075125821 0.218609818091805 0.255466578476996 0.259085344119516 0.14415758752532 0.23157446674339 0.611630170316302 0.23013239801561 0.294221411192214 0.289039524052879 0.141830189275445 0.128137508829762 0.0623983315954119 0.227342549923195 0.581341992543458 0.15007299270073 0.230690494168974 0.117201175810021 0.210486074297598 0.22956204379562 0.213333333333333 0.14571670369195 0.227840088619864 0.169828204616215 0.109189691851059 0.184734219445595 0.241997106595647 0.252375088489521 0.19560878243513 0.27036496350365 0.247905322765279 0.268422403990757 0.192263879672639 0.270981551633866 0.266102545533088 0.121445950643031 0.246556671830993 0.137773722627737 0.25297619047619 0.283408197641774 0.185174686414854 0.179025834146946 0.18383428525224 0.19257191927866 0.33687540017928 0.162452554744526 0.163831455069277 0.23103295731033 0.265440122654401 0.207474233850023 0.164974479995609 0.232956056621059 0.127672439856606 0.174170972415867 0.251970802919708 0.0831975054921691 0.148104544384271 0.207584830339321 0.132872111981098 0.256087836594492 0.276180545210785 0.314318176245085 0.219396593673966 0.272915612729156 0.279408653337565 0.207891238367572 0.119811833715048 0.257803118114512 0.279649385488802 0.254299857370585 0.246628131021195 0.292634372926344 0.215597055013113 0.246092057460921 0.286611428947195 0.141099962123401 0.213522858240492 0.198197120178693 0.268391948683919 0.218594807185948 0.241484184914842 0.116438888026091 0.215256905681981 0.139779970129788 0.138702460850112 0.227428158085092 0.238095238095238 0.394002591082883 0.280967277421918 0.165920382751641 0.183374292386507 0.201819528192108 0.227825702278257 0.256854349900699 0.21686041272416 0.229233005111122 0.0690905752192076 0.163698296836983 0.238569545823195 0.266434727243786 0.210010427528676 0.182428627588478 0.16161821680782 0.359087726627443 0.272486924535893 0.160111161079785 0.203065488106604 0.230554488410808 0.200260172002602 0.248553663152203 0.17227955365383 0.179263481354388 0.198000368030424 0.272252635847526 0.237554551423165 0.220838700443681 0.100494595349208 0.165889220719461 0.121459639487925 0.189702535122832 0.217831813576494 0.227723454069687 0.189617452820544 0.246437261035801 0.181143863448267 0.210961473015012 0.117816091954023 0.499028490266201 0.280902795501336 0.396960470212479 0.191925440224339 0.182565651480829 0.126127759894818 0.130318675449528 0.246827934286461 0.163688577975305 0.197820797630382 0.346991815969918 0.194625670176345 0.259262681326804 0.153176266531763 0.301752482409417 0.246551040231878 0.107195414194126 0.215229828368514 0.204937901732215 0.284438561707815 0.19854713093284 0.171879288426405 0.172629334320227 0.245026477744382 0.277377906357426 0.127846567569964 0.109103097111439 0.194128082553526 0.210705596107056
U11 0.0980665860671935 0.324947985970073 0.0525266380407125 0.148824156393053 0.180075786698885 0.244596148215854 0.180661577608143 0 0.184851930052515 0.072416791335814 0.0920602735368956 0.122698192888289 0.398017282644295 0.0683883075069058 0.211106197242679 0.0468021057959068 0.068092228757352 0.06855284946888 0.11390689811426 0.088644959243334 0.134312441842272 0.13202379215896 0.145520751074844 0.0704966503443083 0.782290076335878 0.134827005056013 0.168638676844784 0.145112117270194 0.11309936882456 0.227333169170155 0.214314794620138 0.0702383883866277 0.75354347468532 0.174503816793893 0.0806126925632059 0.241448194075046 0.0948974369909164 0.0751908396946564 0.0647328244274809 0.116074787033964 0.133949812780571 0.0376110814636071 0.204101887747625 0.0465848861628722 0.110229695344199 0.111414920024636 0.173530800993433 0.11275657336726 0.139582678993295 0.153004206784559 0.0843048808697663 0.139546494025188 0.145878593400169 0.20370774263904 0.0877417163601538 0.0830152671755726 0.200154489276627 0.130309258171854 0.176931248301589 0.311153790052025 0.100647279044918 0.063014518784613 0.195288603187358 0.0672773536895675 0.0598762869036594 0.0881662866395691 0.216563839799226 0.252151413786202 0.0533585873079646 0.103831216326194 0.183319029766476 0.0897303942590846 0.422849872773537 0.155722720422935 0.0491942324003393 0.0811202023434048 0.185323781270083 0.223512305685633 0.15151892818196 0.199755520032825 0.140249363867684 0.126407678935832 0.128139174687465 0.0894257758191023 0.103487096422151 0.114192576090161 0.168819729888432 0.136527156269194 0.113216843901219 0.170761045570206 0.12494630051882 0.109374673219701 0.205391651193178 0.0676045841809504 0.0648453194053836 0.101739456889 0.180777238029146 0.0886228171076021 0.13814673452078 0.10527989821883 0.0751384523274958 0.236934538868235 0.156958177502263 0.127484354583591 0.107233733187932 0.529113380258418 0.160850599781898 0.0631321230782389 0.0771286457733962 0.0737747538444518 0.121674762896137 0.383774355101197 0.290060628907109 0.11217275475178 0.172427864995919 0.0858015267175573 0.0921596692111959 0.151542174978003 0.106797528171574 0.0999144415924975 0.139084678742098 0.216044288563373 0.389914047003667 0.269310082847943 0.0989843355772431 0.0885228338020624 0.175824452674275 0.135990952784846 0.0887163288584716 0.0391310077755139 0.29484465541942 0.117419423240034 0.082737590371178 0.081275258194881 0.13533975722688 0.0411952682449669 0.0701559061683803 0.0682180087006485 0.107620439762717 0.122257429545345 0.0904590843971176 0.0971225774359562 0.0500641013126127 0.0540287887715816 0.106650873036764 0.500452338469531 0.156328404420007 0.557119294494037 0.100034502091689 0.0597525664648591 0.121884532106902 0.184137032210017 0.0999344272323894 0.0766605612081044 0.0461887376922226 0.450001652291729 0.0756715980994844 0.131027152381873 0.230216914821253 0.189068839832199 0.309761323808497 0.154110969108724 0.0649886527749123 0.12236527287228 0.256861541312884 0.11387681556424 0.0942849344497566 0.164080093349322 0.190690016464601 0.135093182594505 0.21772929093138 0.112242537542429 0.0860560740604361 0.103226463104326
U111 0.122571315393924 0.459236531329299 0.187450132978723 0.27854309412189 0.347772845553345 0.38606439371322 0.306269089403116 0.184851930052515 0 0.188898392672583 0.118849734042553 0.219587015003137 0.538445333895092 0.209309901761415 0.368781821105097 0.188787489344394 0.239466341123125 0.161308116627266 0.0889876615175363 0.106104922302589 0.0740503569051389 0.0822920901657859 0.26133878349579 0.177341727555413 0.874184397163121 0.100405268490375 0.051595744680851 0.0601834415432325 0.289251174357557 0.38894989704873 0.334204660587639 0.131803771611596 0.861405495779737 0.335035460992908 0.188414911085491 0.399178460254806 0.106050160465946 0.162816616008105 0.166099290780142 0.289744064138144 0.0902093063483827 0.187234042553192 0.36719765326204 0.215819628975812 0.080803143569101 0.0966654528429486 0.147781033677326 0.205437352245863 0.0668975754576943 0.0783028618268649 0.130077369439072 0.0630487476434151 0.103035016573153 0.377963525835866 0.124785449353632 0.218768996960486 0.359663120567376 0.129132569558101 0.289051848791572 0.469580340606225 0.143920207409312 0.142699207342512 0.121149682717432 0.170468085106383 0.211531499451022 0.147001934235977 0.144690566404353 0.364578850904455 0.194614195062123 0.0979383811410688 0.354836543707248 0.261184158100247 0.538014184397163 0.30857260896509 0.185258903378327 0.211440947891451 0.360533534267944 0.180696108230526 0.0641337386018237 0.090481522956327 0.104439716312057 0.0933712520188189 0.0851526364477336 0.125020106748556 0.273292989449754 0.0945362676163517 0.108892525913803 0.0717290291024701 0.0902226048456525 0.0841715022566086 0.109901446071659 0.0814534149421938 0.0960130343109067 0.191775669454893 0.163269876819709 0.166469015230787 0.113217279174726 0.11808996405324 0.114568557919622 0.266489361702128 0.165327871961164 0.408148874854375 0.292455614260555 0.096693502012651 0.127828436339075 0.678087869577231 0.0395570994355189 0.206412777877108 0.149976834527246 0.136355226641998 0.200322372662798 0.539077262361226 0.447368881884248 0.100185634727974 0.277077478924127 0.202695035460993 0.121645981087471 0.0545569032942269 0.155420466058764 0.198240886989377 0.227681814812069 0.108599713605971 0.54862902775451 0.447820241336426 0.119424245144687 0.139081746920493 0.322737167333755 0.0907801418439717 0.203619466862314 0.155460427792377 0.457095178496931 0.105378250591017 0.222841382415851 0.188145896656535 0.277921171956749 0.197920556855938 0.227723148915326 0.231983527796843 0.10952380952381 0.110959454034524 0.144859645986054 0.102932864075081 0.182463586729789 0.138620993401744 0.258694057226706 0.470684926911497 0.0422655358825572 0.677659718853235 0.143683134992187 0.165174859378821 0.267190872648782 0.322677737415672 0.0946512780344327 0.231061075535358 0.195960530373111 0.624643087409045 0.233163873721208 0.0825298500763085 0.403152868478337 0.067308798159862 0.469458935350832 0.319992939892815 0.171650373778033 0.266174446914364 0.429955122203209 0.239105500695646 0.178022773564996 0.340848045872944 0.145417883465443 0.136212983925858 0.388580698883051 0.273912814642298 0.228458269187753 0.258439716312057
