U1002S0 U1003S0 U1004S0 U1007S0 U1008S0 U1009S0 U1011S0 U1012S0 U1013S0 U1014S0 U1016S0 U1017S0 U1018S0 U1019S0 U1020S0 U1021S0 U1023S0 U1025S0 U1030S0 U1031S0 U1033S0 U1034S0 U1035S0 U1036S0 U1037S0 U1039S0 U1040S0 U1041S0 U105 U109 U114 U116 U117 U120 U123 U137 U147 U149 U150 U157 U159 U176 U178 U180 U182 U187 U2002S1 U2003S1 U2004S1 U2005S1 U2006S1 U2009S1 U2010S1 U2011S1 U2013S1 U2014S1 U2015S1 U2016S1 U2017S1 U2018S1 U2019S1 U2020S1 U2021S1 U2022S1 U2023S1 U2024S1 U2025S1 U2027S1 U2028S1 U203 U2031S1 U2035S1 U2036S1 U2037S1 U2038S1 U2039S1 U2042S1 U2043S1 U215 U22 U224 U231 U245 U247 U25 U250 U253 U256 U257 U276 U277 U279 U28 U280 U281 U282 U283 U3001S2 U3002S2 U3003S2 U3004S2 U3006S2 U3008S2 U3009S2 U3010S2 U3011S2 U3013S2 U3014S2 U3015S2 U3016S2 U3017S2 U3020S2 U3022S2 U3027S2 U3028S2 U3031S2 U3032S2 U3033S2 U3034S2 U3035S2 U305 U316 U334 U346 U351 U355 U356 U358 U40 U4002S4 U4003S4 U4004S4 U4007S4 U4008S4 U4009S4 U4012S4 U4013S4 U4016S4 U4017S4 U4018S4 U4021S4 U4024S4 U4026S4 U4027S4 U41 U45 U46 U5001S3 U5002S3 U5003S3 U5004S3 U5008S3 U5011S3 U6 U64 U66 U68 U69 U70 U75 U81 U87 U92
U149 0.390592610657237 0.768266945663859 0.331821167270006 0.695862727293893 0.167813800907326 0.575681152494978 0.062725584379527 0.461744889802444 0.287976466524537 0.227565316168118 0.300445357999315 0.408022672770874 0.470458022722094 0.621138909767708 0.837884867985009 0.74910958806919 0.710022226121542 0.473690724839483 0.856403919312724 0.263330512060939 0.616916636182579 0.315272325749948 0.220184827747558 0.269011228785212 0.379040051540857 0.300184631056217 0.193584163190094 0.875299760191846 0.116424567352487 0.107105894231983 0.30589883921084 0.0479071288423807 0.134863537741236 0.358153477218225 0.365691008836766 0.370789083019299 0.200137033230558 0 0.0457989436671523 0.533337264614538 0.0623501199040768 0.645464116511669 0.165007914616923 0.0700353103344097 0.201892923530998 0.719580398949733 0.544914527093921 0.135159668875069 0.580827645575847 0.26626338186745 0.240022907047496 0.222396966148012 0.17560896082669 0.720623501199041 0.170001225297134 0.268611484438823 0.41871103117506 0.220120488974674 0.271058408279044 0.25600942974434 0.502914224911462 0.722780801727786 0.854733604420811 0.140143884892086 0.848194082770593 0.126199040767386 0.100285126229725 0.856159723384083 0.471120590964414 0.14056830007692 0.833686115905874 0.621562324608398 0.151934790196012 0.737381859218508 0.297864840657594 0.199303381502291 0.10083932853717 0.14700992748452 0.582692781136308 0.233007623751745 0.804324998151259 0.829845214737301 0.0723082550908426 0.0703550419333042 0.0915303155705524 0.744604316546763 0.152203237410072 0.295795191223959 0.205506584493497 0.518498854053289 0.303580391500753 0.099402720814003 0.871853242044046 0.1082996399714 0.181335782437879 0.212839564414043 0.117990713811929 0.240180943419105 0.497191288065438 0.152801702300132 0.785618563972352 0.309695101062007 0.156057380152823 0.496060294621446 0.0619125633015512 0.18519736689721 0.220538613357102 0.171511836852044 0.679990701316498 0.502781774580336 0.658220676206288 0.130787677550267 0.854193980615692 0.824873834425857 0.42845723421263 0.165856503986 0.135347476494508 0.0564498895932758 0.100664372442131 0.843358728250814 0.209044871972538 0.311391305074407 0.111183780248528 0.0598772929708181 0.158605423353625 0.246290709367989 0.0727189979933771 0.329686766051077 0.785183089483469 0.805960945529291 0.497406725782165 0.450043458682835 0.182963194661662 0.328503215127013 0.696523144022546 0.0823615475850366 0.230817774929854 0.344147758716104 0.737726302474504 0.130536278941449 0.869114454489943 0.843298694377831 0.504929389821476 0.861264672472548 0.418239286935357 0.164322391873936 0.183176535694521 0.387636928784498 0.762577877396575 0.0319310653172377 0.291412671389606 0.859915144807231 0.870688495932226 0.269104868196697 0.142120664701719 0.472949869769256 0.157702164448699 0.229215949274479 0.127024910683698 0.400334616028108 0.278445328843308 0.278939390293785 0.173798533427593
U150 0.403330907074278 0.811195629179275 0.36396910372136 0.728611988008021 0.178728565231633 0.595857952444555 0.0676564073688331 0.479355341318532 0.290737427658789 0.2527535607936 0.31375985977213 0.437293177170478 0.504825620668277 0.639440832646583 0.873944363946522 0.781230462683979 0.732979200957654 0.512065439672802 0.892675383612223 0.29724527847949 0.641485563758622 0.348021586464076 0.244821615613176 0.272449687107788 0.422794005432958 0.308702969759488 0.199781916709806 0.912065439672802 0.116853581337189 0.10054891830804 0.314417177914111 0.0572829522216025 0.142808452624404 0.396280674846626 0.39304423340897 0.387119810432694 0.208997955010225 0.0457989436671523 0 0.543715846994536 0.0388400935693163 0.684423163250037 0.170760687698538 0.0556655878137933 0.223018840527099 0.752721561524003 0.584429935648487 0.130775363072337 0.617167426983378 0.277386318638699 0.235601135427159 0.246426023683835 0.183935007111716 0.762538435509261 0.179720269281865 0.28292770624059 0.435506134969325 0.222050975110978 0.283107859111252 0.27108939031576 0.536369669145032 0.755546982914173 0.894883079932427 0.165480572597137 0.881799591002045 0.121932515337423 0.118931452586832 0.887259238122414 0.513035525274635 0.146274645985261 0.867406945802399 0.658530217987208 0.150527568958399 0.770383736316613 0.301431492842536 0.208851210787174 0.0918804610522403 0.147689286560514 0.582266128593312 0.250618075267833 0.838622379575327 0.866953662390779 0.0796737259251558 0.0699582810787604 0.113686953689125 0.765848670756646 0.151776584867076 0.286651580902581 0.200681197959198 0.54119786596639 0.312098730204023 0.113542323643522 0.894608932752438 0.114362950612688 0.190152970207793 0.225686412551544 0.149654092155071 0.253618896970287 0.515852872790431 0.150580373858694 0.829092986888007 0.322115103710196 0.1712056970345 0.512674952859002 0.0516743173002664 0.197901153121408 0.242847060100983 0.179674919064097 0.706888276783106 0.536237218813906 0.692285219892582 0.116918357715904 0.889863774547917 0.860444791413498 0.467620995228357 0.163046482064887 0.150837608983311 0.0641134665613801 0.101120449298437 0.882581410188772 0.22004180017625 0.329435739580884 0.114048017422251 0.0609406952965236 0.200865187981752 0.261639949864767 0.0381301709947986 0.33523074652668 0.827623446152432 0.847951358457493 0.499346078851001 0.452523195899304 0.217462434426958 0.342367482852851 0.740836159867539 0.0974027891593395 0.242227796958181 0.384871008337266 0.756028225353379 0.129123911902564 0.903142996296 0.862144967052943 0.541695069302431 0.898030351953503 0.458624637335438 0.172317194625647 0.196963976718578 0.407751010025438 0.804492811706796 0.0481924370039167 0.281412447899593 0.89976403964134 0.90739254247654 0.260429059071435 0.14219435510752 0.475200829737478 0.157275511905702 0.24214758587224 0.143410124786111 0.413649117800923 0.265380933733629 0.287481790015799 0.201082780713264
U157 0.798138371769936 0.963016442598373 0.803678953047231 0.870125736113322 0.675107830845536 0.858780473050632 0.582901452496386 0.827933905802758 0.722705014806356 0.561259706643658 0.723789553945864 0.748335817188276 0.696313329871671 0.864774488214664 0.946498887882033 0.880888867332751 0.92869518859123 0.84479111581174 0.976546696227728 0.630424300867888 0.886565712697972 0.629917201476408 0.622693779631005 0.729898684303103 0.723268901394666 0.708907587407515 0.644733201871855 0.987704918032787 0.620664091051478 0.636151855047455 0.738056924469476 0.527260307998013 0.639994795732501 0.726229508196721 0.711205928587469 0.716822794691647 0.656388238355452 0.533337264614538 0.543715846994536 0 0.539332468451468 0.853292016526723 0.657676191710404 0.581752076072458 0.689421864390339 0.830118509128276 0.824642803429087 0.65089067950974 0.817815608799215 0.765715818005247 0.769537558111084 0.644491040792985 0.678056029186234 0.92095176317962 0.647062342946033 0.619407914489882 0.796926229508197 0.695201919232307 0.726609771656128 0.726938038343985 0.815845185104766 0.947053835666545 0.962342599192207 0.585045537340619 0.95703007140702 0.457912988650694 0.540402736543178 0.963673910280849 0.841873300930884 0.626817197649242 0.976005569751084 0.856731775374956 0.658217672763967 0.910703953712633 0.74478570017776 0.637856096754382 0.604321907600596 0.640872464573493 0.948497787196908 0.690930592936955 0.912815050191377 0.970985469448584 0.576502732240437 0.586541074178064 0.589450650418299 0.82103825136612 0.628230155306299 0.817710002984646 0.716434472854772 0.82576674127397 0.710731986275257 0.606097747816761 0.969846360972519 0.622518275011895 0.699187802082814 0.651053864168618 0.580601092896175 0.695878689894707 0.80971255333483 0.623451089047949 0.954998392799743 0.686807181889149 0.615616911130285 0.825047902916755 0.584989295182446 0.681568196932431 0.573552879733063 0.672778844865324 0.93559718969555 0.789781420765027 0.92875157629256 0.454707860445565 0.97118257229948 0.969904355184697 0.684426229508197 0.579751883030572 0.631524883652677 0.571552237190932 0.610360805205759 0.965581826237564 0.682813500906737 0.728651396584224 0.607888013625719 0.572173727911433 0.629319041614124 0.664595452141724 0.561853427175911 0.295546729761704 0.925201080616443 0.961651053864169 0.844452916507816 0.802079604839287 0.614183891660727 0.746351370956042 0.936134911594275 0.586129687715768 0.715752970067034 0.702395964691047 0.944709661922777 0.555853764688815 0.980841500050632 0.970248937462052 0.763661202185792 0.973669830313489 0.612200284392724 0.642476594624314 0.59239176124422 0.69707831153253 0.95028420792487 0.550514031675465 0.802965836566137 0.979508196721312 0.983032020836525 0.785794427476158 0.628752316988036 0.835300807906503 0.630866108492225 0.616337871631009 0.613917698226832 0.761888422925403 0.797261946285316 0.72700440448124 0.628067848005307
U159 0.436227289354957 0.82851919364059 0.380233392903512 0.737829154152406 0.19798014402331 0.620603148477528 0.0906811443466703 0.50950668036999 0.304721276107803 0.275379696243006 0.328174669566672 0.454785262698932 0.516292848074482 0.667901499695766 0.895632840461299 0.797532388290551 0.751988652980055 0.51851937804595 0.912195416421059 0.31464240372408 0.661199853676381 0.361295547740307 0.262151254606071 0.292302467039244 0.440191130677548 0.330107595339658 0.217297185590845 0.920863309352518 0.134481968565275 0.119916698220371 0.330074590634241 0.0612328319162852 0.159072741806555 0.412544964028777 0.409382083374396 0.406608046895817 0.22673289939477 0.0623501199040768 0.0388400935693163 0.539332468451468 0 0.691641808504416 0.192898645510469 0.0677882890537964 0.248095015112171 0.767542029645177 0.600415814137681 0.144840060155266 0.633431716165529 0.300491702129013 0.255771502201224 0.262690312865986 0.200320626706073 0.773381294964029 0.199315000554301 0.304450944738715 0.461546762589928 0.24314792068784 0.309935504561972 0.287184489696379 0.549676814839519 0.772870547375487 0.91348660202273 0.186906474820144 0.90326609877742 0.122129219701162 0.126465756528635 0.902849813172718 0.525993275731174 0.165304737342202 0.885433859567337 0.675927343231798 0.167805661574027 0.779348286077021 0.320182889832712 0.225644268446914 0.113031393067364 0.171103683877016 0.597081270344941 0.268978846773328 0.85691059487212 0.880150425114454 0.0893183758078284 0.0950256369490044 0.133687740073428 0.786570743405276 0.171059731162439 0.305539519833897 0.219150277047986 0.560912155884149 0.326794378450728 0.138270691857729 0.921836443888368 0.13514360015945 0.20215681558097 0.251394200798612 0.162457268227971 0.28250562942876 0.540524292894452 0.18397676225217 0.84437156157427 0.344158958547448 0.196913737344895 0.54557133513968 0.0696105067855193 0.209832906372906 0.252976379957981 0.204232254523357 0.723718983996476 0.549544364508393 0.707170527314412 0.114692861095739 0.903902594852887 0.875223470683237 0.472821742605915 0.191554864216735 0.178948401381197 0.0822233302466938 0.117495062888146 0.888922277411486 0.240146022972486 0.356616449001078 0.135896477623096 0.0761001588339718 0.214665190924184 0.292596890229752 0.0487365913506753 0.336275309649188 0.833589308328618 0.865274922918808 0.512631755061068 0.471788508058182 0.234219580857054 0.36122111160629 0.74577799995653 0.122137668926231 0.260099612617598 0.401701715550636 0.780891770100403 0.100560259756796 0.917241498496467 0.884718891553424 0.552025046629363 0.90682822163322 0.465122617758236 0.191643189935534 0.221711861280207 0.42720527410824 0.811738548859405 0.0646465878144942 0.297215662584436 0.907009776793949 0.917820883480132 0.275802171950652 0.167168467868877 0.499466455543699 0.174807793250378 0.259163516644312 0.161264865658494 0.427271206290781 0.281493953773152 0.301705124194958 0.215390693225766
U176 0.340154333746727 0.218189685644982 0.368960695976386 0.12696345410056 0.604969556189068 0.173956739567396 0.662579679186114 0.323945025164537 0.516749695241935 0.456568249893025 0.516543770088864 0.255284552845528 0.244178346760843 0.252093192573717 0.282992196756138 0.305086512403586 0.160569105691057 0.21733543141883 0.455116012167032 0.407101865136298 0.102866198153507 0.364649812826729 0.488385598141696 0.601971457482815 0.450916150952554 0.497805597525002 0.551531870794471 0.384050768407371 0.646243073895707 0.742190842961061 0.589842386153923 0.678492239467849 0.586140147115757 0.322357723577236 0.334001559193674 0.333204284423797 0.566008517228029 0.645464116511669 0.684423163250037 0.853292016526723 0.691641808504416 0 0.572094218965905 0.693617566096921 0.507564824168952 0.355994684727164 0.149421943760722 0.615222084424234 0.144256827183656 0.470854628970693 0.560866399708773 0.497939118926073 0.623025939730635 0.152073463180675 0.609340691947065 0.468328419547932 0.387357723577236 0.516260162601626 0.497707175787285 0.582527215102659 0.156679050234211 0.124408384043272 0.333421703782255 0.535663956639566 0.292074417676692 0.695395559724828 0.632417898982139 0.410115333711477 0.19943211994934 0.642169044331953 0.402481739353296 0.117367237502162 0.668028041782765 0.401530368244859 0.607899892251935 0.515873573721328 0.685994087213599 0.610923991985127 0.214210640205261 0.57923795655867 0.249432326922388 0.406088322246859 0.610513986495797 0.65201932578718 0.592812432549104 0.336756525459992 0.664791934103552 0.661771074892138 0.619911762257554 0.231347313473135 0.522357723577236 0.585954714687334 0.426416872864381 0.632516034922882 0.642671806657276 0.521772243483559 0.564867669953295 0.624426256799133 0.310602516984074 0.58925913202794 0.262314681970349 0.505691056910569 0.554066092861101 0.217162918382431 0.695035705661158 0.595603055193462 0.510936038563925 0.617044372078598 0.0903019744483159 0.179024390243902 0.430358259626552 0.745934959349593 0.400874679422095 0.391981182716989 0.245934959349593 0.628213579433092 0.580541866799742 0.678298317636642 0.666529003290684 0.382693114400431 0.560469996554671 0.451800232288037 0.681448632668145 0.637292788512301 0.510819262038774 0.518594282717021 0.700943024692357 0.672952812002347 0.366082031606833 0.275406504065041 0.482936282851201 0.364753079845209 0.515553199010251 0.38120728109936 0.1638788593324 0.603284318041736 0.569928573779665 0.340955284552846 0.205753595997498 0.718289085545723 0.418063065325231 0.45356820234869 0.239611562782295 0.354985023534446 0.449420032585171 0.594747898352862 0.513383364602877 0.308943089430894 0.224639457449851 0.640154333746727 0.558617265561969 0.305753595997498 0.394802826532938 0.482116912423877 0.69159414061101 0.384797914964796 0.58780836735406 0.548628910017914 0.632051601128256 0.415768576290414 0.454462895692787 0.558310900834761 0.4997885238968
U178 0.256453629887676 0.683771750488392 0.236306571670737 0.613466876447037 0.063941694376477 0.465408942626976 0.109511299321163 0.320205157161679 0.134780897626747 0.13237639553429 0.149906547783191 0.326218708827405 0.40764819153566 0.512496804514975 0.77926457054707 0.696627972547705 0.604044153089752 0.398554974712057 0.805395471518481 0.194857785011238 0.495433331100243 0.231699658192294 0.1119091230438 0.12484237787466 0.300159282638192 0.177655741718843 0.0480011259263464 0.811094452773613 0.0952854493424972 0.220206643089938 0.148954872814569 0.182147562582345 0.0889955455172846 0.266460803689065 0.266663057014457 0.248750444402618 0.0560323734236778 0.165007914616923 0.170760687698538 0.657676191710404 0.192898645510469 0.572094218965905 0 0.170059029182617 0.0913749015755705 0.656421709260404 0.456068462849476 0.102818903850591 0.488091618526401 0.148277259971413 0.151554480561619 0.117231975978184 0.0808255610190784 0.648657358698022 0.0655427650032537 0.139845661584792 0.291225296442688 0.0798161894662425 0.131853347290019 0.121819521672138 0.419526389725065 0.629440627279943 0.796772068511199 0.115696091348265 0.787119797602593 0.266386693017128 0.182093098046539 0.803250911542115 0.403714885362253 0.0821264324955875 0.772430772354628 0.535895495192443 0.112716262440696 0.655126714717508 0.155802657269394 0.0894833563045567 0.123254281949934 0.0594772519522147 0.419538416066768 0.090260161642381 0.744164881916271 0.76461627140975 0.131138205935553 0.12875807983753 0.112082735784159 0.69631093544137 0.102540999237223 0.201540160465957 0.0878963248751051 0.408079673682112 0.148474124459969 0.0731317646189649 0.819206558336993 0.0921988034526751 0.0946193800032838 0.0937878942155493 0.116390547472879 0.0944008298248019 0.378145360694497 0.0702184119208002 0.701600403007053 0.182025221155656 0.0620577231973863 0.374788255223038 0.154785664901894 0.0573105562187003 0.112129373768466 0.0612073824370945 0.581303272297061 0.420711462450593 0.605843431930388 0.278250734772474 0.794382305945673 0.76477231208689 0.360562143170839 0.104102125841256 0.0474695807176625 0.139246533348987 0.10357764784166 0.78048997614215 0.0647170660929605 0.187567999338943 0.123235460191982 0.134481460568417 0.0775717036586602 0.112682221938884 0.193786484329169 0.457486111677057 0.714008674927092 0.724305947675513 0.344570579403744 0.303568243666972 0.0849802371541502 0.216808329543997 0.621488761249697 0.110172514661606 0.1062419655097 0.259286003851221 0.627843171321432 0.274435388902492 0.810432666614219 0.79392475479432 0.443858878641487 0.797344150891062 0.338655312061181 0.0809869038083698 0.0753927232188102 0.278350846749574 0.689014903238194 0.17421004443849 0.175119934827867 0.793199554069119 0.807878664745792 0.174849837438695 0.136749606774506 0.320747520976354 0.0460058694803983 0.09433465085639 0.0834778575461804 0.255954897815363 0.177276932133546 0.1263808655113 0.124068023791573
U180 0.410093865385471 0.806171717290961 0.35944631124931 0.731544479270188 0.176625649066594 0.5980668468102 0.0693467605691461 0.486970378702662 0.28331427579817 0.252843394575678 0.306336707911511 0.445287520878072 0.530492511965416 0.648764053747013 0.907920178319419 0.813384273711348 0.733947890660009 0.51743290153247 0.92347772915355 0.309904276671298 0.634481071222029 0.350566726826489 0.243262275142436 0.266965180854539 0.416578524699338 0.307946020021834 0.194821338535556 0.928623733945482 0.113405887958273 0.0732697886448404 0.312243369885513 0.0815437842996898 0.1334208223972 0.386893044619423 0.394114263114371 0.382910469524643 0.204624421947257 0.0700353103344097 0.0556655878137933 0.581752076072458 0.0677882890537964 0.693617566096921 0.170059029182617 0 0.227038003385671 0.782304452716697 0.578068337788052 0.104571674303424 0.613567534827377 0.281013944874928 0.194319739883261 0.242287737288653 0.180018026509034 0.770180705829038 0.178068982253131 0.280753367367541 0.437650918635171 0.215632801997311 0.287809603701313 0.259130744250189 0.539535207105734 0.750523071025858 0.924768914755221 0.192755905511811 0.915775405374942 0.170666767615587 0.133858267716535 0.918049197338705 0.525396008915971 0.143024810577923 0.900221097581716 0.652314737253588 0.134975498954649 0.776733055426895 0.290932232868482 0.205737971514368 0.087019804342639 0.142709516131267 0.571155554224923 0.249265483605594 0.872598193948223 0.887631233595801 0.0951406497916574 0.0722573266048926 0.116205607042483 0.793963254593176 0.14863672468573 0.245122764913995 0.174097265145611 0.53596091079021 0.307300250259415 0.117037064292197 0.926604283160257 0.106939798752069 0.185952819727321 0.22731994566253 0.17616016083096 0.260015816033861 0.521741631611117 0.141732283464567 0.824648757140652 0.320359955005624 0.175094377223555 0.520059992500937 0.0371983205069663 0.190478001260789 0.235198476296658 0.181695952856029 0.704911886014248 0.536430446194226 0.716982492573044 0.155562285483545 0.918829410893481 0.889659800928245 0.479440069991251 0.160672483507129 0.155661168952346 0.0583274862919363 0.0842608570053783 0.899985167701703 0.21758992426442 0.333625979679369 0.108574496369772 0.058840372226199 0.195376539471028 0.270764541529083 0.0411430820649741 0.378101577508997 0.835117520422307 0.842927446569179 0.489058780443142 0.44934612431088 0.212164783749857 0.337974124915801 0.744201536741442 0.10081772269441 0.237017437597628 0.37838178881486 0.765351446453809 0.131442640466402 0.933093383917264 0.892111402741324 0.56787693205016 0.918552286227379 0.462386462659266 0.170014766104166 0.199172218857258 0.403541020787036 0.810482860496709 0.0608656968726366 0.259922662338963 0.916616192206743 0.931439644810754 0.254533297406265 0.130875160428735 0.47792889525173 0.149961136832145 0.237590640153032 0.142582623600621 0.406225965940304 0.248492209750377 0.283078327583634 0.218651859269036
U182 0.222119145522014 0.595335468360494 0.19334099674619 0.551846958120296 0.103222276299199 0.384391580602197 0.175228859553533 0.287921480229173 0.138290031646675 0.170793107027925 0.13411409699424 0.312578447193832 0.388966237382527 0.500588772115753 0.735895453599358 0.714168310322156 0.517859720017319 0.397127314372972 0.828343954625373 0.239935027265344 0.424907230969812 0.225902276846262 0.0879533224748985 0.136965741422658 0.227943124613618 0.132573179033356 0.0673238927899887 0.7546836452672 0.14373233332077 0.294487698536282 0.13884452027444 0.210619508696432 0.126467549544473 0.280473372781065 0.182965875010132 0.252653329576407 0.0725556494787264 0.201892923530998 0.223018840527099 0.689421864390339 0.248095015112171 0.507564824168952 0.0913749015755705 0.227038003385671 0 0.60935999694956 0.367813908039737 0.162799897480471 0.426528599605523 0.147945997415493 0.139309370308222 0.106591440759598 0.1256003974571 0.584330169000894 0.109309088814984 0.114468864468864 0.253254437869822 0.106559388079088 0.12636444517965 0.130563634540166 0.3878352077537 0.541186072470204 0.755702769916817 0.14965154503616 0.745482266671507 0.280695266272189 0.208044075851465 0.817109306912527 0.424979929231959 0.145623534665625 0.786754266883595 0.4577405682152 0.16620906680495 0.690845805777932 0.15835175019605 0.0683244376992991 0.199905863367402 0.109781070021094 0.470194838796769 0.0778871912626218 0.69969241195944 0.760388649811727 0.183501599081782 0.182098752819641 0.135248119250842 0.722490397591612 0.173619978199938 0.218892018816807 0.123158039999731 0.34475097709557 0.139982110912343 0.115232538848642 0.835350979999809 0.144423974645205 0.144672158174613 0.0574913736956612 0.139976499223635 0.122888009158863 0.310460403663776 0.106814456760286 0.616457825733844 0.13679909833756 0.0998220767750203 0.306501191116576 0.215148459055542 0.0942954464921873 0.13551866785359 0.123026941618432 0.495833836493177 0.340453648915187 0.615173288250211 0.321992110453649 0.817268691601574 0.786733628362588 0.36887738330046 0.151180766565382 0.0904498151202853 0.196101118987638 0.17228308725065 0.727011034703342 0.0672356410364962 0.151067975176793 0.188542227003766 0.184115884115884 0.105621301775148 0.0780715149201501 0.249771284302447 0.485771365826877 0.65084325067039 0.645467032967033 0.325891014173662 0.282996563396295 0.11712117314124 0.153254437869822 0.556959366452743 0.128527332151326 0.109934599813142 0.180843195266272 0.544449140602987 0.291865214431586 0.824737139213672 0.817203594126671 0.46718167872014 0.746527561507319 0.273841198298595 0.0954117554985983 0.121400394477318 0.204734758674721 0.624959115102138 0.19299969912747 0.160700573648313 0.745069033530572 0.760037051374219 0.117521992485432 0.199289245714186 0.30357294527335 0.109518246692232 0.105877043425935 0.133468180171477 0.232324205311683 0.1478030970666 0.132471486150416 0.171383862913432
U187 0.445689732209347 0.52502307721359 0.511494445874798 0.312192513977284 0.704385050606492 0.294880857420174 0.745415767461622 0.447666471392306 0.635578792512807 0.558782721302377 0.655395897681425 0.348777760025563 0.369646412032435 0.466463814495187 0.511986411259578 0.553883591060825 0.336023118579165 0.390619271689627 0.785669136607813 0.481856714566319 0.334723422001132 0.468287721124448 0.593238744338234 0.726759292084348 0.576812772691901 0.633601360353775 0.657060009528828 0.244449831323354 0.73268258463651 0.796793389449018 0.705015615958827 0.749161207860681 0.65694479314866 0.408820298769772 0.460248292686841 0.420323411536065 0.667961056713254 0.719580398949733 0.752721561524003 0.830118509128276 0.767542029645177 0.355994684727164 0.656421709260404 0.782304452716697 0.60935999694956 0 0.358417847718246 0.69635829866386 0.390894206359936 0.596081977937623 0.625200884855162 0.597588588711325 0.728464364017732 0.421229975597729 0.713593803673724 0.563297862067634 0.516126244874048 0.611675025361853 0.606368717976978 0.678865687647076 0.339812303836559 0.350047709526814 0.618126130256489 0.600070298769772 0.555827502057569 0.715070298769772 0.661311228890765 0.652457050993856 0.390802872005016 0.731024306131246 0.733628501985745 0.378828104550724 0.763853707416667 0.6937971673731 0.740219577783895 0.63739155097927 0.771232092453534 0.707757948124951 0.489863924212758 0.670330246832621 0.38624219010088 0.716311844277574 0.69259182032111 0.735208675198322 0.687870351649377 0.68747880245429 0.755850522615854 0.748806726181235 0.719427732824687 0.31810517577935 0.626622934292448 0.676515475036819 0.661950366351681 0.728080710654406 0.734969364479891 0.639246853773345 0.616080220369193 0.729072859695494 0.443017069119099 0.668127098855582 0.563133923751106 0.610913047116914 0.660509711571851 0.342780681532878 0.774220304279989 0.697818271116508 0.600546422590997 0.704797843149461 0.393700010760016 0.28497949619215 0.628292036024901 0.772486593664098 0.741887217405394 0.725976154961106 0.392318394844757 0.713358349562216 0.680225998858319 0.765012441490195 0.754400015871208 0.204721417375196 0.668589855814012 0.557809715681892 0.765712611934053 0.73433912309132 0.613555044837997 0.624237957556173 0.777772465071222 0.693514878094444 0.192057818763453 0.586201774207047 0.635951826269397 0.50611532784348 0.612811696085174 0.505606793474035 0.296053039112098 0.697613775513441 0.680951737190753 0.472928214140868 0.314648152082247 0.76927383859278 0.661464622035552 0.773745362233939 0.459692117424982 0.219837819504825 0.395602734853436 0.699228689336387 0.616849173088189 0.427163003741511 0.250414344717142 0.724230238400207 0.648644781031854 0.533838042449642 0.215099726798395 0.592719310555284 0.7807628087507 0.495670795458049 0.693166989749353 0.65304379772224 0.735308095118539 0.54990531464149 0.564692941455085 0.689756716882873 0.57065940652397
U2002S1 0.220813248328409 0.231370094769129 0.24632540563704 0.208809120869333 0.460686374447842 0.136152205558753 0.540008145159959 0.206108926751129 0.373786055479133 0.342588121680348 0.38940534609406 0.156185710314151 0.213491635186185 0.31953535076909 0.391733898852059 0.350710843300822 0.185358394868352 0.286889612311335 0.468223190269614 0.301654973916172 0.105908878867983 0.262195507750712 0.353188632803759 0.464649368035595 0.33691633575243 0.384476739465779 0.410523281669494 0.411083949268068 0.505148132998305 0.643264123611782 0.445365002532785 0.576598554350848 0.460069899519441 0.210607798165138 0.265093628251854 0.230445124023106 0.43361001893112 0.544914527093921 0.584429935648487 0.824642803429087 0.600415814137681 0.149421943760722 0.456068462849476 0.578068337788052 0.367813908039737 0.358417847718246 0 0.512327441731889 0.210060377950286 0.333484210611702 0.45909900041079 0.36033710262428 0.481432280144358 0.227338129496403 0.467936784303221 0.327170077628793 0.318899082568807 0.384784068024166 0.351792751357777 0.449712330897217 0.148816250480993 0.196752702979325 0.411334928865842 0.429174311926605 0.399589125907581 0.590852152434721 0.53250740446435 0.457378564824692 0.256511917385091 0.505383416998442 0.424569803499414 0.135962001431453 0.52946643503563 0.449325418240691 0.478075605172986 0.379726621367951 0.564199332777314 0.469847893528019 0.15798653504029 0.437833766945091 0.355494483288203 0.440361759799833 0.518967155617754 0.543536798621319 0.478888257421991 0.361258651215194 0.537982858522453 0.550037427233416 0.484636419617789 0.209861538982362 0.390665671004907 0.475945297093372 0.473054706082229 0.50360436687565 0.506971361646357 0.393262144683411 0.463823280629839 0.479236074636651 0.247832097524193 0.463100314424775 0.256664867781975 0.368763652249891 0.428869398643247 0.145192422256642 0.579467448710795 0.453019016168765 0.387131606722416 0.484163687723421 0.166410784497285 0.13914373088685 0.499889101723964 0.646941896024465 0.454465369306368 0.426399550645946 0.260970948012232 0.513397801471196 0.455717715885716 0.555708965391952 0.536651540453906 0.384572729526858 0.41508737560148 0.305491800658505 0.552835696413678 0.533766233766234 0.393648553281581 0.3782874617737 0.610965950944522 0.625536744537974 0.339356767343573 0.284960681520315 0.372359718369959 0.295713312767918 0.398324690865576 0.293017780303645 0.206646525679758 0.490792567813732 0.432373806782305 0.317131263232181 0.237843196558793 0.617065843955509 0.464106842638827 0.462317363234794 0.305997281685355 0.402366006760019 0.417997383994804 0.453569401047874 0.400752764055516 0.240667455167343 0.279396984924623 0.541517648888198 0.416898942502976 0.402799341331451 0.414335934150733 0.351059871396844 0.564350860175942 0.257433826434309 0.473729180611883 0.405784481418131 0.492810335143232 0.302723846099139 0.343987897716182 0.427096437666841 0.406485655194357
